"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"Beaver Meadows","944","1","0","0","0","1","9","0","8","1","0"
"Bedford","2,984","4","0","0","1","3","38","8","30","0","0"
"Bedminster Township","6,273","2","0","0","0","2","47","3","44","0","0"
"Bell Acres","1,384","0","0","0","0","0","2","0","2","0","0"
"Bellefonte","6,125","3","0","1","0","2","71","3","67","1",""
"Bellevue","7,899","31","1","3","17","10","230","53","152","25",""
"Bellwood","1,854","3","0","0","0","3","6","1","5","0","0"
"Ben Avon","1,730","2","0","0","0","2","14","3","11","0","0"
"Ben Avon Heights","356","0","0","0","0","0","4","1","3","0","0"
"Bendersville","604","0","0","0","0","0","0","0","0","0","0"
"Bensalem Township","58,284","105","0","6","67","32","2,258","340","1,790","128","35"
"Berks-Lehigh Regional","30,216","15","0","3","5","7","336","52","266","18","2"
"Berlin","2,059","2","0","1","0","1","25","3","21","1","0"
"Bern Township","7,231","21","0","1","0","20","83","24","55","4","2"
"Bernville","878","0","0","0","0","0","0","0","0","0","0"
"Berwick","10,160","37","0","10","2","25","412","61","341","10","2"
"Bessemer","1,088","0","0","0","0","0","2","0","2","0","0"
"Bethel Park","31,354","63","1","4","7","51","291","35","249","7","5"
"Bethel Township, Armstrong County","1,198","0","0","0","0","0","0","0","0","0","0"
"Bethel Township, Berks County","4,521","0","0","0","0","0","28","4","24","0","0"
"Bethel Township, Delaware County","11,954","3","0","0","0","3","93","14","76","3","0"
"Bethlehem","72,349","219","1","16","96","106","1,932","365","1,443","124","13"
"Bethlehem Township","23,846","26","0","0","8","18","519","55","454","10","1"
"Biglerville","1,151","1","0","0","0","1","25","1","24","0",""
"Birdsboro","5,178","10","0","1","1","8","86","17","60","9","0"
"Birmingham Township","4,257","1","0","0","0","1","19","4","14","1","0"
"Blacklick Township","2,053","0","0","0","0","0","6","3","3","0","0"
"Blair Township","4,712","3","0","0","0","3","54","9","41","4","1"
"Blakely","6,718","1","0","0","1","0","91","11","78","2","1"
"Blawnox","1,424","1","0","0","0","1","7","2","5","0","0"
"Bloomsburg Town","12,821","25","1","5","4","15","334","38","289","7","1"
"Blythe Township","905","1","0","0","0","1","0","0","0","0","0"
"Bolivar","460","0","0","0","0","0","0","0","0","0","0"
"Boswell","1,241","0","0","0","0","0","0","0","0","0","0"
"Boyertown","3,917","6","0","0","1","5","101","13","84","4","1"
"Brackenridge","3,195","15","0","2","6","7","102","13","87","2","0"
"Braddock Hills","1,809","4","0","0","1","3","21","1","19","1","0"
"Bradford","8,312","45","0","9","1","35","259","18","233","8","1"
"Brecknock Township, Berks County","4,949","3","0","0","0","3","31","2","25","4","0"
"Briar Creek Township","3,102","0","0","0","0","0","34","11","23","0","1"
"Bridgeport","4,347","11","1","2","1","7","110","24","79","7","1"
"Bridgeville","4,828","6","0","1","1","4","69","15","51","3","1"
"Brighton Township","7,929","11","0","0","0","11","45","3","41","1","0"
"Bristol","9,602","30","0","0","13","17","364","42","308","14","1"
"Bristol Township","53,660","127","1","17","61","48","1,548","254","1,151","143","7"
"Brockway","2,044","3","0","1","0","2","15","1","14","0","0"
"Brookhaven","7,876","16","0","0","10","6","269","23","237","9","15"
"Brookville","3,968","7","0","3","0","4","64","3","58","3","0"
"Brownsville","2,613","12","0","0","3","9","46","12","29","5","0"
"Bryn Athyn","1,324","0","0","0","0","0","14","2","12","0","0"
"Buckingham Township","19,847","7","0","0","1","6","160","17","143","0","0"
"Bushkill Township","8,361","9","0","0","0","9","51","7","39","5","0"
"Butler","13,809","100","0","0","25","75","587","111","463","13","6"
"Butler Township, Butler County","16,514","17","1","0","3","13","492","43","443","6","2"
"Butler Township, Schuylkill County","6,120","2","0","0","1","1","35","11","23","1","0"
"Caernarvon Township, Berks County","3,601","9","0","1","0","8","70","5","63","2","1"
"California","6,384","14","0","2","2","10","106","27","79","0","0"
"Caln Township","12,217","41","0","3","17","21","304","51","244","9","2"
"Cambria Township","6,164","1","0","0","1","0","100","16","78","6","0"
"Cambridge Springs","2,665","1","0","0","0","1","7","1","6","0","0"
"Camp Hill","7,351","8","0","1","4","3","115","5","107","3","0"
"Canonsburg2","8,730","17","0","0","0","17","","","","2","0"
"Canton","1,683","8","0","0","0","8","19","6","12","1","0"
"Carbondale","9,147","17","0","0","2","15","148","36","98","14","0"
"Carlisle","18,406","42","1","10","17","14","541","76","462","3","2"
"Carmichaels","517","0","0","0","0","0","4","1","3","0","0"
"Carnegie","7,871","15","0","0","9","6","249","28","209","12","2"
"Carrolltown","950","1","0","1","0","0","14","2","12","0","0"
"Carroll Township, Washington County","5,449","14","0","0","0","14","38","5","32","1","0"
"Carroll Township, York County","5,855","5","0","2","0","3","108","29","75","4","1"
"Carroll Valley","3,558","1","0","0","1","0","75","2","72","1","0"
"Castle Shannon","7,974","7","0","1","1","5","115","24","88","3","0"
"Catasauqua","6,555","23","0","0","7","16","164","12","133","19","0"
"Catawissa","1,533","1","0","0","0","1","39","3","36","0","0"
"Cecil Township","10,600","6","0","0","2","4","35","15","20","0","0"
"Center Township","11,666","31","2","0","5","24","389","32","354","3","2"
"Centerville","3,192","2","0","1","1","0","22","3","19","0","0"
"Chalfont","4,191","1","0","0","0","1","20","0","19","1","0"
"Charleroi","5,673","43","0","1","9","33","202","26","175","1","2"
"Chartiers Township","7,455","8","0","1","1","6","64","11","50","3","0"
"Cheltenham Township","35,760","88","0","6","61","21","912","205","667","40","1"
"Cherry Tree","411","0","0","0","0","0","0","0","0","0","0"
"Chester","36,529","967","14","25","194","734","1,299","488","632","179","40"
"Chester Township","4,431","77","0","4","13","60","126","46","75","5","2"
"Cheswick","1,725","1","0","0","0","1","5","0","5","0","0"
"Chippewa Township","9,789","1","0","0","1","0","191","13","172","6","0"
"Christiana","1,109","0","0","0","0","0","17","2","15","0","0"
"Churchill","3,222","46","0","0","1","45","44","11","32","1","0"
"Clarion","5,170","2","0","1","0","1","70","10","59","1","0"
"Clarks Summit","6,490","3","0","0","1","2","55","12","42","1","0"
"Claysville","670","1","0","0","1","0","10","2","8","0","0"
"Clay Township","5,965","1","0","0","0","1","70","13","53","4","1"
"Clearfield","6,124","21","0","3","4","14","356","22","329","5","0"
"Cleona","2,118","1","0","0","0","1","16","2","14","0","0"
"Clifton Heights","6,516","51","0","1","3","47","204","16","175","13","1"
"Coaldale","2,104","0","0","0","0","0","10","1","9","0","0"
"Coal Township","10,194","49","0","2","1","46","181","18","157","6","7"
"Coatesville","11,711","176","0","4","88","84","390","97","255","38","27"
"Cochranton","1,057","1","0","0","0","1","9","1","8","0","0"
"Colebrookdale District","6,413","1","0","1","0","0","140","4","130","6","0"
"Collegeville","5,066","6","0","1","5","0","76","6","68","2","2"
"Collier Township","6,582","18","3","1","3","11","243","18","200","25","2"
"Collingdale","8,334","83","0","1","16","66","224","26","174","24","3"
"Colonial Regional","20,125","8","0","1","5","2","582","39","537","6","1"
"Columbia","10,001","22","0","1","10","11","247","56","180","11","0"
"Conemaugh Township, Cambria County","2,441","3","0","0","1","2","11","3","6","2","0"
"Conemaugh Township, Somerset County","7,194","6","1","1","1","3","41","4","36","1","0"
"Conewago Township, Adams County","6,130","3","0","1","1","1","125","4","115","6","0"
"Conewango Township","3,518","10","0","3","0","7","134","20","112","2","0"
"Conneaut Lake Regional","3,488","2","0","0","1","1","35","8","27","0","0"
"Connellsville","8,404","20","1","4","6","9","409","92","299","18","0"
"Conoy Township","3,348","3","1","0","0","2","46","10","33","3","1"
"Conshohocken","8,509","11","0","0","1","10","166","31","125","10","1"
"Conyngham","1,823","0","0","0","0","0","0","0","0","0","0"
"Coopersburg2","2,560","4","0","0","0","4","","0","","0","0"
"Coplay","3,365","7","0","0","0","7","55","9","45","1","0"
"Coraopolis","5,552","48","0","1","1","46","103","18","81","4","0"
"Corry","6,253","23","0","2","0","21","107","10","94","3","0"
"Coudersport","2,346","0","0","0","0","0","3","1","2","0","0"
"Covington Township","2,203","3","0","0","1","2","72","7","62","3","0"
"Crafton","6,473","20","0","0","5","15","148","23","116","9","0"
"Cranberry Township","27,605","30","0","4","6","20","364","31","330","3","1"
"Crescent Township","2,790","10","0","1","0","9","37","14","22","1","0"
"Cresson","1,466","2","0","0","0","2","46","5","41","0","0"
"Cresson Township","4,539","2","1","0","0","1","40","8","32","0","1"
"Croyle Township","2,221","0","0","0","0","0","24","0","22","2","0"
"Cumberland Township, Adams Township","6,357","1","0","0","0","1","23","6","14","3","0"
"Cumru Township","17,607","10","0","0","4","6","377","50","303","24","4"
"Curwensville","2,443","1","0","0","0","1","27","3","24","0","1"
"Dale","1,343","1","0","0","0","1","12","3","8","1","0"
"Dallas","2,467","2","0","0","1","1","31","7","24","0","0"
"Dallas Township","8,908","5","0","2","0","3","48","9","36","3","7"
"Dalton","1,217","8","0","1","0","7","18","5","10","3","0"
"Danville","4,403","23","0","3","1","19","82","4","75","3","0"
"Darby","9,861","398","3","11","78","306","441","174","231","36","3"
"Darby Township","9,509","60","0","2","18","40","303","47","235","21","3"
"Darlington Township","1,999","0","0","0","0","0","0","0","0","0","0"
"Decatur Township","4,736","2","0","0","0","2","53","12","40","1","0"
"Delaware Water Gap","796","0","0","0","0","0","0","0","0","0","0"
"Delmont","2,409","2","0","0","0","2","56","15","41","0","0"
"Denver","3,684","2","0","1","1","0","73","14","55","4","0"
"Derry","2,753","8","0","0","1","7","19","3","16","0","0"
"Derry Township, Dauphin County","22,091","52","0","6","5","41","741","70","656","15","3"
"Donegal Township","2,601","2","0","1","0","1","16","2","12","2","1"
"Donora","5,221","13","0","2","2","9","61","18","40","3","2"
"Dormont","8,330","33","0","1","6","26","120","23","88","9","0"
"Douglass Township, Berks County","3,503","3","0","0","0","3","28","9","17","2","0"
"Douglass Township, Montgomery County","10,259","17","0","1","3","13","141","20","113","8","0"
"Downingtown","7,974","47","0","0","19","28","276","38","224","14","2"
"Doylestown","8,100","12","0","1","5","6","209","19","183","7",""
"Doylestown Township","18,705","9","0","1","3","5","319","18","289","12","1"
"Dublin Borough","2,146","2","0","0","0","2","3","0","3","0","0"
"Du Bois","7,598","25","0","2","0","23","280","20","252","8","0"
"Duboistown","1,186","0","0","0","0","0","0","0","0","0","0"
"Duncansville","1,159","0","0","0","0","0","15","0","15","0","0"
"Dunmore","13,942","15","0","2","1","12","197","42","133","22","0"
"Dunnstable Township","990","1","0","1","0","0","0","0","0","0","0"
"Duquesne","6,616","75","3","4","32","36","268","98","144","26","9"
"Duryea","4,305","6","0","0","0","6","86","22","62","2","1"
"Earl Township","7,202","3","1","1","0","1","55","20","34","1","1"
"East Bangor","1,129","0","0","0","0","0","2","0","2","0","0"
"East Bethlehem Township","2,332","12","0","0","0","12","35","8","25","2","0"
"East Brandywine Township","6,792","10","0","1","0","9","95","2","92","1","0"
"East Buffalo Township","5,916","6","0","1","0","5","32","5","26","1","0"
"East Cocalico Township","10,509","1","0","0","0","1","148","25","119","4","0"
"East Conemaugh","1,150","0","0","0","0","0","7","3","3","1","0"
"East Coventry Township","6,853","6","0","0","0","6","48","15","30","3","0"
"East Deer Township","1,318","6","0","0","0","6","26","5","19","2","0"
"East Earl Township","6,669","5","0","1","1","3","86","16","64","6","0"
"Eastern Adams Regional","9,948","6","1","3","0","2","143","19","118","6",""
"Eastern Pike Regional","5,535","13","0","2","1","10","241","20","215","6","0"
"East Fallowfield Township","7,817","6","0","0","2","4","72","22","48","2","2"
"East Hempfield Township","23,680","23","0","5","8","10","554","53","490","11","0"
"East Lampeter Township","15,147","18","0","4","6","8","801","54","740","7","4"
"East Marlborough Township","8,219","0","0","0","0","0","17","1","16","0","0"
"East McKeesport","2,772","11","0","0","2","9","43","11","28","4","0"
"East Norriton Township","13,627","15","0","0","13","2","246","18","219","9","0"
"East Norwegian Township","828","0","0","0","0","0","0","0","0","0","0"
"Easton","26,065","137","1","15","66","55","744","111","601","32","10"
"East Pennsboro Township","19,992","16","0","5","8","3","337","60","272","5","0"
"East Penn Township","2,750","4","0","1","0","3","22","7","12","3","0"
"East Petersburg","4,336","3","0","0","1","2","52","8","44","0","0"
"East Pikeland Township","6,940","8","0","0","3","5","50","12","36","2","1"
"East Rochester","558","5","1","0","3","1","62","2","56","4","0"
"Easttown Township","10,549","4","0","0","0","4","79","18","60","1","0"
"East Union Township","1,423","0","0","0","0","0","0","0","0","0","0"
"East Vincent Township","6,589","5","0","0","1","4","50","14","35","1","1"
"East Washington","1,847","8","0","1","0","7","33","10","21","2","0"
"East Whiteland Township","10,790","15","0","0","3","12","96","9","82","5","0"
"Ebensburg","2,907","14","0","0","2","12","55","12","41","2","1"
"Economy","9,112","5","1","1","1","2","51","7","44","0","0"
"Eddystone","2,330","23","0","0","3","20","296","21","269","6","0"
"Edgewood","2,987","8","0","0","7","1","319","18","298","3","0"
"Edgeworth","1,575","0","0","0","0","0","0","0","0","0","0"
"Edinboro","6,625","8","0","2","1","5","121","17","104","0","0"
"Edwardsville","4,625","30","0","1","5","24","123","9","107","7","2"
"Elizabethtown","12,090","9","0","3","3","3","156","24","122","10","1"
"Elizabeth Township","12,752","19","0","0","1","18","134","28","96","10","0"
"Elkland","1,651","1","0","0","0","1","14","1","10","3","0"
"Ellwood City","7,889","41","0","1","14","26","319","74","244","1","2"
"Emlenton Borough","728","0","0","0","0","0","8","0","8","0","0"
"Emmaus","11,354","9","0","1","5","3","258","46","205","7","0"
"Emsworth","2,354","1","0","0","0","1","28","2","25","1","0"
"Ephrata Township","9,666","4","0","0","0","4","196","23","167","6","0"
"Erie","103,837","472","4","83","121","264","3,018","1,013","1,853","152","20"
"Everett","1,843","5","0","0","0","5","20","6","12","2","0"
"Everson","781","0","0","0","0","0","0","0","0","0","0"
"Exeter","5,899","12","1","0","1","10","93","12","77","4","2"
"Exeter Township, Berks County","27,355","18","0","3","5","10","445","60","362","23","11"
"Exeter Township, Luzerne County","2,519","2","0","0","0","2","11","1","10","0","0"
"Fairfield","512","0","0","0","0","0","7","1","5","1","0"
"Fairview Township, Luzerne County","4,301","1","0","0","1","0","44","5","39","0","0"
"Fairview Township, York County","17,114","20","1","0","2","17","286","35","246","5","0"
"Falls Township, Bucks County","33,445","45","0","7","23","15","829","83","684","62","5"
"Falls Township, Wyoming County","1,955","2","0","0","0","2","11","1","10","0","0"
"Fawn Township","2,291","1","0","0","0","1","35","12","19","4","0"
"Ferguson Township","16,747","10","0","3","2","5","214","23","184","7","2"
"Ferndale","1,635","8","0","1","0","7","2","0","2","0","0"
"Findlay Township","5,045","7","0","1","0","6","60","7","53","0","0"
"Fleetwood","3,996","4","0","0","1","3","97","9","84","4","0"
"Folcroft","6,806","30","0","2","10","18","114","25","73","16","0"
"Ford City","3,150","5","0","1","1","3","40","9","29","2","0"
"Forest City","1,712","3","0","0","0","3","39","14","24","1","0"
"Forest Hills","6,179","7","1","0","2","4","79","14","64","1","0"
"Forks Township","15,173","6","0","2","0","4","168","13","150","5","0"
"Forty Fort","4,209","5","0","1","1","3","110","17","88","5","0"
"Forward Township","3,458","2","0","0","0","2","32","7","25","0","0"
"Foster Township","4,204","4","0","1","0","3","56","4","51","1","0"
"Fountain Hill","4,571","12","0","1","2","9","157","25","128","4","0"
"Fox Chapel","5,107","0","0","0","0","0","6","0","6","0","0"
"Frackville","4,098","2","0","0","2","0","3","3","0","0","0"
"Franconia Township","12,920","4","0","2","0","2","117","15","99","3","1"
"Franklin","6,608","25","0","5","5","15","176","27","144","5","0"
"Franklin Park","12,264","6","0","1","0","5","52","9","43","0","1"
"Frazer Township","1,196","0","0","0","0","0","90","2","87","1","0"
"Freedom","1,578","7","1","2","2","2","49","7","38","4","0"
"Freedom Township","3,171","0","0","0","0","0","37","1","32","4","0"
"Freemansburg","2,037","1","0","1","0","0","49","12","35","2","0"
"Freeport","1,794","4","0","0","0","4","25","9","15","1","0"
"Gaines Township","564","0","0","0","0","0","1","1","0","0","0"
"Galeton","1,196","0","0","0","0","0","14","8","6","0","0"
"Gallitzin","1,855","2","0","0","1","1","24","5","19","0","0"
"Gallitzin Township","1,295","1","0","0","0","1","0","0","0","0","0"
"Geistown","2,331","3","0","0","1","2","39","6","28","5","0"
"Gettysburg","8,103","32","1","2","10","19","171","33","134","4","4"
"Girard","2,904","6","0","0","0","6","43","9","34","0","0"
"Glassport","4,503","20","1","0","3","16","89","31","57","1","7"
"Glenolden","7,174","14","0","0","6","8","159","15","135","9","1"
"Granville Township","4,953","3","0","1","0","2","97","13","82","2","0"
"Greencastle","4,092","5","0","0","1","4","57","12","44","1",""
"Greenfield Township, Blair County","3,709","8","0","2","0","6","123","15","104","4","0"
"Greensburg","15,183","32","0","2","8","22","419","64","346","9","1"
"Green Tree","4,295","9","0","0","1","8","84","10","74","0","0"
"Greenville","6,077","15","0","3","1","11","170","41","123","6","3"
"Greenwood Township","2,059","0","0","0","0","0","0","0","0","0","0"
"Grove City","7,684","14","0","1","5","8","117","20","97","0","0"
"Halifax","829","1","0","0","0","1","8","0","7","1","0"
"Hamburg","4,222","7","0","1","1","5","75","13","59","3","0"
"Hamiltonban Township","2,777","0","0","0","0","0","5","3","2","0","0"
"Hampden Township","27,352","6","0","1","3","2","302","46","253","3","1"
"Hampton Township","17,183","11","0","1","1","9","144","17","120","7","0"
"Hanover","15,076","30","0","6","9","15","662","67","583","12","2"
"Hanover Township, Luzerne County","10,931","16","0","3","6","7","126","19","99","8",""
"Hanover Township, Washington County","2,711","12","0","0","1","11","27","14","11","2","0"
"Harmar Township","3,015","7","0","0","2","5","84","7","72","5","0"
"Harmony Township","3,029","8","0","1","1","6","62","5","56","1","0"
"Harrisburg","46,961","831","16","50","510","255","2,163","474","1,513","176","25"
"Harrison Township","9,922","6","1","1","1","3","81","19","55","7","0"
"Harrisville","875","1","0","0","0","1","5","1","4","0","0"
"Harveys Lake","2,936","0","0","0","0","0","16","2","13","1","0"
"Hastings","1,285","1","0","1","0","0","27","9","18","0","0"
"Hatboro","7,096","10","0","0","2","8","103","23","76","4","0"
"Hatfield Township","20,037","22","0","3","5","14","366","43","314","9","4"
"Haverford Township","47,827","27","1","1","11","14","637","105","517","15","1"
"Hawley","1,298","1","0","0","0","1","5","1","3","1","0"
"Hazleton","21,569","81","2","9","19","51","463","133","270","60","5"
"Heidelberg","1,135","2","0","0","1","1","2","2","0","0","0"
"Heidelberg Township, Berks County","1,768","3","0","0","0","3","6","0","6","0","0"
"Heidelberg Township, Lebanon County","4,192","1","0","1","0","0","26","5","21","0","0"
"Hellam Township","9,149","27","0","3","2","22","82","8","67","7","0"
"Hellertown","5,666","17","0","1","0","16","100","10","88","2","4"
"Hemlock Township","2,273","1","0","0","0","1","158","7","150","1","2"
"Hempfield Township, Mercer County","3,833","5","0","0","0","5","107","17","86","4","1"
"Hermitage","16,340","26","0","3","7","16","585","68","510","7","0"
"Highland Township","1,213","0","0","0","0","0","2","2","0","0","0"
"Highspire","2,594","12","0","2","1","9","56","10","43","3","2"
"Hilltown Township","13,602","4","0","0","1","3","194","15","171","8","0"
"Hollidaysburg","5,477","5","0","0","0","5","96","10","86","0","1"
"Homer City","1,697","4","0","0","0","4","16","3","13","0","0"
"Homestead","3,483","51","0","7","28","16","271","76","172","23","0"
"Honesdale","4,702","7","0","0","0","7","121","20","101","0","0"
"Hooversville","701","0","0","0","0","0","9","3","6","0","0"
"Hop Bottom Borough","301","0","0","0","0","0","0","0","0","0","0"
"Hopewell Township","12,297","3","0","2","0","1","257","49","199","9","0"
"Horsham Township","24,765","13","1","1","4","7","335","41","280","14","1"
"Houston","1,238","1","0","0","0","1","8","1","7","0","0"
"Hughesville","2,028","1","0","0","0","1","35","7","27","1","0"
"Hummelstown","4,432","12","0","1","1","10","86","12","73","1","0"
"Huntingdon","6,742","6","0","0","0","6","65","2","63","0","1"
"Independence Township, Beaver County","2,666","2","0","1","0","1","24","7","13","4","1"
"Indiana3","14,727","","0","4","6","","351","38","311","2","7"
"Indiana Township","7,059","2","0","0","0","2","40","6","34","0","2"
"Ingram","3,336","9","0","0","2","7","44","8","32","4","0"
"Irwin","4,017","7","0","2","2","3","80","21","57","2","2"
"Ivyland","853","2","0","0","1","1","17","4","13","0","0"
"Jackson Township, Butler County","3,720","7","0","0","1","6","55","8","47","0","1"
"Jackson Township, Cambria County","4,669","3","0","1","2","0","46","12","29","5","1"
"Jackson Township, Luzerne County","4,801","3","0","0","0","3","12","9","1","2","0"
"Jamestown","571","0","0","0","0","0","11","1","9","1","0"
"Jeannette","9,777","69","0","1","5","63","159","37","122","0","3"
"Jefferson Hills Borough","9,660","9","0","0","1","8","57","12","40","5","0"
"Jefferson Township, Mercer County","2,293","0","0","0","0","0","16","7","8","1","0"
"Jenkins Township","4,893","5","0","0","0","5","90","22","65","3","0"
"Jenkintown","4,280","4","0","0","3","1","15","5","10","0","0"
"Jermyn","2,225","33","0","2","4","27","65","29","35","1","0"
"Jersey Shore","4,282","18","0","1","0","17","83","13","66","4","0"
"Jim Thorpe","4,870","22","0","1","0","21","112","11","95","6","0"
"Johnsonburg","2,645","10","0","1","0","9","64","22","42","0","1"
"Juniata Valley Regional","2,685","0","0","0","0","0","3","1","2","0","0"
"Kane","3,729","6","0","2","0","4","9","1","8","0","0"
"Kennett Square","5,269","13","0","0","6","7","125","21","90","14","0"
"Kidder Township","1,477","8","0","0","1","7","122","19","99","4","0"
"Kilbuck Township","652","0","0","0","0","0","3","0","3","0","0"
"Kingston","12,850","26","0","3","12","11","345","52","282","11","0"
"Kingston Township","7,038","14","0","1","1","12","54","10","40","4","0"
"Kiskiminetas Township","4,768","12","0","0","0","12","81","19","60","2","0"
"Kittanning","4,312","18","0","0","2","16","40","8","31","1","0"
"Kline Township","1,484","2","0","1","0","1","35","4","31","0","0"
"Kulpmont","2,740","0","0","0","0","0","58","16","41","1","0"
"Kutztown","5,107","15","0","3","6","6","170","38","129","3","0"
"Laflin Borough","1,485","3","0","0","0","3","25","2","21","2","0"
"Lake City","2,880","6","0","0","0","6","39","8","31","0","0"
"Lamar Township","2,403","0","0","0","0","0","16","3","11","2","0"
"Lancaster","54,441","461","9","30","241","181","2,858","550","2,154","154","34"
"Lancaster Township, Butler County","2,578","4","0","0","0","4","15","0","9","6","0"
"Lancaster Township, Lancaster County","14,607","28","1","2","7","18","417","79","316","22","4"
"Lanesboro","547","0","0","0","0","0","1","0","1","0","0"
"Langhorne Borough","1,944","3","0","0","0","3","5","0","5","0","0"
"Lansdale","15,466","34","0","7","10","17","366","52","303","11","8"
"Lansdowne","10,595","38","0","4","17","17","267","77","181","9","0"
"Larksville","4,408","6","0","0","1","5","91","15","68","8","0"
"Latimore Township","2,867","0","0","0","0","0","22","1","20","1","0"
"Latrobe","8,281","22","0","0","1","21","233","33","197","3","2"
"Laureldale","3,734","2","0","0","1","1","63","7","48","8","0"
"Lawrence Park Township","3,650","9","0","2","0","7","62","12","50","0","0"
"Lawrence Township, Clearfield County","7,436","56","0","1","3","52","286","21","254","11","1"
"Lawrence Township, Tioga County","1,680","9","0","1","0","8","0","0","0","0","0"
"Lebanon","24,061","95","2","7","36","50","726","132","556","38","0"
"Leechburg","2,194","5","0","1","0","4","13","7","5","1","0"
"Leetsdale","1,105","0","0","0","0","0","0","0","0","0","0"
"Leet Township","1,485","0","0","0","0","0","0","0","0","0","0"
"Lehighton","5,417","10","0","1","4","5","226","39","169","18","0"
"Lehigh Township, Northampton County","10,926","9","0","0","2","7","142","30","106","6","0"
"Lehman Township","3,324","0","0","0","0","0","6","3","3","0","0"
"Lewisburg","5,435","20","0","0","3","17","75","8","67","0","0"
"Liberty","2,412","1","0","0","0","1","24","4","13","7","0"
"Liberty Township, Adams County","1,303","1","0","0","0","1","29","4","23","2","0"
"Ligonier","1,589","2","0","0","0","2","18","0","16","2","0"
"Ligonier Township","6,709","3","0","0","0","3","45","8","36","1","1"
"Lincoln","1,110","2","0","0","0","2","11","7","4","0","0"
"Linesville","1,084","0","0","0","0","0","0","0","0","0","0"
"Lititz","9,034","4","0","0","0","4","127","20","101","6",""
"Littlestown","4,134","17","0","4","1","12","94","15","77","2","0"
"Lock Haven","8,477","21","0","7","1","13","287","46","240","1","0"
"Logan Township","12,185","46","0","1","5","40","340","32","303","5","1"
"Loretto","1,356","0","0","0","0","0","0","0","0","0","0"
"Lower Allen Township","17,471","8","0","2","2","4","297","12","282","3","2"
"Lower Burrell","12,032","17","0","3","2","12","114","26","84","4","0"
"Lower Chichester Township","3,424","33","0","2","4","27","124","23","91","10","1"
"Lower Frederick Township","4,813","2","0","0","0","2","23","5","18","0","0"
"Lower Gwynedd Township","11,433","11","0","0","0","11","175","24","145","6","0"
"Lower Heidelberg Township","5,470","1","0","0","0","1","23","7","16","0","0"
"Lower Makefield Township","32,111","10","0","0","4","6","397","38","344","15","1"
"Lower Merion Township","57,033","32","0","3","22","7","876","133","705","38","1"
"Lower Moreland Township","12,807","6","0","2","2","2","238","79","150","9","3"
