"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"Dartmouth","34,879","88","0","4","13","71","1,074","146","890","38","6"
"Dedham","24,605","40","0","2","15","23","580","51","499","30","0"
"Deerfield","4,780","17","0","2","0","15","109","38","71","0","0"
"Dennis","15,475","86","0","9","15","62","629","240","379","10","4"
"Dighton","6,905","11","0","1","0","10","41","24","15","2","0"
"Douglas","8,093","20","0","2","0","18","41","18","22","1","0"
"Dover","5,724","1","0","1","0","0","42","12","29","1","0"
"Dracut","30,048","24","0","4","9","11","261","32","193","36","0"
"Dudley","11,264","25","0","1","0","24","46","25","18","3","4"
"Duxbury","14,588","11","0","0","0","11","130","30","98","2","1"
"East Bridgewater","14,108","25","0","4","5","16","266","50","202","14","4"
"East Brookfield","2,080","5","0","1","0","4","32","8","23","1","1"
"Eastham","5,464","7","0","0","1","6","104","31","70","3","0"
"Easthampton","16,401","41","0","6","2","33","188","65","105","18","4"
"East Longmeadow","15,595","28","0","1","3","24","420","91","307","22","0"
"Easton","23,337","42","0","2","8","32","240","65","165","10","2"
"Egremont","1,365","2","0","0","0","2","19","3","16","0","0"
"Erving","1,563","5","0","3","0","2","58","41","17","0","0"
"Essex","3,369","5","0","0","1","4","52","25","27","0",""
"Everett","37,724","203","1","7","81","114","1,121","288","687","146","1"
"Fairhaven","16,318","53","0","2","9","42","413","96","306","11","2"
"Fall River","91,901","1,086","4","46","273","763","3,312","775","2,144","393","44"
"Falmouth","33,451","152","0","14","22","116","1,318","767","499","52","1"
"Fitchburg","40,678","288","5","30","49","204","1,193","364","740","89","12"
"Framingham","65,478","204","2","8","33","161","1,443","253","1,058","132",""
"Franklin","32,114","11","0","3","4","4","165","18","140","7","0"
"Freetown","9,103","36","0","2","2","32","153","48","90","15","8"
"Gardner","20,741","111","0","13","14","84","524","171","327","26","3"
"Gill","1,396","0","0","0","0","0","25","10","13","2","0"
"Gloucester","30,675","31","0","2","8","21","629","93","531","5","1"
"Goshen","980","0","0","0","0","0","5","1","3","1","0"
"Grafton","18,005","16","0","3","1","12","99","40","53","6","0"
"Granby","6,432","9","0","3","0","6","55","12","42","1","0"
"Granville","1,721","0","0","0","0","0","9","2","7","0","0"
"Great Barrington","7,431","7","0","0","1","6","175","50","121","4","1"
"Greenfield","17,840","91","0","10","3","78","525","224","282","19","6"
"Groton","10,936","1","0","0","1","0","31","6","25","0","0"
"Groveland","7,127","8","0","0","0","8","44","0","42","2","0"
"Hadley","4,884","12","0","1","3","8","211","52","151","8","0"
"Halifax","7,788","15","0","1","1","13","102","40","46","16","0"
"Hamilton","8,270","6","0","0","0","6","45","3","39","3","0"
"Hampden","5,401","9","0","1","1","7","40","10","27","3","1"
"Hanover","14,185","4","0","0","1","3","402","45","352","5","1"
"Hanson2","10,096","","1","0","4","","136","27","94","15","0"
"Hardwick","2,673","7","0","0","1","6","37","8","27","2","4"
"Harvard","6,046","2","0","1","0","1","46","17","29","0","2"
"Harwich","12,436","20","0","1","3","16","271","120","146","5","1"
"Hatfield","3,326","0","0","0","0","0","6","6","0","0","0"
"Haverhill","60,738","329","1","19","50","259","1,475","700","632","143","12"
"Hingham","22,919","11","0","0","2","9","270","35","228","7","0"
"Hinsdale","1,966","6","0","0","0","6","3","1","1","1","0"
"Holbrook","10,817","52","0","3","13","36","271","85","175","11","0"
"Holden","16,819","9","0","1","0","8","107","16","85","6","0"
"Holliston","14,160","5","0","1","0","4","62","12","47","3","1"
"Holyoke","40,322","397","3","38","68","288","2,643","514","1,897","232","12"
"Hopkinton","14,633","4","0","0","1","3","102","8","91","3","0"
"Hubbardston","4,565","11","0","0","0","11","31","10","19","2","1"
"Hudson","20,060","2","0","1","1","0","249","38","194","17","0"
"Hull","11,159","29","0","6","2","21","169","58","100","11","2"
"Ipswich","13,435","7","0","1","1","5","111","28","82","1","0"
"Kingston","12,511","50","0","7","8","35","387","52","325","10","3"
"Lakeville","10,769","16","0","0","1","15","178","111","62","5","3"
"Lancaster","7,183","5","1","0","0","4","51","12","32","7","1"
"Lanesboro","2,910","3","0","0","0","3","27","8","18","1","1"
"Lawrence","70,670","503","9","15","175","304","2,157","566","1,173","418",""
"Lee","5,843","7","0","0","1","6","114","29","82","3","0"
"Leicester","11,124","28","0","4","3","21","238","37","194","7","2"
"Lenox","5,160","10","0","0","0","10","142","48","92","2","1"
"Leominster","41,401","265","2","21","29","213","1,325","235","1,006","84","9"
"Lexington","30,771","13","0","0","1","12","220","26","192","2","1"
"Lincoln","8,103","4","0","1","0","3","37","8","26","3","0"
"Littleton","8,906","17","0","2","1","14","83","24","55","4","0"
"Longmeadow","15,506","5","0","0","1","4","206","34","163","9","2"
"Ludlow","22,870","20","1","1","7","11","297","63","215","19","1"
"Lunenburg","10,087","29","0","2","0","27","157","38","117","2","0"
"Lynn","91,149","819","4","31","178","606","2,884","771","1,687","426","13"
"Lynnfield","11,500","6","0","0","2","4","183","15","165","3","1"
"Malden","56,455","286","1","7","92","186","1,437","374","921","142","3"
"Mansfield","23,347","67","1","2","7","57","308","73","214","21","0"
"Marblehead","20,240","31","0","9","2","20","274","34","223","17","0"
"Marion","5,271","12","0","0","1","11","85","23","57","5","1"
"Marlborough","38,821","180","0","11","20","149","773","118","589","66","5"
"Marshfield","24,811","40","0","3","3","34","330","64","240","26","1"
"Mashpee","14,481","47","0","3","5","39","444","127","303","14","3"
"Mattapoisett","6,523","13","1","1","1","10","89","14","73","2","0"
"Medfield","12,457","7","0","1","1","5","65","6","59","0","2"
"Medford","56,380","59","0","2","43","14","1,198","232","879","87",""
"Melrose","27,134","36","0","2","11","23","318","102","193","23","1"
"Mendon","5,866","8","0","0","0","8","62","22","35","5","2"
"Merrimac","6,538","11","0","2","1","8","30","3","23","4","1"
"Methuen","44,527","94","0","2","26","66","1,020","159","795","66","4"
"Middleboro","21,585","97","0","7","13","77","476","136","288","52","3"
"Middleton","9,662","13","0","1","0","12","107","0","102","5","0"
"Milford","27,526","60","0","5","6","49","309","40","252","17","4"
"Millbury","13,652","33","1","5","0","27","412","73","323","16","3"
"Millville","2,878","5","0","1","0","4","56","11","39","6","2"
"Milton","26,719","17","2","0","7","8","251","43","198","10",""
"Monson","8,974","16","0","0","1","15","138","61","67","10","0"
"Monterey","973","3","0","0","0","3","4","1","3","0","0"
"Nahant","3,548","6","0","0","0","6","34","10","23","1","0"
"Nantucket","11,380","58","1","3","1","53","400","95","288","17","0"
"Natick","32,418","54","0","1","6","47","895","69","803","23","2"
"Needham","28,683","11","0","0","4","7","284","51","221","12","1"
"New Bedford","92,621","1,184","9","66","340","769","3,235","1,144","1,806","285","38"
"Newbury","7,035","8","0","1","0","7","41","10","28","3","1"
"Newburyport","17,343","15","0","0","3","12","274","45","207","22","2"
"New Salem","1,009","1","0","0","0","1","6","2","4","0","1"
"Newton","84,427","94","1","9","18","66","971","187","753","31","3"
"Norfolk","10,837","2","0","2","0","0","83","51","30","2","0"
"North Adams","13,927","114","0","1","4","109","521","207","302","12","2"
"Northampton","28,921","96","3","19","10","64","845","146","670","29","24"
"North Andover","28,116","8","0","1","2","5","318","36","272","10","0"
"North Attleboro","28,346","30","0","7","5","18","636","85","540","11","1"
"Northborough","14,792","9","0","1","0","8","117","13","99","5","0"
"Northbridge","14,634","41","0","6","4","31","317","77","229","11","2"
"North Brookfield2","4,870","","0","0","0","","52","26","24","2","1"
"Northfield","3,022","2","0","0","0","2","35","14","21","0","0"
"North Reading","14,249","20","0","1","1","18","120","25","90","5","0"
"Norton","19,610","4","0","0","1","3","89","35","50","4","0"
"Norwell","10,418","11","0","0","2","9","145","51","89","5","0"
"Norwood","28,569","27","0","2","14","11","522","83","398","41","6"
"Orange","7,915","26","0","2","3","21","161","56","101","4","2"
"Orleans","6,337","20","0","3","1","16","194","47","146","1","0"
"Oxford","13,773","39","0","0","8","31","178","38","125","15","0"
"Palmer","13,086","39","0","5","3","31","188","64","107","17","4"
"Paxton","4,580","1","0","0","0","1","22","6","15","1","0"
"Peabody","52,483","124","0","6","27","91","1,337","161","1,087","89","1"
"Pelham","1,433","0","0","0","0","0","11","7","4","0","0"
"Pembroke","18,967","31","0","2","8","21","190","55","123","12","0"
"Pepperell","11,608","17","0","3","0","14","158","32","117","9","0"
"Pittsfield","43,050","284","2","34","23","225","1,004","319","636","49","10"
"Plainville","8,522","12","1","1","1","9","95","21","71","3","0"
"Plymouth","56,084","163","2","7","12","142","1,026","185","819","22","1"
"Plympton","2,812","9","0","0","0","9","28","6","20","2","0"
"Princeton","3,536","1","0","0","0","1","32","15","17","0","0"
"Quincy","96,580","384","5","20","96","263","1,759","478","1,145","136","10"
"Randolph","30,549","137","0","11","17","109","780","132","597","51","4"
"Raynham","14,068","31","0","2","12","17","393","70","304","19","0"
"Reading","23,398","11","0","1","1","9","203","29","165","9","0"
"Rehoboth","11,795","28","0","0","3","25","171","74","85","12","2"
"Revere","58,290","233","0","14","82","137","1,406","278","938","190","6"
"Rochester","5,346","10","0","1","1","8","54","20","28","6","1"
"Rockland","17,941","61","0","7","13","41","375","81","273","21",""
"Rockport","7,709","6","0","0","0","6","11","3","6","2","0"
"Royalston","1,406","4","0","0","0","4","12","8","4","0","0"
"Rutland","8,109","15","0","4","1","10","55","27","23","5","1"
"Salisbury","8,715","36","0","1","2","33","194","92","97","5","0"
"Sandwich","20,349","63","0","8","6","49","349","82","260","7","4"
"Saugus","27,663","132","0","9","22","101","1,138","265","815","58","2"
"Savoy","730","0","0","0","0","0","0","0","0","0","0"
"Scituate","18,032","25","0","0","2","23","244","66","159","19","4"
"Sharon","17,256","10","0","0","1","9","112","23","83","6","1"
"Shelburne","2,056","4","0","0","0","4","17","1","14","2","1"
"Sherborn","4,281","2","0","0","0","2","29","12","15","2","0"
"Shirley","7,853","7","0","0","0","7","55","22","29","4","0"
"Shrewsbury","33,957","6","0","2","2","2","346","48","283","15","0"
"Somerville","75,112","312","3","7","104","198","1,955","494","1,301","160","4"
"Southampton","6,160","16","0","0","1","15","52","11","39","2","0"
"Southborough","9,640","4","0","0","3","1","48","20","23","5","0"
"Southbridge","17,012","75","0","7","7","61","363","150","195","18","6"
"South Hadley","17,267","29","0","1","5","23","253","66","168","19","1"
"Southwick","9,651","12","0","0","0","12","133","51","73","9","0"
"Springfield","153,533","1,929","16","116","581","1,216","7,518","2,068","4,615","835","50"
"Sterling","8,009","7","0","3","0","4","91","48","38","5","3"
"Stockbridge","2,251","4","0","0","0","4","118","68","48","2","0"
"Stow","6,473","2","0","1","0","1","19","5","13","1","0"
"Sturbridge","9,335","20","0","3","1","16","153","39","112","2","1"
"Sudbury","17,445","8","0","1","1","6","84","18","63","3","0"
"Sutton","9,175","10","0","0","3","7","76","23","46","7","0"
"Swampscott","14,111","21","0","1","4","16","279","34","235","10","0"
"Swansea","16,479","50","0","1","6","43","314","63","231","20","0"
"Taunton","56,446","344","2","16","80","246","1,183","523","586","74","5"
"Templeton","7,970","20","0","0","2","18","103","39","57","7","0"
"Tewksbury","30,133","82","0","12","8","62","557","96","431","30","2"
"Tisbury","3,841","13","0","3","1","9","136","19","115","2","0"
"Townsend","9,534","5","0","1","0","4","124","77","38","9","1"
"Truro","2,149","1","0","0","0","1","25","10","15","0","0"
"Tyngsboro","12,133","20","0","1","1","18","167","39","118","10","0"
"Upton","6,678","3","0","0","0","3","47","7","38","2","1"
"Wakefield","25,057","57","1","9","4","43","275","51","207","17","2"
"Wales","1,885","0","0","0","0","0","5","1","4","0","1"
"Walpole","23,483","23","0","5","7","11","415","36","370","9","1"
"Waltham","61,357","115","0","8","24","83","878","166","653","59","7"
"Ware","10,165","45","0","2","8","35","170","44","113","13","0"
"Wareham","21,432","146","1","12","30","103","681","212","432","37","4"
"Warren","5,146","33","0","1","1","31","76","25","50","1","0"
"Watertown","32,944","38","0","2","7","29","630","89","509","32","0"
"Wayland","13,195","4","0","0","3","1","33","6","23","4","0"
"Wellesley","27,407","29","0","3","3","23","223","54","165","4","0"
"Wellfleet","2,758","3","0","0","0","3","68","34","32","2","0"
"Wenham","4,665","3","0","1","1","1","20","6","14","0","1"
"Westborough","18,647","24","0","1","0","23","266","61","184","21","2"
"West Boylston","8,364","9","0","0","3","6","160","20","137","3","0"
"West Brookfield","3,856","5","0","0","0","5","31","6","24","1","0"
"Westfield","41,474","91","0","20","15","56","692","157","496","39","3"
"Westford","22,239","30","0","2","1","27","196","47","144","5","0"
"Westhampton","1,634","1","0","0","0","1","7","4","3","0","0"
"Westminster","7,502","19","0","3","0","16","116","13","98","5","2"
"West Newbury","4,336","17","0","0","0","17","33","4","26","3","0"
"Weston","11,897","6","1","1","0","4","71","14","53","4","0"
"Westport","15,445","44","0","2","6","36","213","89","101","23","0"
"West Tisbury","2,668","4","0","1","0","3","44","11","32","1","0"
"Westwood","14,219","17","0","1","2","14","160","21","124","15","0"
"Weymouth","54,031","171","1","17","41","112","872","192","623","57","4"
"Whately","1,571","1","0","0","0","1","22","5","17","0","0"
"Whitman","14,564","52","0","1","8","43","339","58","269","12","1"
"Wilbraham","14,311","20","0","0","3","17","194","29","153","12","0"
"Williamstown","8,157","17","0","3","0","14","206","29","174","3","2"
"Wilmington","22,035","40","0","2","4","34","291","76","206","9","1"
"Winchendon","10,268","38","0","6","2","30","306","28","267","11","1"
"Winchester","21,486","8","0","0","3","5","257","46","205","6","0"
"Woburn","37,555","57","0","7","14","36","700","122","541","37","3"
"Worcester","178,474","1,790","7","25","414","1,344","6,691","1,485","4,522","684","12"
"Wrentham","11,360","2","0","1","0","1","188","54","128","6","1"
"Yarmouth","24,010","127","1","9","21","96","962","349","581","32","8"
