"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"South Windsor","25,700","15","0","4","5","6","407","89","299","19","0"
"Stamford2","120,456","355","1","18","157","179","2,390","427","1,740","223","4"
"Stonington","18,401","4","0","0","1","3","376","69","292","15","0"
"Stratford","50,352","116","1","12","49","54","1,497","212","1,067","218","2"
"Suffield","14,577","5","0","0","0","5","210","49","141","20","6"
"Torrington","35,999","114","0","3","13","98","1,042","213","776","53","3"
"Trumbull","35,392","13","0","2","6","5","684","76","547","61","2"
"Vernon","29,366","47","0","12","15","20","385","79","243","63","8"
"Wallingford","44,715","35","0","12","14","9","838","112","679","47","7"
"Waterbury","108,636","434","6","32","214","182","6,027","1,198","4,212","617","0"
"Waterford","19,126","45","1","4","8","32","678","69","583","26","3"
"Watertown","22,316","7","0","0","1","6","345","59","267","19","0"
"West Hartford","61,371","120","1","0","68","51","1,640","219","1,309","112","0"
"West Haven","53,188","152","0","4","67","81","1,661","251","1,209","201","3"
"Weston","10,298","5","0","0","0","5","75","12","62","1","1"
"Westport","26,595","11","0","2","3","6","386","48","317","21","0"
"Wethersfield","26,408","34","0","3","17","14","574","87","435","52","4"
"Willimantic","16,309","59","0","6","33","20","773","170","548","55","4"
"Wilton","18,023","0","0","0","0","0","126","26","96","4","0"
"Winchester","10,888","24","0","2","2","20","257","59","170","28","4"
"Windsor","28,729","29","0","7","14","8","567","56","461","50","5"
"Windsor Locks","12,351","11","1","1","0","9","243","37","174","32","2"
"Wolcott","16,198","1","0","0","0","1","207","40","157","10","1"
"Woodbridge","9,313","4","0","0","4","0","121","18","88","15","0"
