"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson2"
"Gilbert","1,784"," ","0"," ","0","1","40","6","27","7","0"
"Glencoe","5,590"," ","0"," ","0","3","146","16","123","7","0"
"Glenwood","2,581"," ","0"," ","0","2","20","2","16","2","1"
"Golden Valley","20,137"," ","0"," ","22","22","601","99","459","43","1"
"Goodview","3,361"," ","0"," ","0","2","106","14","88","4","0"
"Grand Rapids","8,332"," ","0"," ","3","13","327","39","285","3","0"
"Granite Falls","3,008"," ","0"," ","0","5","28","7","18","3","0"
"Hastings","21,050"," ","0"," ","1","15","513","56","435","22","6"
"Hermantown","8,920"," ","0"," ","1","3","302","27","266","9","1"
"Hibbing","16,619"," ","0"," ","1","15","116","38","68","10","0"
"Hilltop","765"," ","0"," ","8","8","91","14","67","10","2"
"Hokah","599"," ","0"," ","0","0","6","2","3","1","0"
"Hopkins","16,937"," ","0"," ","19","30","444","73","326","45","2"
"Houston","1,008"," ","0"," ","0","2","14","2","10","2","0"
"Hutchinson","13,814"," ","0"," ","2","22","438","74","347","17","7"
"International Falls","6,374"," ","0"," ","1","8","262","38","200","24","2"
"Inver Grove Heights","33,404"," ","0"," ","12","29","791","100","611","80","23"
"Jackson","3,477"," ","0"," ","1","8","70","10","59","1","0"
"Janesville","2,162"," ","0"," ","0","0","21","7","12","2","0"
"Jordan","5,154"," ","0"," ","0","1","214","19","193","2","3"
"Kimball","692"," ","0"," ","0","3","23","4","17","2","0"
"La Crescent","5,129"," ","0"," ","0","3","82","2","76","4","0"
"Lake City","5,317"," ","0"," ","0","1","121","5","110","6","0"
"Lake Crystal","2,533"," ","0"," ","0","0","41","14","27","0","0"
"Lakefield","1,709"," ","0"," ","0","0","13","4","9","0","1"
"Lakes Area","7,052"," ","1"," ","0","10","190","32","147","11","2"
"Lakeville","51,828"," ","0"," ","8","29","1,104","225","847","32","7"
"Lauderdale","2,230"," ","0"," ","2","1","67","10","52","5","0"
"Lester Prairie","1,612"," ","0"," ","0","1","30","4","23","3","0"
"Lino Lakes","19,554"," ","0"," ","1","5","282","35","227","20","1"
"Litchfield","6,702"," ","0"," ","0","6","170","28","131","11","3"
"Little Falls","8,193"," ","0"," ","0","6","293","26","253","14","0"
"Long Prairie","2,964"," ","0"," ","0","0","82","8","74","0","0"
"Mankato","35,210"," ","0"," ","28","63","1,874","332","1,467","75","2"
"Maple Grove","60,155"," ","0"," ","20","22","1,507","312","1,151","44","11"
"Maplewood","35,319"," ","1"," ","24","63","2,492","353","1,931","208","20"
"Marshall","12,373"," ","0"," ","0","21","395","55","330","10","1"
"Medina","4,775"," ","0"," ","1","5","102","23","74","5","0"
"Melrose","3,166"," ","0"," ","0","0","33","2","31","0","0"
"Minneapolis","375,302"," ","57"," ","3,028","2,836","22,561","5,826","13,110","3,625","232"
"Minnetonka","50,379"," ","0"," ","8","14","952","148","769","35","14"
"Minnetrista","7,874"," ","0"," ","0","4","85","19","64","2","0"
"Montevideo","5,401"," ","0"," ","0","6","180","27","145","8","1"
"Montgomery","3,097"," ","0"," ","0","4","135","25","107","3","1"
"Moorhead","34,309"," ","0"," ","8","39","875","114","702","59","6"
"Mora","3,472"," ","0"," ","1","8","222","33","178","11","2"
"Morris","5,125"," ","2"," ","0","8","100","9","90","1","0"
"Mound","9,479"," ","0"," ","0","5","219","40","174","5","0"
"Mounds View","12,187"," ","0"," ","8","26","531","88","394","49","8"
"New Brighton","20,877"," ","0"," ","12","18","552","91","412","49","3"
"New Hope","20,432"," ","0"," ","20","29","848","110","687","51","4"
"Newport","3,678"," ","0"," ","1","5","165","22","124","19","1"
"New Prague","6,482"," ","0"," ","1","9","162","33","128","1","0"
"New Ulm","13,710"," ","0"," ","0","4","329","60","261","8","1"
"North Branch","10,302"," ","0"," ","2","10","380","36","332","12","0"
"Northfield","18,796"," ","0"," ","2","10","632","133","482","17","1"
"North Mankato","12,159"," ","0"," ","1","3","245","6","228","11","8"
"North St. Paul","11,431"," ","0"," ","3","10","431","36","365","30","3"
"Oakdale","27,572"," ","0"," ","16","37","1,148","114","953","81","13"
"Oak Park Heights","4,092"," ","0"," ","2","4","294","20","258","16","0"
"Olivia","2,521"," ","0"," ","1","2","70","16","50","4"," "
"Orono","11,896"," ","0"," ","0","2","191","35","153","3","0"
"Owatonna","24,294"," ","0"," ","4","19","664","135","499","30","10"
"Park Rapids","3,468"," ","0"," ","1","9","323","49","234","40","3"
"Paynesville","2,258"," ","0"," ","0","4","97","26","70","1","1"
"Plymouth","70,167"," ","0"," ","19","26","1,396","265","1,071","60","18"
"Princeton","4,725"," ","0"," ","1","7","161","10","142","9","0"
"Prior Lake","22,316"," ","0"," ","4","23","469","104","341","24","5"
"Proctor","2,798"," ","0"," ","0","3","124","7","115","2","1"
"Ramsey","22,222"," ","0"," ","2","13","778","69","672","37","6"
"Red Wing","15,905"," ","0"," ","5","27","688","132","506","50","5"
"Redwood Falls","5,307"," ","0"," ","1","12","242","43","195","4","1"
"Richfield","33,721"," ","1"," ","61","61","1,210","234","886","90","10"
"Robbinsdale","13,420"," ","0"," ","17","18","516","88","377","51","1"
"Rochester","95,585"," ","2"," ","81","152","2,525","486","1,892","147","55"
"Roseau","2,833"," ","0"," ","0","1","69","10","59","0","1"
"Rosemount","19,440"," ","0"," ","1","7","447","79","351","17","5"
"Roseville","32,293"," ","0"," ","21","28","1,520","201","1,216","103","6"
"Sartell","12,753"," ","0"," ","0","4","188","29","156","3","0"
"Sauk Centre","3,941"," ","0"," ","0","5","235","32","202","1","0"
"Sauk Rapids","11,600"," ","0"," ","2","4","149","18","110","21","0"
"Savage","26,759"," ","0"," ","2","25","752","136","592","24","7"
"Shakopee","31,442"," ","0"," ","5","46","1,124","187","889","48","4"
"Silver Lake","789"," ","0"," ","0","1","11","5","6","0","0"
"Slayton","1,966"," ","0"," ","0","3","29","7","21","1","0"
"South Lake Minnetonka","12,152"," ","0"," ","0","5","268","44","213","11","3"
"South St. Paul","19,491"," ","1"," ","6","17","710","120","520","70","7"
"Spring Grove","1,290"," ","0"," ","0","0","20","1","17","2","0"
"Spring Lake Park","6,744"," ","0"," ","3","22","440","60","333","47","3"
"St. Anthony","7,611"," ","0"," ","6","2","319","46","254","19","4"
"Staples","3,142"," ","0"," ","0","3","92","12","76","4","0"
"St. Charles","3,550"," ","0"," ","0","2","36","4","28","4","0"
"St. Cloud","66,232"," ","0"," ","54","153","3,062","377","2,555","130","18"
"Stewart","551"," ","0"," ","0","0","2","1","1","0","0"
"St. Francis","7,148"," ","0"," ","0","6","170","21","139","10","0"
"Stillwater","17,494"," ","0"," ","3","6","455","62","376","17","8"
"St. James","4,467"," ","0"," ","1","4","147","13","132","2","2"
"St. Louis Park","43,585"," ","0"," ","31","44","1,337","192","1,057","88","4"
"St. Paul","276,989"," ","17"," ","849","1,403","12,103","3,349","6,616","2,138","182"
"St. Paul Park","5,228"," ","0"," ","0","4","235","54","158","23","0"
"St. Peter","10,599"," ","0"," ","1","12","336","59","268","9","3"
"Thief River Falls","8,433"," ","0"," ","0","9","236","21","201","14","0"
"Two Harbors","3,557"," ","0"," ","0","3","59","16","40","3","1"
"Virginia","8,724"," ","0"," ","7","40","494","100","370","24","3"
"Wabasha","2,570"," ","0"," ","0","4","78","4","74","0","0"
"Waite Park","6,878"," ","0"," ","3","5","574","32","530","12","3"
"Warroad","1,710"," ","0"," ","0","0","73","5","65","3","1"
"Waseca","9,508"," ","0"," ","3","18","274","29","233","12","3"
"Wayzata","3,967"," ","0"," ","1","0","185","28","147","10","0"
"Wells","2,502"," ","0"," ","0","0","18","4","13","1","1"
"West Hennepin","5,647"," ","0"," ","0","2","107","36","67","4","0"
"West St. Paul","19,082"," ","0"," ","23","28","1,095","112","925","58","2"
"Wheaton","1,498"," ","0"," ","0","1","36","7","29","0","0"
"White Bear Lake","23,892"," ","0"," ","8","39","802","178","561","63","6"
"Willmar","18,305"," ","0"," ","8","35","737","111","597","29","9"
"Windom","4,446"," ","0"," ","0","12","115","28","82","5","0"
"Winnebago","1,428"," ","0"," ","0","2","35","11","21","3","0"
"Winona","26,765"," ","1"," ","4","16","582","100","462","20","6"
"Winsted","2,383"," ","0"," ","0","5","41","8","27","6","1"
"Woodbury","52,830"," ","0"," ","10","10","1,142","158","937","47","2"
"Worthington","11,166"," ","0"," ","9","23","258","91","155","12","0"
"Wyoming","3,846"," ","0"," ","0","4","107","16","88","3","0"
"Zumbrota","2,986"," ","0"," ","1","1","80","6","70","4","0"
