"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Rape(reviseddefinition)1","Rape(legacydefinition)2","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson3"
"Mount Airy","1,280","3","0","","0","0","3","15","2","13","0",""
"Nashville","4,993","27","0","","2","5","20","272","81","186","5","1"
"Nelson","1,321","1","0","","0","0","1","10","3","6","1",""
"Newnan","34,453","117","1","","6","28","82","1,082","213","830","39","2"
"Newton","628","2","1","","0","0","1","10","1","9","0",""
"Nicholls","3,438","14","0","","0","3","11","36","13","22","1","0"
"Norcross","15,834","80","1","","8","40","31","697","157","481","59",""
"Oakwood","4,126","12","0","","0","3","9","293","28","256","9","0"
"Ocilla","3,553","23","0","","3","7","13","137","24","103","10",""
"Oglethorpe","1,258","34","0","","0","11","23","193","87","104","2",""
"Oxford","2,180","0","0","","0","0","0","32","14","18","0","0"
"Patterson","735","0","0","","0","0","0","4","0","4","0",""
"Pavo","610","9","0","","0","0","9","3","1","2","0","0"
"Peachtree City","34,706","23","0","","1","6","16","439","25","375","39","3"
"Pelham","3,853","5","0","","0","1","4","164","19","141","4","0"
"Pembroke","2,317","4","0","","0","0","4","51","11","40","0",""
"Perry","15,002","35","0","","2","7","26","251","62","175","14",""
"Pine Mountain","1,332","4","0","","2","0","2","53","9","43","1","0"
"Pooler","21,069","35","0","","4","16","15","564","150","388","26",""
"Porterdale","1,446","24","0","","0","0","24","64","13","45","6",""
"Port Wentworth","6,338","8","0","","0","1","7","118","28","77","13","1"
"Poulan","852","2","0","","0","0","2","24","5","18","1",""
"Powder Springs","14,350","150","1","","8","8","133","728","206","501","21",""
"Quitman","3,607","46","1","","2","8","35","218","60","152","6",""
"Ray City","1,047","0","0","","0","0","0","3","0","3","0","0"
"Reynolds","1,037","0","0","","0","0","0","0","0","0","0","0"
"Richmond Hill","10,841","10","1","","0","4","5","218","39","170","9","0"
"Ringgold","3,665","7","0","","1","2","4","190","16","166","8","0"
"Riverdale","15,610","81","0","","0","40","41","826","170","590","66",""
"Rochelle","1,133","1","0","","1","0","0","46","20","26","0","0"
"Rockmart","4,125","31","1","","2","7","21","426","91","328","7","1"
"Rome","36,098","247","2","","19","69","157","2,178","413","1,681","84","21"
"Rossville","4,033","76","0","","3","12","61","708","155","487","66",""
"Roswell","95,373","144","1","","17","72","54","2,107","476","1,556","75",""
"Sandersville","5,807","29","1","","2","15","11","289","51","232","6","1"
"Sandy Springs","101,180","186","6","","14","105","61","2,739","526","2,063","150","7"
"Savannah-Chatham Metropolitan","235,200","851","30","","49","414","358","8,458","2,125","5,608","725","30"
"Screven","774","2","0","","0","0","2","17","3","12","2","0"
"Senoia","3,669","2","0","","1","0","1","45","11","32","2","0"
"Shiloh","445","0","0","","0","0","0","1","1","0","0","0"
"Sky Valley","268","0","0","","0","0","0","3","3","0","0","0"
"Smyrna","53,080","183","2","","11","72","98","1,742","360","1,237","145",""
"Snellville","19,260","34","0","","1","10","23","820","56","727","37","4"
"Social Circle","4,288","18","0","","0","2","16","207","62","140","5",""
"Sparks","1,987","10","0","","0","2","8","96","31","62","3","0"
"Sparta","1,314","13","0","","0","0","13","37","15","18","4",""
"Springfield","2,798","1","0","","0","1","0","62","14","46","2","0"
"Statesboro","30,201","88","2","","11","49","26","1,361","263","1,061","37","3"
"Statham","2,443","24","0","","0","0","24","443","103","307","33",""
"St. Marys","17,701","75","0","","3","6","66","522","103","409","10","2"
"Summerville","4,449","0","0","","0","0","0","50","0","46","4",""
"Suwanee","16,539","15","0","","2","8","5","391","134","245","12","0"
"Sylvania","2,540","17","0","","0","8","9","123","28","91","4",""
"Talbotton","891","1","0","","0","1","0","25","8","16","1","0"
"Tallulah Falls","169","0","0","","0","0","0","1","0","1","0","0"
"Tennille","1,518","11","0","","0","3","8","70","20","49","1",""
"Thomasville","18,451","88","0","","9","25","54","1,166","281","863","22","3"
"Thunderbolt","2,625","10","2","","1","1","6","88","21","58","9",""
"Tifton","16,781","150","0","","13","56","81","1,255","258","975","22","8"
"Tignall","521","1","0","","0","0","1","3","0","3","0","0"
"Toccoa","8,379","57","2","","1","9","45","548","40","502","6","2"
"Trenton","2,275","1","0","","0","0","1","19","2","13","4","0"
"Trion","1,796","13","0","","0","1","12","41","10","29","2",""
"Tunnel Hill","868","0","0","","0","0","0","23","1","22","0",""
"Tybee Island","3,091","0","0","","0","0","0","72","9","62","1","0"
"Tyrone","6,997","5","0","","0","0","5","99","8","87","4","0"
"Union City","20,826","205","3","","7","116","79","1,803","409","1,183","211","5"
"Union Point","1,639","8","0","","0","1","7","86","24","60","2","0"
"Vidalia","10,652","92","4","","1","19","68","710","140","550","20",""
"Villa Rica","14,307","43","2","","4","11","26","639","70","544","25","0"
"Walthourville","4,278","11","0","","1","0","10","160","59","96","5",""
"Warm Springs","406","0","0","","0","0","0","23","7","16","0",""
"Warner Robins","71,614","364","4","","17","138","205","4,213","854","3,191","168","7"
"Warrenton","1,833","12","0","","0","2","10","72","21","51","0",""
"Washington","3,967","31","0","","0","0","31","123","23","92","8",""
"Watkinsville","2,896","1","0","","0","0","1","69","13","56","0","0"
"Waverly Hall","737","0","0","","0","0","0","8","3","4","1","0"
"Waycross","14,206","64","1","","1","27","35","946","114","817","15","6"
"Waynesboro","5,793","32","0","","2","7","23","134","32","90","12","0"
"West Point","3,539","21","0","","0","9","12","138","35","95","8","0"
"Willacoochee","1,366","4","0","","0","1","3","37","14","23","0","0"
"Winder","14,291","59","0","","6","11","42","639","111","489","39",""
"Winterville","1,137","0","0","","0","0","0","11","4","7","0",""
"Woodbury","911","2","0","","0","0","2","23","4","18","1",""
"Woodstock","25,515","20","0","","3","6","11","594","47","534","13","0"
"Wrens","2,096","10","0","","2","1","7","79","8","71","0","0"
