"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson2"
"Lino Lakes","20,334","","0","","1","6","240","49","183","8","0"
"Litchfield","6,655","","0","","2","3","183","25","149","9","0"
"Little Falls","8,162","","0","","1","14","242","25","192","25","0"
"Long Prairie","2,877","","0","","0","1","125","13","110","2","0"
"Madison","1,605","","0","","0","1","9","1","8","0","0"
"Mankato","35,331","","1","","25","57","1,911","296","1,535","80","3"
"Maple Grove","62,145","","0","","21","22","1,548","278","1,238","32","5"
"Mapleton","1,633","","0","","0","1","44","7","37","0",""
"Maplewood","35,444","","1","","31","70","2,463","326","1,952","185","19"
"Medina","5,033","","0","","1","2","114","25","86","3","0"
"Melrose","3,146","","0","","0","0","31","2","29","0","0"
"Mendota Heights","11,318","","0","","1","8","315","48","250","17","1"
"Milaca","3,073","","0","","0","7","177","16","158","3","0"
"Minneapolis","371,240","5,580","47","452","2,520","2,561","22,543","6,164","13,203","3,176","217"
"Minnetonka","49,751","","0","","14","21","1,014","196","776","42","6"
"Minnetrista","8,350","","0","","0","1","118","25","82","11","0"
"Montevideo","5,305","","1","","0","8","148","28","112","8","2"
"Montgomery","3,308","","0","","0","11","128","25","98","5","0"
"Moorhead","35,052","","0","","7","38","814","132","631","51","6"
"Moose Lake","2,622","","0","","2","3","64","2","57","5","0"
"Mora","3,521","","0","","1","3","185","20","157","8","0"
"Morris","5,057","","1","","1","5","150","27","113","10","0"
"Mound","9,404","","0","","1","8","207","40","159","8","3"
"Mounds View","11,921","","0","","5","18","417","70","310","37","2"
"Mountain Lake","1,982","","0","","0","1","11","4","7","0","0"
"New Brighton","20,644","","0","","10","21","631","72","506","53","7"
"New Hope","20,301","","0","","15","17","693","109","546","38","7"
"Newport","3,606","","0","","2","6","160","38","116","6","0"
"New Prague","7,153","","0","","0","4","212","16","194","2","1"
"New Richland","1,155","","0","","0","0","28","6","21","1","0"
"New Ulm","13,369","","0","","1","8","241","39","193","9","0"
"North Branch","10,886","","0","","0","7","287","27","248","12","1"
"Northfield","19,447","","0","","3","5","557","121","420","16","0"
"North Mankato","12,295","","0","","0","0","198","10","173","15","4"
"North St. Paul","11,201","","0","","4","12","458","52","375","31","4"
"Oakdale","27,306","","1","","10","55","1,255","138","1,021","96","24"
"Oak Park Heights","4,097","","0","","0","4","226","16","195","15","0"
"Olivia","2,449","","0","","0","11","112","19","85","8","0"
"Orono","12,212","","0","","0","3","122","19","92","11","1"
"Ortonville","2,003","","0","","0","0","19","3","16","0","0"
"Osakis","1,570","","0","","0","1","51","9","39","3","0"
"Osseo","2,553","","0","","0","2","17","3","7","7","0"
"Owatonna","24,796","","0","","7","17","695","164","502","29","4"
"Park Rapids","3,577","","0","","0","9","298","52","217","29","1"
"Paynesville","2,255","","0","","0","2","83","21","59","3","0"
"Plymouth","70,737","","0","","9","32","1,359","304","995","60","10"
"Princeton","4,885","","0","","0","2","263","15","243","5","1"
"Prior Lake","23,879","","0","","2","22","530","79","418","33","4"
"Proctor","2,771","","0","","0","4","128","7","116","5","1"
"Ramsey","23,617","","1","","1","12","706","67","606","33","4"
"Red Wing","15,705","","0","","3","23","659","121","506","32","10"
"Redwood Falls","5,155","","0","","0","21","219","35","172","12","1"
"Richfield","33,112","","2","","55","51","1,174","192","898","84","6"
"Richmond","1,264","","0","","0","0","2","1","1","0","0"
"Robbinsdale","13,211","","0","","20","16","509","91","368","50","1"
"Rochester","98,287","","2","","76","140","2,556","460","1,928","168","37"
"Rogers","6,802","","0","","0","3","94","2","88","4","0"
"Roseau","2,827","","0","","0","1","70","9","58","3","0"
"Rosemount","21,393","","0","","4","6","414","72","326","16","1"
"Roseville","31,645","","0","","14","26","1,574","217","1,231","126","5"
"Sartell","13,816","","0","","0","8","258","31","220","7","1"
"Sauk Centre","3,906","","0","","0","1","152","14","132","6","0"
"Sauk Rapids","11,768","","0","","3","4","126","15","93","18","1"
"Savage","28,266","","1","","11","22","882","166","673","43","9"
"Shakopee","35,113","","0","","6","41","896","151","698","47","2"
"Silver Lake","814","","0","","0","1","14","4","10","0","0"
"Slayton","1,907","","0","","1","0","40","12","26","2","0"
"Sleepy Eye","3,463","","0","","0","0","24","3","20","1","0"
"South Eastern Faribault","1,151","","0","","0","0","0","0","0","0","0"
"South Lake Minnetonka","12,066","","0","","2","7","163","37","121","5","0"
"Springfield","2,124","","0","","0","0","0","0","0","0","0"
"Spring Lake Park","6,618","","0","","8","12","354","48","278","28","0"
"St. Anthony","7,680","","1","","3","3","323","43","271","9","3"
"Staples","3,082","","0","","0","0","105","10","90","5","0"
"St. Charles","3,567","","0","","0","3","35","3","31","1","0"
"St. Cloud","67,290","","1","","48","145","2,943","352","2,466","125","9"
"St. Francis","7,744","","0","","2","14","224","35","172","17","3"
"Stillwater","18,116","","0","","0","18","414","60","336","18","4"
"St. James","4,380","","0","","0","4","120","17","97","6","2"
"St. Joseph","5,926","","0","","0","1","84","11","69","4","0"
"St. Louis Park","43,001","","0","","40","32","1,515","273","1,155","87","7"
"St. Paul","271,662","2,327","14","173","777","1,363","11,118","2,696","6,346","2,076","164"
"St. Paul Park","5,285","","0","","1","8","156","31","115","10","0"
"St. Peter","10,823","","0","","3","12","350","41","296","13","4"
"Thief River Falls","8,440","","0","","0","6","218","33","172","13","1"
"Two Harbors","3,435","","0","","0","0","44","11","31","2","0"
"Virginia","8,471","","0","","4","27","662","126","508","28","3"
"Wabasha","2,587","","0","","0","2","107","3","101","3","0"
"Wadena","3,981","","0","","0","9","95","1","93","1","0"
"Waite Park","6,795","","0","","4","12","507","44","454","9","6"
"Warroad","1,663","","0","","0","0","67","5","61","1","0"
"Waseca","9,465","","0","","1","11","254","20","225","9","0"
"Wayzata","3,894","","0","","0","1","153","33","113","7","1"
"Wells","2,442","","0","","0","0","22","2","20","0","0"
"West Hennepin","5,671","","0","","1","2","72","22","46","4","3"
"West St. Paul","18,748","","0","","25","21","1,029","77","883","69","0"
"Wheaton","1,463","","0","","0","2","25","3","22","0","0"
"White Bear Lake","23,486","","0","","9","51","969","205","688","76","11"
"Willmar","18,012","","0","","8","15","675","90","552","33","3"
"Windom","4,327","","0","","0","7","131","34","93","4","0"
"Winnebago","1,386","","0","","0","2","28","13","13","2","0"
"Winona","26,464","","0","","6","14","574","112","430","32","2"
"Winsted","2,457","","0","","0","4","51","11","37","3","0"
"Woodbury","55,376","","0","","8","21","1,417","277","1,074","66","4"
"Worthington","11,026","","0","","1","20","261","97","154","10","2"
"Wyoming","3,985","","0","","0","2","89","11","75","3","0"
"Zumbrota","3,050","","0","","0","2","73","7","60","6","0"
