"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"Conneaut Lake Regional","3,539","6","0","0","0","6","90","14","73","3","0"
"Connellsville","8,526","28","0","6","11","11","328","55","253","20","0"
"Conoy Township","3,288","3","0","0","0","3","37","17","16","4","0"
"Conyngham","1,844","0","0","0","0","0","5","0","5","0","0"
"Coplay","3,381","2","0","1","0","1","64","6","58","0","0"
"Coraopolis","5,610","65","0","1","7","57","134","37","92","5","0"
"Cornwall","3,460","1","0","0","0","1","4","2","2","0","0"
"Corry","6,451","36","0","2","0","34","79","14","61","4","0"
"Covington Township","2,154","4","0","0","1","3","62","10","49","3","0"
"Crafton","6,138","15","0","1","4","10","138","16","117","5","1"
"Cranberry Township","28,084","51","0","0","11","40","366","39","318","9","3"
"Cresson Township","4,239","0","0","0","0","0","14","4","10","0","0"
"Croyle Township","2,262","0","0","0","0","0","14","0","13","1","0"
"Cumberland Township, Adams County","6,377","4","0","2","0","2","35","22","12","1","0"
"Cumberland Township, Greene County","6,492","20","0","0","0","20","121","18","98","5","0"
"Cumru Township","17,595","14","1","0","8","5","370","41","292","37","2"
"Curwensville","2,505","17","0","0","0","17","82","12","67","3","1"
"Dale","1,384","5","0","0","1","4","21","5","16","0","0"
"Dallas","2,493","1","0","0","1","0","25","2","21","2","0"
"Dallas Township","8,424","14","1","3","1","9","66","21","37","8","1"
"Danville","4,530","15","0","2","1","12","222","39","179","4","1"
"Darby","9,967","405","0","5","58","342","467","156","244","67","3"
"Darby Township","9,615","31","0","0","8","23","107","13","70","24","0"
"Darlington Township","2,040","0","0","0","0","0","1","1","0","0","0"
"Decatur Township","3,089","4","0","0","0","4","58","3","55","0","0"
"Delaware Water Gap","831","0","0","0","0","0","0","0","0","0","0"
"Delmont","2,473","1","0","0","0","1","40","3","36","1","0"
"Denver","3,700","4","0","0","1","3","51","8","40","3","0"
"Derry Township, Dauphin County","21,923","69","0","3","9","57","655","85","547","23","8"
"Dickson City","5,916","4","0","0","0","4","445","22","414","9","0"
"Donegal Township","2,574","4","0","1","0","3","18","4","13","1","0"
"Donora","5,317","37","0","9","2","26","81","13","60","8","1"
"Dormont","8,467","54","0","1","6","47","140","20","114","6","0"
"Douglass Township, Montgomery County","10,323","13","0","0","2","11","116","5","101","10","0"
"Downingtown","7,924","30","0","2","7","21","320","34","260","26","0"
"Doylestown","8,208","19","0","1","4","14","244","18","216","10","1"
"Doylestown Township","18,847","15","0","1","6","8","254","30","205","19","0"
"Dublin Borough","2,182","4","0","0","0","4","9","2","7","0","0"
"Du Bois","7,757","32","0","6","2","24","319","19","285","15","1"
"Dunbar","1,157","0","0","0","0","0","3","1","2","0","0"
"Duncannon","1,503","2","0","1","0","1","28","2","23","3","2"
"Duncansville","1,181","2","0","0","0","2","27","1","25","1","0"
"Dupont","2,601","8","0","0","0","8","52","3","46","3","0"
"Duquesne","6,705","88","1","5","32","50","397","147","203","47","5"
"Earl Township","6,918","1","0","0","1","0","68","30","33","5","3"
"East Buffalo Township","5,939","5","0","2","0","3","22","5","16","1","0"
"East Cocalico Township","10,398","4","0","0","2","2","115","22","82","11","1"
"East Conemaugh","1,186","6","0","0","0","6","4","1","3","0","0"
"East Coventry Township","6,236","1","0","1","0","0","44","11","32","1","0"
"Eastern Adams Regional","9,083","0","0","0","0","0","4","0","4","0","0"
"East Fallowfield Township","7,343","18","0","0","0","18","81","22","57","2","2"
"East Franklin Township","3,981","0","0","0","0","0","33","1","32","0","0"
"East Hempfield Township","23,212","27","0","6","9","12","573","112","436","25","5"
"East Lampeter Township","14,910","30","1","3","14","12","790","61","703","26","1"
"East Lansdowne","2,495","41","0","1","18","22","118","34","72","12","0"
"East McKeesport","2,816","3","0","0","0","3","14","7","7","0","0"
"East Norriton Township","13,485","10","0","2","6","2","319","24","274","21","0"
"East Norwegian Township","797","0","0","0","0","0","3","0","3","0","0"
"Easton","26,207","156","5","14","69","68","1,074","141","826","107","13"
"East Pennsboro Township","19,894","16","3","1","8","4","295","45","245","5","2"
"East Petersburg","4,327","3","0","1","0","2","91","25","65","1","4"
"East Pikeland Township","6,849","8","0","1","4","3","152","19","125","8","1"
"East Rochester","573","2","0","0","2","0","41","3","37","1","0"
"East Taylor Township","2,571","0","0","0","0","0","0","0","0","0","0"
"Easttown Township","10,503","5","0","0","1","4","124","19","97","8","1"
"East Vincent Township","6,589","5","0","1","2","2","70","18","46","6","0"
"East Washington","1,877","6","0","2","1","3","29","6","18","5","0"
"East Whiteland Township","10,632","7","0","0","3","4","144","20","118","6","1"
"Ebensburg","2,880","1","0","0","1","0","124","9","112","3","0"
"Economy","9,192","2","0","1","1","0","29","4","25","0","0"
"Eddystone","2,361","33","0","1","7","25","247","7","232","8","3"
"Edgewood","3,018","7","0","1","5","1","277","15","259","3","0"
"Edgeworth","1,582","0","0","0","0","0","1","0","1","0","0"
"Edinboro","6,646","6","0","0","1","5","106","25","80","1","1"
"Edwardsville","4,688","69","1","2","13","53","195","18","162","15","1"
"Elizabethtown","11,900","11","0","3","2","6","195","29","160","6","2"
"Elizabeth Township","12,837","48","0","0","1","47","118","18","91","9","0"
"Elkland","1,685","3","0","0","0","3","22","8","14","0","0"
"Ellwood City","8,064","34","0","2","7","25","241","35","200","6","8"
"Emmaus","11,414","9","0","0","2","7","295","33","252","10","8"
"Ephrata","13,067","30","0","3","12","15","287","67","199","21","2"
"Ephrata Township","9,557","7","0","0","1","6","161","25","126","10","1"
"Erie","101,812","543","3","75","264","201","3,068","831","2,062","175","44"
"Etna","3,578","16","0","0","3","13","146","32","97","17","1"
"Everett","1,869","2","0","0","0","2","39","5","25","9","0"
"Exeter","5,995","17","1","1","1","14","120","22","90","8","2"
"Exeter Township, Berks County","27,080","25","0","1","8","16","557","41","491","25","1"
"Exeter Township, Luzerne County","2,557","1","0","0","0","1","13","1","8","4","1"
"Fairview Township, Luzerne County","4,321","8","0","2","1","5","37","5","32","0","0"
"Fairview Township, York County","16,630","28","0","3","2","23","325","45","268","12","0"
"Fallowfield Township","4,242","11","0","0","1","10","49","16","25","8","2"
"Falls Township, Bucks County","34,033","58","1","3","33","21","887","81","720","86","5"
"Fawn Township","2,324","8","0","0","0","8","22","6","14","2","0"
"Ferguson Township","16,302","13","0","2","4","7","169","18","139","12","0"
"Ferndale","1,685","0","0","0","0","0","1","1","0","0","0"
"Findlay Township","5,053","9","0","0","0","9","60","7","49","4","0"
"Fleetwood","4,029","4","0","0","0","4","70","7","62","1","0"
"Folcroft","6,878","42","0","4","2","36","136","18","95","23","0"
"Ford City","3,190","7","0","0","1","6","84","6","76","2","1"
"Forest City","1,765","1","0","0","0","1","15","3","12","0","0"
"Forest Hills","6,271","8","1","0","2","5","49","15","32","2","0"
"Forks Township","14,452","4","1","1","0","2","151","6","140","5","0"
"Forty Fort","4,273","7","0","2","1","4","82","14","66","2","0"
"Foster Township","4,304","3","0","1","0","2","28","8","18","2","1"
"Fountain Hill","4,602","10","0","1","1","8","116","18","85","13","2"
"Fox Chapel","5,144","0","0","0","0","0","29","6","23","0","0"
"Franklin","6,758","19","0","1","1","17","203","33","166","4","0"
"Franklin Park","11,908","3","0","1","0","2","63","16","47","0","1"
"Freedom","1,624","13","0","1","0","12","60","9","43","8","0"
"Freemansburg","2,007","0","0","0","0","0","51","4","44","3","0"
"Freeport","1,818","3","0","0","0","3","23","5","17","1","0"
"Gaines Township","569","0","0","0","0","0","4","1","3","0","0"
"Galeton","1,263","8","0","2","0","6","27","0","26","1","0"
"Gallitzin","1,908","2","0","0","0","2","28","3","25","0","0"
"Gettysburg","8,194","32","0","3","14","15","173","33","134","6","1"
"Girard","2,991","7","0","0","1","6","33","2","31","0","0"
"Glenolden","7,261","20","0","0","8","12","164","16","145","3","1"
"Granville Township","4,915","5","0","0","1","4","122","18","97","7","2"
"Greencastle","4,036","11","0","0","3","8","118","20","94","4","0"
"Greenfield Township, Blair County","3,779","9","0","3","0","6","155","15","134","6","1"
"Greensburg","15,567","26","0","6","4","16","547","64","463","20","0"
"Green Tree","4,353","5","0","0","4","1","56","6","45","5","0"
"Greenville","6,263","22","0","4","0","18","113","19","94","0","3"
"Greenwood Township","2,046","0","0","0","0","0","0","0","0","0","0"
"Grove City","7,644","7","0","2","0","5","138","22","115","1","0"
"Halifax Regional","4,168","0","0","0","0","0","10","3","6","1","0"
"Hamburg","4,209","20","0","1","3","16","110","24","77","9","0"
"Hamiltonban Township","2,739","1","0","0","0","1","6","2","2","2","0"
"Hampden Township","26,612","14","0","1","4","9","111","22","80","9","0"
"Hampton Township","17,139","6","0","0","1","5","221","51","161","9","0"
"Hanover","15,079","30","0","3","10","17","614","85","511","18","3"
"Hanover Township, Luzerne County","11,060","12","0","3","3","6","316","45","260","11","1"
"Hanover Township, Washington County","2,752","27","0","0","0","27","61","5","53","3","0"
"Harleton","265","0","0","0","0","0","1","0","0","1","0"
"Harmar Township","3,018","5","0","0","0","5","91","8","77","6","0"
"Harmony Township","3,111","3","0","0","0","3","99","13","81","5","0"
"Harrisburg","46,924","734","12","52","443","227","2,297","576","1,556","165","40"
"Harrison Township","10,016","20","1","8","3","8","139","36","94","9","0"
"Hastings","1,312","12","0","0","0","12","29","10","16","3","1"
"Hatboro","7,177","29","0","2","3","24","149","37","107","5","1"
"Hatfield Township","20,241","22","0","4","3","15","251","32","202","17","9"
"Haverford Township","48,434","27","0","2","18","7","606","83","505","18","0"
"Heidelberg Township, Berks County","1,774","1","0","0","0","1","9","3","6","0","0"
"Heidelberg Township, Lebanon County","4,113","0","0","0","0","0","21","3","17","1","0"
"Hellam Township","9,139","15","0","3","2","10","97","12","74","11","0"
"Hemlock Township","2,214","3","0","1","1","1","178","8","166","4","1"
"Hermitage","16,576","22","0","2","9","11","705","72","623","10","3"
"Highland Township","1,210","0","0","0","0","0","4","1","3","0","0"
"Highspire","2,585","14","0","0","2","12","44","5","38","1","2"
"Hilltown Township","13,175","18","0","1","2","15","210","42","153","15","1"
"Hollidaysburg","5,563","14","0","0","5","9","106","20","80","6","0"
"Homestead","3,476","76","2","4","33","37","342","53","260","29","0"
"Honesdale","4,795","13","1","3","0","9","125","13","105","7","1"
"Honey Brook Township","7,140","3","0","1","0","2","7","3","4","0","0"
"Horsham Township","24,947","17","0","0","8","9","317","40","259","18","0"
"Hughesville","2,067","0","0","0","0","0","22","3","19","0","0"
"Hummelstown","4,386","7","0","1","2","4","57","6","51","0","0"
"Huntingdon","6,815","6","0","0","0","6","109","13","95","1","0"
"Independence Township, Beaver County","2,736","0","0","0","0","0","39","7","28","4","0"
"Indiana","14,792","36","0","4","6","26","278","66","207","5","1"
"Indiana Township","6,947","5","0","3","0","2","86","21","63","2","2"
"Industry","1,821","10","1","1","0","8","40","9","27","4","0"
"Ingram","3,389","18","0","2","1","15","58","10","44","4","0"
"Irwin","4,116","5","0","1","0","4","95","16","79","0","0"
"Ivyland","882","0","0","0","0","0","1","0","1","0","0"
"Jackson Township, Butler County","3,841","4","0","0","1","3","42","4","38","0","0"
"Jackson Township, Luzerne County","4,597","0","0","0","0","0","17","8","7","2","0"
"Jeannette","10,021","70","1","0","4","65","236","74","162","0","1"
"Jenkins Township","4,951","3","0","0","0","3","107","18","83","6","4"
"Jermyn","2,230","19","0","0","6","13","53","21","31","1","0"
"Jersey Shore","4,360","8","0","4","1","3","137","17","112","8","0"
"Jim Thorpe","4,898","7","0","1","0","6","122","16","105","1","1"
"Johnsonburg","2,747","2","0","0","1","1","68","34","33","1","0"
"Johnstown","23,609","145","1","3","57","84","864","262","546","56","7"
"Kane","3,828","2","0","0","0","2","13","0","13","0","0"
"Kennedy Township","9,313","35","0","3","4","28","185","20","151","14","0"
"Kennett Square","5,294","10","0","1","4","5","136","16","108","12","4"
"Kidder Township","1,386","11","0","3","0","8","153","22","129","2","0"
"Kingston","13,036","28","0","2","14","12","306","48","240","18","0"
"Kingston Township","7,069","13","0","1","0","12","74","10","60","4","1"
"Kiskiminetas Township","4,801","4","0","0","0","4","72","9","59","4","0"
"Kline Township","1,491","4","0","2","1","1","26","2","23","1","0"
"Knox","1,110","27","1","1","0","25","142","9","133","0","1"
"Koppel","788","4","0","1","1","2","64","13","50","1","1"
"Kutztown","5,075","15","1","1","3","10","190","32","152","6","0"
"Laflin Borough","1,503","1","0","0","0","1","25","6","16","3","0"
"Lake City","2,985","7","0","1","0","6","40","15","24","1","0"
"Lamar Township","2,433","0","0","0","0","0","8","1","6","1","0"
"Lancaster","54,562","515","5","38","241","231","3,252","556","2,441","255","32"
"Lancaster Township, Lancaster County","14,347","34","0","5","19","10","348","61","256","31","6"
"Lansdale","15,669","53","0","7","20","26","415","71","308","36","4"
"Lansdowne","10,720","51","1","1","15","34","263","61","186","16","1"
"Lansford","4,180","11","0","0","1","10","30","7","19","4","2"
"Latrobe","8,504","18","0","0","1","17","233","23","204","6","2"
"Lawrence Park Township","3,778","7","0","1","0","6","64","9","53","2","0"
"Lawrence Township, Clearfield County","7,613","57","1","1","1","54","237","16","217","4","1"
"Lawrence Township, Tioga County","1,712","1","0","0","0","1","20","4","16","0","0"
"Lebanon","24,144","112","1","13","44","54","768","124","581","63","6"
"Leetsdale","1,122","0","0","0","0","0","0","0","0","0","0"
"Leet Township","1,510","0","0","0","0","0","1","0","1","0","0"
"Lehighton","5,489","11","0","2","4","5","199","32","154","13","4"
"Lehigh Township, Northampton County","10,831","14","0","0","1","13","181","16","155","10","2"
"Lehman Township","3,308","8","0","0","0","8","34","13","21","0","0"
"Lewisburg","5,572","17","0","0","0","17","73","12","61","0","1"
"Liberty","2,447","3","0","0","0","3","31","4","23","4","0"
"Liberty Township, Bedford County","1,449","0","0","0","0","0","0","0","0","0","0"
"Ligonier","1,633","4","0","0","1","3","24","0","24","0","0"
"Limerick Township","17,087","4","0","0","0","4","271","31","229","11","2"
"Lincoln","1,125","0","0","0","0","0","10","6","3","1","0"
"Lititz","9,029","13","0","2","1","10","137","34","101","2","1"
"Littlestown","4,187","35","0","1","3","31","123","21","98","4","1"
"Lock Haven","8,584","18","0","4","4","10","330","24","297","9","3"
"Locust Township","2,518","6","0","6","0","0","53","5","47","1","1"
"Logan Township","11,887","78","2","2","5","69","273","53","217","3","2"
"Loretto","1,270","0","0","0","0","0","0","0","0","0","0"
"Lower Allen Township","17,701","4","0","3","1","0","236","29","205","2","1"
"Lower Burrell","12,315","25","0","2","1","22","138","31","105","2","3"
"Lower Frederick Township","4,858","2","0","0","0","2","16","5","9","2","0"
"Lower Gwynedd Township","11,368","9","0","0","0","9","178","11","162","5","0"
"Lower Heidelberg Township","5,282","3","0","0","0","3","29","4","25","0","0"
"Lower Makefield Township","32,550","10","0","1","2","7","361","66","280","15","0"
"Lower Merion Township","57,691","66","0","2","42","22","1,002","142","813","47","0"
"Lower Milford Township","3,919","1","0","0","0","1","18","4","13","1","0"
"Lower Moreland Township","11,894","5","0","1","0","4","167","47","109","11","1"
"Lower Paxton Township","44,961","101","1","4","38","58","1,119","144","948","27","9"
"Lower Pottsgrove Township","12,240","11","0","3","3","5","256","43","206","7","1"
"Lower Providence Township","26,047","6","0","1","3","2","336","76","252","8","1"
"Lower Salford Township","14,419","6","0","0","1","5","92","16","71","5","1"
"Lower Saucon Township","11,360","15","0","2","1","12","100","13","83","4","1"
"Lower Southampton Township","19,189","59","0","4","10","45","424","71","331","22","5"
"Lower Swatara Township","8,364","12","1","1","5","5","117","17","94","6","0"
"Lower Windsor Township","7,847","5","0","0","1","4","97","9","66","22","0"
"Luzerne Township","6,739","0","0","0","0","0","31","11","18","2","2"
"Madison Township","1,607","0","0","0","0","0","0","0","0","0","0"
"Mahanoy City","4,361","2","0","0","2","0","29","13","16","0","0"
"Mahanoy Township","3,592","0","0","0","0","0","1","0","1","0","0"
"Mahoning Township, Carbon County","4,336","19","0","1","2","16","68","17","48","3","0"
"Main Township","1,305","0","0","0","0","0","1","0","0","1","0"
"Malvern","3,115","2","0","0","0","2","35","7","26","2","0"
"Manheim","4,626","6","0","1","0","5","108","11","92","5","1"
"Manheim Township","36,069","49","3","1","21","24","827","119","679","29","12"
"Manor Township, Armstrong County","3,968","1","0","0","0","1","5","3","2","0","0"
"Manor Township, Lancaster County","18,683","6","0","2","2","2","179","27","146","6","1"
"Mansfield","3,245","1","0","0","0","1","11","4","6","1","0"
"Marietta","2,587","5","0","3","0","2","56","14","39","3","0"
"Marion Center","422","0","0","0","0","0","0","0","0","0","0"
"Marion Township, Berks County","1,659","0","0","0","0","0","4","0","4","0","1"
"Marlborough Township","3,280","4","0","1","0","3","32","8","21","3","0"
"Marple Township","23,579","13","0","2","6","5","330","47","267","16","2"
"Marysville","2,454","0","0","0","0","0","18","2","16","0","0"
"Masontown","3,424","11","0","1","6","4","80","10","59","11","0"
"Mayfield","1,702","0","0","0","0","0","0","0","0","0","0"
"McCandless","27,339","14","0","0","3","11","320","47","268","5","0"
"McKeesport","22,190","299","6","12","70","211","799","278","453","68","6"
"McSherrystown","2,841","3","0","0","1","2","54","3","51","0","0"
"Mechanicsburg","8,771","30","0","1","3","26","216","17","196","3","4"
"Media","5,445","18","0","1","7","10","23","10","11","2","2"
"Mercer","2,253","4","0","0","0","4","35","9","23","3","1"
"Mercersburg","1,556","4","0","0","0","4","39","5","34","0","0"
"Meyersdale","2,302","1","0","0","0","1","3","1","2","0","0"
"Middleburg","1,345","1","0","0","1","0","58","5","52","1","0"
"Middlesex Township, Cumberland County","6,868","8","0","3","3","2","234","28","198","8","1"
"Middletown","8,806","22","0","5","5","12","160","16","140","4","4"
"Middletown Township","47,710","54","0","2","19","33","1,761","182","1,505","74","11"
"Midland","2,898","5","0","0","0","5","117","41","73","3","1"
"Mifflinburg","3,564","1","0","0","0","1","9","2","6","1","0"
"Mifflin County Regional","26,255","69","0","6","3","60","601","73","511","17","2"
"Mifflin Township","2,266","0","0","0","0","0","0","0","0","0","0"
"Milford","2,945","3","0","0","0","3","23","6","14","3","0"
"Millcreek Township, Erie County","52,592","54","0","11","24","19","863","200","629","34","1"
"Millersburg","2,454","11","0","0","0","11","46","10","35","1","4"
"Millersville","7,204","9","0","5","2","2","83","29","51","3","0"
"Millville","950","0","0","0","0","0","2","2","0","0","0"
"Milton","6,377","17","0","0","0","17","127","15","111","1","2"
"Minersville","4,264","6","0","0","0","6","44","4","37","3","0"
"Mohnton","3,111","8","0","0","0","8","14","4","6","4","0"
"Monaca","5,833","22","0","1","3","18","145","8","124","13","1"
"Monessen","8,159","80","0","2","7","71","299","67","210","22","2"
"Monongahela","4,468","17","0","2","3","12","176","44","123","9","1"
"Monroeville","27,659","104","1","3","21","79","606","76","481","49","6"
"Montgomery Township","24,419","5","0","0","4","1","617","30","574","13","1"
"Montoursville","4,630","1","0","0","0","1","24","0","24","0","0"
"Moon Township","22,623","26","0","4","9","13","245","34","199","12","0"
"Moore Township","9,502","3","0","0","0","3","50","8","39","3","0"
"Moosic","5,793","38","0","2","5","31","286","22","249","15","2"
"Morrisville","9,706","45","0","1","13","31","215","23","145","47","1"
"Morton","2,649","12","0","0","2","10","96","6","85","5","0"
"Moscow","1,953","1","0","0","0","1","18","2","16","0","0"
"Mount Carmel","5,914","29","0","0","1","28","103","16","83","4","0"
"Mount Carmel Township","2,586","3","0","0","0","3","16","3","12","1","1"
"Mount Gretna Borough","234","0","0","0","0","0","0","0","0","0","0"
"Mount Jewett","1,015","3","0","0","0","3","14","5","9","0","0"
