"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"Theresa","1,326","4","0","0","0","4","16","1","14","1","0"
"Thiensville","3,258","8","0","0","1","7","39","7","28","4","0"
"Three Lakes","2,266","1","0","1","0","0","30","3","26","1","0"
"Tomah","8,764","22","0","3","1","18","402","26","359","17","0"
"Tomahawk","3,708","6","1","0","0","5","130","14","107","9","0"
"Town of East Troy","3,936","4","0","0","0","4","47","8","34","5","0"
"Town of Madison","5,828","57","0","13","23","21","253","34","179","40","0"
"Town of Menasha","17,192","12","0","3","1","8","251","55","188","8","0"
"Trempealeau","1,532","0","0","0","0","0","2","0","1","1","0"
"Twin Lakes","5,580","5","0","1","0","4","165","15","135","15","0"
"Two Rivers","11,916","37","0","1","1","35","243","51","181","11","0"
"Valders","987","1","0","0","0","1","5","1","4","0","0"
"Verona","10,525","12","1","0","0","11","179","21","156","2","0"
"Viroqua","4,378","4","0","0","1","3","105","2","101","2","0"
"Walworth","2,669","4","0","0","0","4","56","9","46","1","0"
"Washburn","2,125","7","0","0","0","7","59","2","54","3","0"
"Waterloo","3,252","1","0","0","0","1","32","4","27","1","0"
"Watertown","23,334","66","0","6","7","53","604","117","459","28","10"
"Waukesha","68,162","84","0","12","23","49","1,405","348","990","67","5"
"Waunakee","10,894","6","0","0","1","5","157","10","141","6","0"
"Waupaca","5,833","15","0","0","0","15","257","12","239","6","0"
"Waupun","10,668","10","0","1","1","8","198","22","170","6","0"
"Wausau","38,405","111","1","16","31","63","1,113","249","799","65","12"
"Wautoma","2,088","1","0","0","0","1","54","4","48","2","0"
"Wauwatosa","44,463","96","0","6","70","20","2,027","289","1,612","126","0"
"West Allis","58,366","220","2","9","91","118","3,062","584","2,290","188","20"
"West Bend","30,070","27","0","3","2","22","767","57","695","15","3"
"Westby","2,166","1","0","1","0","0","25","4","19","2","0"
"West Milwaukee","3,977","31","0","1","18","12","439","50","352","37","0"
"West Salem","4,725","7","0","0","0","7","99","6","92","1","0"
"Whitefish Bay","13,450","5","0","0","4","1","190","20","165","5","0"
"Whitehall","1,620","2","0","2","0","0","44","4","39","1","0"
"Whitewater","14,147","19","0","9","1","9","317","74","240","3","1"
"Williams Bay","2,687","0","0","0","0","0","80","8","70","2","0"
"Winneconne","2,490","2","0","0","0","2","10","7","2","1","0"
"Wisconsin Dells","2,538","21","0","6","1","14","378","66","304","8","1"
"Wisconsin Rapids","17,633","14","0","5","4","5","899","142","727","30","2"
"Woodruff","2,036","4","0","0","0","4","45","6","37","2","0"
