"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"Staunton","23,210","71","0","4","19","48","730","99","600","31","6"
"Stephens City","1,463","1","0","0","0","1","37","5","31","1","0"
"St. Paul","971","1","0","0","1","0","8","3","5","0","0"
"Strasburg","4,348","9","0","0","0","9","137","8","126","3","1"
"Suffolk","83,631","333","2","25","84","222","2,514","457","1,930","127","16"
"Tappahannock","2,158","16","0","3","6","7","114","8","104","2","1"
"Tazewell","4,369","12","0","2","1","9","98","21","74","3","0"
"Timberville","1,705","3","0","0","1","2","14","1","12","1","0"
"Victoria","1,783","2","0","0","0","2","25","4","20","1","0"
"Vinton","7,924","14","1","0","0","13","269","26","240","3","2"
"Virginia Beach","435,943","1,089","16","88","555","430","13,030","2,159","10,285","586","171"
"Warrenton","9,064","26","0","2","6","18","251","21","220","10","0"
"Warsaw","1,364","0","0","0","0","0","8","0","8","0","0"
"Waverly","2,194","5","0","0","2","3","28","10","16","2","1"
"Waynesboro","21,681","79","1","7","17","54","652","90","524","38","9"
"Weber City","1,349","3","0","0","0","3","35","9","25","1","0"
"West Point","3,133","1","0","0","0","1","28","8","19","1","2"
"White Stone","342","0","0","0","0","0","7","6","1","0","0"
"Williamsburg","11,740","30","0","4","20","6","256","18","218","20","1"
"Winchester","25,443","106","1","10","35","60","1,235","169","993","73","4"
"Wise","3,256","8","0","2","2","4","112","23","87","2","3"
"Woodstock","4,303","8","0","0","1","7","49","0","42","7","0"
"Wytheville","8,184","9","0","2","0","7","292","42","239","11","0"
