"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"Pleasant View","3,822","4","0","0","1","3","58","13","41","4","0"
"Portland","11,060","92","0","6","3","83","350","82","237","31","4"
"Powells Crossroads","1,216","5","0","0","0","5","7","1","6","0","0"
"Pulaski","7,869","63","0","7","10","46","417","98","304","15","2"
"Puryear","678","2","0","0","0","2","16","4","12","0","0"
"Red Bank","11,526","70","1","8","12","49","518","144","344","30","2"
"Red Boiling Springs","1,072","3","0","1","0","2","26","8","16","2","0"
"Ridgely","1,513","8","1","0","1","6","28","8","18","2","0"
"Ridgetop","1,705","0","0","0","0","0","30","9","17","4","0"
"Ripley","7,705","159","0","8","14","137","776","232","508","36","2"
"Rockwood","5,453","15","0","0","2","13","478","73","393","12","1"
"Rogersville","4,327","24","0","0","1","23","310","42","254","14","0"
"Rossville","514","2","0","0","1","1","21","4","16","1","0"
"Rutherford","1,236","2","0","0","0","2","26","9","15","2","0"
"Rutledge","1,282","1","0","0","1","0","62","22","37","3","0"
"Savannah","7,281","74","0","1","15","58","569","137","403","29","2"
"Scotts Hill","913","0","0","0","0","0","13","5","7","1","0"
"Selmer","4,724","28","0","3","2","23","248","60","176","12","0"
"Sevierville","16,070","78","0","8","14","56","1,046","174","806","66","2"
"Sewanee","2,555","1","0","0","0","1","57","16","40","1","1"
"Sharon","908","4","0","0","0","4","20","3","15","2","0"
"Shelbyville","19,586","99","0","12","20","67","549","113","392","44","2"
"Signal Mountain","7,063","9","0","1","0","8","84","19","64","1","0"
"Smithville","4,227","27","0","2","5","20","237","43","186","8","1"
"Sneedville","1,309","11","0","0","2","9","70","26","42","2","0"
"Soddy-Daisy","12,098","74","0","4","6","64","493","96","363","34","2"
"Somerville","2,949","39","0","1","7","31","125","19","101","5","0"
"South Carthage","1,301","2","0","0","1","1","53","13","40","0","0"
"South Fulton","2,446","12","0","1","0","11","67","21","41","5","0"
"South Pittsburg","3,113","26","0","1","2","23","133","28","93","12","1"
"Sparta","4,839","19","1","3","2","13","385","92","274","19","3"
"Spencer","1,683","1","0","0","0","1","14","3","11","0","0"
"Spring City","2,018","0","0","0","0","0","41","5","35","1","0"
"Springfield","16,844","228","2","15","39","172","815","123","645","47","4"
"Spring Hill","23,774","33","1","6","2","24","228","60","156","12","0"
"St. Joseph","859","2","0","0","0","2","2","1","1","0","0"
"Surgoinsville","1,777","5","0","3","1","1","26","7","18","1","0"
"Sweetwater","6,419","59","1","1","5","52","310","52","239","19","2"
"Tazewell","2,158","13","0","1","1","11","126","28","92","6","0"
"Tellico Plains","955","7","0","0","0","7","31","6","24","1","0"
"Tiptonville","3,998","10","0","0","1","9","77","25","48","4","0"
"Toone","356","0","0","0","0","0","1","0","1","0","0"
"Townsend","262","2","0","0","0","2","22","11","8","3","0"
"Trenton","4,538","20","0","1","1","18","168","33","129","6","0"
"Trezevant","889","8","0","0","1","7","31","9","21","1","1"
"Trimble","727","0","0","0","0","0","4","0","4","0","0"
"Troy","1,241","3","0","0","0","3","29","6","21","2","0"
"Tullahoma","19,036","126","0","7","17","102","887","209","631","47","7"
"Tusculum","2,260","0","0","0","0","0","19","12","6","1","0"
"Union City","10,772","59","0","2","7","50","726","129","577","20","5"
"Vonore","1,483","11","0","0","0","11","99","12","80","7","1"
"Wartburg","912","2","0","0","0","2","8","3","5","0","0"
"Wartrace","570","1","0","0","0","1","4","1","2","1","0"
"Watertown","1,408","0","0","0","0","0","40","9","28","3","2"
"Waverly","4,215","6","0","0","0","6","58","11","43","4","0"
"Waynesboro","2,146","20","0","1","0","19","36","10","23","3","2"
"Westmoreland","2,195","8","0","1","1","6","52","20","28","4","0"
"White Bluff","2,473","2","0","1","0","1","33","20","12","1","0"
"White House","9,464","14","1","4","0","9","114","18","91","5","0"
"White Pine","2,099","9","0","1","2","6","175","14","151","10","1"
"Whiteville","4,480","15","0","0","0","15","80","23","50","7","0"
"Whitwell","1,589","5","0","0","1","4","61","10","45","6","1"
"Winchester","7,911","92","0","3","7","82","369","92","260","17","3"
"Winfield","999","13","0","0","0","13","57","15","33","9","0"
"Woodbury","2,554","14","0","0","1","13","56","12","40","4","1"
