"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"Harrah","5,010","7","0","1","0","6","120","41","77","2","0"
"Hartshorne","2,072","5","0","0","0","5","46","17","27","2","0"
"Haskell","1,781","2","1","0","0","1","8","4","3","1","0"
"Healdton","2,772","3","0","1","0","2","73","13","59","1","0"
"Heavener2","3,274","","0","3","0","","67","23","40","4","1"
"Henryetta","6,090","16","0","3","1","12","175","51","95","29","1"
"Hinton","2,172","0","0","0","0","0","26","9","13","4","0"
"Hobart","3,741","11","0","1","0","10","51","12","35","4","0"
"Holdenville","5,546","13","1","2","0","10","140","38","85","17","0"
"Hollis","2,072","5","1","2","0","2","35","9","25","1","1"
"Hominy","3,701","20","0","0","1","19","28","13","9","6","4"
"Hooker","1,725","1","0","0","0","1","18","9","5","4","0"
"Hugo","5,573","12","0","0","4","8","168","52","110","6","1"
"Hulbert","530","1","0","0","0","1","3","0","2","1","0"
"Hydro","1,034","0","0","0","0","0","25","10","13","2","1"
"Idabel","6,906","47","3","11","4","29","309","44","249","16","6"
"Jay","3,020","5","0","3","0","2","46","15","31","0","0"
"Jenks","14,906","15","0","2","0","13","236","48","170","18","2"
"Jones","2,674","2","0","1","0","1","11","2","9","0","0"
"Kingfisher","4,515","5","0","1","1","3","88","14","72","2","1"
"Kingston","1,561","2","0","0","1","1","16","10","4","2","0"
"Konawa","1,417","2","0","0","0","2","26","9","13","4","0"
"Krebs","2,137","6","0","0","0","6","42","7","29","6","1"
"Lawton","86,864","1,075","9","75","184","807","4,638","1,555","2,813","270","49"
"Lexington","2,071","0","0","0","0","0","41","7","33","1","0"
"Lindsay","2,918","3","0","0","0","3","47","16","25","6","1"
"Locust Grove","1,589","6","0","0","0","6","46","8","34","4","0"
"Lone Grove","5,239","11","1","0","1","9","123","30","88","5","0"
"Luther","1,098","2","0","1","0","1","10","5","3","2","0"
"Madill","3,735","13","0","1","2","10","145","33","99","13","1"
"Mangum","2,695","14","0","0","0","14","78","18","58","2","1"
"Mannford","2,787","6","0","1","0","5","41","10","28","3","0"
"Marietta","2,568","16","0","3","2","11","93","25","62","6","0"
"Marlow","4,564","10","0","5","0","5","84","14","66","4","0"
"Maysville","1,304","4","0","1","0","3","18","2","12","4","0"
"McAlester","18,414","52","0","7","11","34","1,111","194","881","36","1"
"McLoud","4,250","12","0","1","2","9","69","25","38","6","0"
"Meeker","1,000","3","0","1","0","2","25","8","15","2","0"
"Miami","13,622","72","0","5","3","64","603","151","435","17","4"
"Midwest City","55,315","257","1","19","54","183","2,365","554","1,645","166","10"
"Minco","1,805","0","0","0","0","0","5","3","2","0","0"
"Moore","50,548","70","1","9","15","45","1,950","393","1,397","160","5"
"Mooreland","1,229","0","0","0","0","0","25","10","14","1","0"
"Morris","1,323","0","0","0","0","0","18","7","7","4","0"
"Mountain View","816","1","0","0","0","1","10","3","7","0","0"
"Muldrow","3,216","5","0","0","0","5","72","16","55","1","1"
"Muskogee","40,113","379","3","39","57","280","1,675","604","981","90","14"
"Mustang","16,960","49","1","2","5","41","537","78","433","26","6"
"Newcastle","6,880","9","0","0","2","7","183","32","140","11","1"
"Newkirk","2,128","8","0","0","0","8","83","20","60","3","0"
"Nichols Hills","3,981","1","0","0","0","1","48","8","37","3","0"
"Nicoma Park","2,371","10","0","0","1","9","53","16","33","4","0"
"Noble","5,638","3","0","1","0","2","91","34","53","4","2"
"Norman","103,721","177","4","35","52","86","3,615","795","2,549","271","2"
"Nowata","4,009","23","0","1","1","21","88","29","49","10","1"
"Oilton","1,125","4","0","0","0","4","12","6","6","0","0"
"Okemah","2,965","14","0","3","3","8","150","38","104","8","2"
"Oklahoma City","542,199","4,612","58","326","1,397","2,831","31,949","8,110","19,228","4,611","173"
"Okmulgee","12,805","80","2","5","16","57","516","124","349","43","2"
"Oologah","1,163","2","0","0","0","2","24","9","14","1","0"
"Owasso","25,974","65","0","15","6","44","591","118","437","36","1"
"Pauls Valley","6,175","20","0","4","2","14","416","93","299","24","2"
"Pawhuska","3,481","63","0","1","0","62","75","19","49","7","0"
"Pawnee","2,222","5","0","1","0","4","32","13","17","2","1"
"Perkins","2,251","6","0","2","0","4","45","8","35","2","0"
"Perry","5,045","14","0","0","0","14","128","26","93","9","1"
"Piedmont","5,233","13","0","3","1","9","40","13","27","0","1"
"Ponca City","24,548","210","1","13","24","172","1,410","391","940","79","28"
"Porum","735","1","0","0","0","1","12","4","7","1","0"
"Poteau","8,347","38","0","2","2","34","152","19","106","27","0"
"Prague","2,153","3","0","0","0","3","26","10","16","0","0"
"Pryor","9,361","75","0","3","2","70","384","71","274","39","2"
"Purcell","6,026","11","0","3","3","5","256","94","147","15","1"
"Ringling","1,062","6","0","2","1","3","16","4","7","5","0"
"Roland","3,216","5","0","0","0","5","25","8","16","1","0"
"Rush Springs","1,349","2","0","0","0","2","32","12","17","3","0"
"Sallisaw","8,842","48","0","5","3","40","285","71","194","20","1"
"Sand Springs","18,362","40","1","7","8","24","664","123","460","81","1"
"Sapulpa","20,960","36","1","6","7","22","672","149","448","75","8"
"Sayre","2,743","10","0","1","0","9","77","20","53","4","12"
"Seminole","6,960","29","0","1","0","28","280","56","209","15","2"
"Shawnee","30,109","232","2","17","30","183","1,734","364","1,219","151","5"
"Skiatook","6,486","33","0","5","3","25","293","77","197","19","0"
"Snyder","1,430","2","0","0","0","2","2","1","1","0","0"
"Spencer","3,943","12","0","1","0","11","101","46","44","11","1"
"Spiro","2,336","16","0","0","1","15","51","19","24","8","2"
"Stigler","2,825","12","0","5","1","6","111","15","94","2","1"
"Stillwater","45,692","115","0","16","15","84","1,243","321","858","64","10"
"Stilwell2","3,551","7","0","1","1","5","","","","13","1"
"Stratford","1,496","1","0","0","0","1","15","6","8","1","0"
"Stringtown","413","1","0","0","0","1","7","1","5","1","0"
"Stroud","2,777","6","0","0","0","6","87","24","53","10","1"
"Sulphur","4,924","5","0","0","0","5","103","42","56","5","1"
"Tahlequah","16,491","65","2","10","8","45","726","183","483","60","1"
"Talihina","1,250","5","0","0","1","4","45","18","24","3","0"
"Tecumseh","6,723","55","1","8","1","45","207","50","148","9","3"
"Texhoma","936","2","0","0","0","2","9","2","7","0","0"
"The Village","9,719","24","0","1","6","17","352","94","234","24","3"
"Tishomingo","3,248","10","0","3","0","7","122","64","55","3","0"
"Tonkawa","3,080","8","0","4","0","4","103","26","69","8","0"
"Tulsa","381,469","4,552","55","299","1,023","3,175","24,044","6,843","13,522","3,679","255"
"Tushka","363","0","0","0","0","0","4","2","2","0","0"
"Tuttle","5,935","2","0","0","0","2","63","17","45","1","2"
"Valliant","752","8","0","1","0","7","38","6","32","0","1"
"Vian","1,483","1","0","0","0","1","16","3","11","2","2"
"Vinita","5,982","23","0","1","2","20","212","39","153","20","0"
"Wagoner","8,043","85","0","2","5","78","405","100","296","9","0"
"Walters","2,548","2","0","0","1","1","33","21","12","0","0"
"Warner","1,447","1","0","1","0","0","8","2","6","0","1"
"Warr Acres","9,384","53","0","4","24","25","502","121","324","57","0"
"Watonga","5,807","7","0","0","0","7","86","25","54","7","0"
"Waukomis","1,192","4","0","0","0","4","25","9","15","1","0"
"Waurika","1,811","9","0","0","0","9","9","6","3","0","0"
"Waynoka","901","2","0","0","0","2","26","4","20","2","0"
"Weatherford","9,951","57","1","3","2","51","409","75","312","22","2"
"Weleetka","938","2","0","1","0","1","10","3","4","3","0"
"Westville","1,687","12","0","0","1","11","64","15","47","2","0"
"Wetumka","1,422","6","0","0","3","3","51","29","19","3","1"
"Wewoka","3,368","10","0","0","2","8","121","43","72","6","2"
"Wilburton","2,896","10","0","0","2","8","67","12","52","3","1"
"Wilson","1,627","21","0","0","0","21","66","29","34","3","2"
"Woodward","12,064","31","0","1","3","27","650","164","473","13","1"
"Wright City","803","3","0","0","0","3","15","3","12","0","1"
"Wynnewood","2,311","4","1","0","0","3","47","23","17","7","1"
"Yale","1,284","1","0","0","0","1","0","0","0","0","0"
"Yukon","22,457","42","1","2","3","36","659","125","504","30","2"
