"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"Rowland","1,157","5","1","0","2","2","64","28","30","6","0"
"Roxboro","8,738","74","0","5","20","49","659","266","375","18","5"
"Rutherfordton","4,090","5","0","0","3","2","140","21","115","4","1"
"Salisbury","28,449","327","3","10","145","169","2,051","501","1,381","169","12"
"Scotland Neck","2,195","31","1","2","3","25","184","76","105","3","3"
"Selma","6,877","61","3","6","15","37","499","230","236","33","6"
"Shallotte","1,698","14","0","4","7","3","241","81","143","17","4"
"Shelby","21,437","177","2","20","69","86","1,190","324","815","51","9"
"Siler City","8,636","45","0","3","14","28","396","94","281","21","2"
"Smithfield","12,456","112","0","10","34","68","1,121","227","832","62","5"
"Southern Pines","12,351","91","1","4","23","63","864","238","589","37","4"
"Southern Shores","2,708","0","0","0","0","0","56","20","35","1","0"
"Southport","2,960","3","0","0","0","3","137","34","100","3","8"
"Sparta","1,767","2","0","1","0","1","39","8","28","3","0"
"Spencer","3,355","24","0","0","8","16","231","88","139","4","0"
"Spindale","3,916","28","0","1","3","24","265","80","171","14","0"
"Spring Hope","1,280","8","0","0","1","7","46","9","36","1","1"
"Spring Lake","8,080","55","0","3","15","37","610","212","357","41","2"
"Stallings","4,201","24","0","1","3","20","228","104","107","17","1"
"Stanley","3,134","14","0","0","6","8","182","74","102","6","0"
"Statesville","25,756","275","7","10","84","174","1,794","650","1,013","131","7"
"St. Pauls","2,053","14","1","0","9","4","133","59","70","4","0"
"Sunset Beach","2,296","3","0","0","2","1","87","46","39","2","0"
"Surf City","1,873","15","0","2","0","13","155","74","74","7","0"
"Swansboro","1,540","8","0","0","0","8","87","14","66","7","1"
"Sylva","2,369","22","0","0","2","20","192","44","138","10","1"
"Tarboro","10,463","53","0","5","17","31","423","101","300","22","1"
"Taylorsville","1,828","8","0","0","4","4","139","29","103","7","0"
"Thomasville","26,437","140","0","4","33","103","1,265","364","838","63","7"
"Trent Woods","3,889","1","0","0","0","1","37","8","25","4","0"
"Troutman","1,767","11","0","0","5","6","103","33","69","1","0"
"Troy","3,408","25","0","2","9","14","168","31","134","3","2"
"Tryon","1,745","5","0","0","2","3","42","15","27","0","0"
"Valdese","4,525","13","0","1","2","10","101","20","78","3","0"
"Vass","778","4","0","1","1","2","42","11","30","1","0"
"Wadesboro","5,134","38","0","5","10","23","467","184","251","32","6"
"Wake Forest","24,348","49","1","4","12","32","594","120","467","7","4"
"Warsaw","3,149","21","0","0","6","15","181","35","137","9","0"
"Washington","10,092","105","3","3","43","56","645","121","500","24","4"
"Waxhaw","3,505","15","0","2","6","7","167","42","120","5","2"
"Waynesville","9,436","19","0","1","3","15","385","118","251","16","3"
"Weaverville","2,543","4","0","1","0","3","91","8","81","2","1"
"Weldon","1,290","10","1","1","6","2","142","29","112","1","0"
"Wendell","4,867","19","0","1","0","18","178","37","127","14","0"
"Whispering Pines","2,138","0","0","0","0","0","7","2","5","0","1"
"Whitakers","772","5","0","0","1","4","29","16","13","0","1"
"White Lake","581","11","0","0","0","11","116","31","84","1","0"
"Wilkesboro","3,193","15","0","1","4","10","351","85","255","11","0"
"Williamston","5,531","58","1","4","12","41","419","93","309","17","2"
"Wilmington","96,913","821","10","58","345","408","5,893","1,637","3,613","643","16"
"Wilson","47,727","331","5","5","64","257","2,334","493","1,743","98","20"
"Wilson's Mills","1,535","9","0","1","0","8","34","13","17","4","0"
"Windsor","2,175","8","0","0","1","7","71","16","55","0","1"
"Wingate","3,876","14","0","2","3","9","108","48","57","3","2"
"Winterville","4,658","26","1","0","7","18","182","49","128","5","0"
"Woodfin","3,335","10","0","1","4","5","107","37","56","14","0"
"Wrightsville Beach","2,573","1","0","1","0","0","198","64","129","5","1"
"Yadkinville","2,898","17","0","1","3","13","153","23","123","7","1"
"Youngsville","738","16","0","0","1","15","67","16","51","0","0"
"Zebulon","4,358","33","0","0","7","26","329","39","282","8","0"
