"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"Lawrence","90,044","409","0","48","63","298","5,030","550","4,283","197","23"
"Leavenworth","34,918","292","1","15","72","204","1,483","264","1,112","107","7"
"Leawood","31,121","72","0","15","9","48","514","88","397","29","7"
"Lebo","945","0","0","0","0","0","6","3","3","0","0"
"Lenexa","45,059","91","0","8","15","68","1,364","197","1,009","158","14"
"Liberal","20,477","182","1","24","21","136","963","222","686","55","2"
"Lindsborg","3,282","3","0","2","0","1","87","19","67","1","0"
"Louisburg","3,739","3","0","1","0","2","59","8","50","1","0"
"Maize","2,717","3","0","0","0","3","49","7","40","2","0"
"Marysville","3,110","9","0","2","0","7","37","12","19","6","0"
"McPherson","13,577","20","1","5","4","10","393","84","283","26","3"
"Meriden","713","0","0","0","0","0","1","0","1","0","0"
"Minneapolis","2,021","2","0","0","0","2","44","6","37","1","0"
"Mission","9,691","21","0","2","8","11","434","42","306","86","1"
"Mission Hills","3,514","1","0","0","0","1","13","3","8","2","1"
"Mulberry","566","2","0","0","0","2","12","4","7","1","1"
"Mulvane","5,836","8","0","1","0","7","180","25","149","6","1"
"Neodesha","2,635","12","0","2","0","10","107","28","76","3","2"
"Newton","18,164","88","0","10","8","70","676","101","558","17","5"
"Nickerson","1,160","3","0","2","0","1","22","3","19","0","0"
"North Newton","1,574","0","0","0","0","0","12","2","10","0","1"
"Norton","2,726","2","0","1","0","1","38","11","25","2","0"
"Oakley","1,870","4","0","2","0","2","59","5","53","1","0"
"Osage City","2,936","9","0","2","0","7","79","22","55","2","4"
"Osawatomie","4,578","24","0","5","2","17","238","52","174","12","0"
"Oswego","1,993","4","0","0","0","4","49","7","42","0","0"
"Ottawa","12,901","64","0","15","3","46","406","62","335","9","10"
"Overland Park","169,224","311","2","35","53","221","4,266","532","3,305","429","44"
"Oxford","1,092","0","0","0","0","0","23","10","13","0","0"
"Paola","5,378","11","0","3","2","6","168","14","147","7","3"
"Park City","7,603","14","0","6","4","4","206","43","152","11","1"
"Parsons","11,190","82","0","2","7","73","679","137","516","26","12"
"Peabody","1,264","2","0","0","0","2","42","11","29","2","0"
"Pittsburg","19,104","101","1","10","10","80","1,153","240","855","58","14"
"Pleasanton","1,367","1","0","0","0","1","17","8","7","2","0"
"Prairie Village","21,312","28","0","2","5","21","293","45","216","32","8"
"Pratt","6,389","16","0","2","0","14","127","26","95","6","1"
"Roeland Park","6,916","17","0","5","4","8","274","27","247","0","0"
"Rose Hill","4,028","5","0","0","0","5","87","3","81","3","0"
"Russell","4,224","11","0","1","0","10","79","27","47","5","2"
"Sabetha","2,506","3","0","0","0","3","37","8","25","4","0"
"Salina","46,180","168","0","45","15","108","2,753","362","2,291","100","19"
"Scott City","3,459","10","0","5","1","4","75","17","58","0","0"
"Sedgwick","1,657","5","0","0","0","5","13","5","8","0","0"
"Seneca","2,054","0","0","0","0","0","27","9","18","0","0"
"Shawnee","60,950","122","0","9","21","92","1,306","164","935","207","18"
"South Hutchinson","2,477","8","0","0","0","8","85","11","73","1","1"
"Spring Hill","5,203","9","0","1","0","8","86","18","62","6","0"
"Stafford","1,041","1","0","0","0","1","22","1","17","4","0"
"Sterling","2,537","7","0","0","0","7","32","13","15","4","0"
"St. Marys","2,240","6","0","0","0","6","29","5","22","2","0"
"Tonganoxie","4,312","8","0","1","1","6","136","12","115","9","1"
"Topeka","121,885","719","12","47","308","352","7,774","1,424","5,646","704","10"
"Towanda","1,371","0","0","0","0","0","18","4","14","0","0"
"Ulysses","5,620","19","0","1","0","18","56","5","48","3","0"
"Valley Center","6,044","5","0","0","0","5","106","14","84","8","0"
"Valley Falls","1,182","2","0","1","0","1","5","3","1","1","0"
"Wa Keeney","1,716","0","0","0","0","0","30","15","15","0","0"
"Wamego","4,243","5","0","0","0","5","90","8","78","4","0"
"Wathena","1,297","8","0","1","0","7","32","8","22","2","0"
"Wellington","7,898","23","0","2","1","20","405","67","319","19","1"
"Wellsville","1,694","2","0","0","0","2","52","8","43","1","0"
"Westwood","1,832","4","0","0","3","1","85","15","64","6","0"
"Wichita","358,294","3,386","41","269","557","2,519","20,756","4,357","14,263","2,136","189"
"Yates Center","1,451","2","0","1","0","1","37","4","30","3","0"
