"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"German Township, Montgomery County","3,255","4","0","1","0","3","62","26","35","1","1"
"Gibsonburg","2,478","1","0","0","0","1","89","9","78","2","0"
"Girard","10,306","56","0","5","7","44","344","61","249","34","0"
"Glendale","2,090","3","0","1","1","1","35","7","27","1","0"
"Goshen Township, Clermont County","16,421","12","0","6","3","3","325","72","244","9","4"
"Goshen Township, Mahoning County","3,496","10","0","0","0","10","110","35","70","5","1"
"Grandview Heights","6,144","12","0","3","3","6","163","40","111","12","1"
"Granville","5,306","3","0","0","1","2","66","7","56","3","0"
"Greenfield","5,172","8","0","0","4","4","303","72","214","17","2"
"Greenville","12,978","48","5","10","5","28","519","101","391","27","5"
"Grove City","32,472","66","0","9","44","13","1,192","154","977","61","6"
"Groveport","5,087","13","0","3","4","6","212","29","170","13","1"
"Hamilton","62,330","501","2","101","193","205","4,144","1,077","2,742","325","25"
"Harrison","8,440","7","1","2","2","2","354","22","322","10","6"
"Hartville","2,564","1","0","0","0","1","27","5","20","2","0"
"Heath","8,936","16","0","3","7","6","551","51","489","11","2"
"Hebron","2,165","1","0","1","0","0","90","13","77","0","0"
"Highland Heights","8,693","4","0","0","1","3","95","12","78","5","0"
"Highland Hills","1,386","1","0","0","1","0","10","1","6","3","0"
"Hilliard","27,186","33","0","7","14","12","830","132","654","44","9"
"Hillsboro","6,736","3","0","0","3","0","283","34","241","8","2"
"Holland","1,274","4","0","0","4","0","167","9","156","2","0"
"Howland Township","16,761","22","0","0","8","14","552","114","419","19","0"
"Hubbard Township","5,826","11","0","0","0","11","169","43","117","9","2"
"Huber Heights","37,588","64","0","19","26","19","1,181","158","917","106","17"
"Huron","7,394","0","0","0","0","0","153","16","134","3","0"
"Independence","6,760","10","0","2","3","5","188","10","163","15","0"
"Indian Hill","5,611","1","0","0","0","1","56","7","45","4","0"
"Jackson Township, Mahoning County","2,290","1","0","1","0","0","74","15","51","8","0"
"Jackson Township, Montgomery County","3,820","0","0","0","0","0","24","13","10","1","0"
"Jackson Township, Stark County","39,149","65","0","7","31","27","1,345","176","1,125","44","2"
"Jefferson","3,483","4","0","2","1","1","77","13","59","5","0"
"Johnstown","4,037","3","0","1","2","0","37","22","13","2","2"
"Kent","27,921","77","0","7","11","59","697","186","478","33","45"
"Kenton","8,123","4","0","3","1","0","352","75","273","4","2"
"Kettering","54,254","78","1","12","39","26","1,602","245","1,212","145","17"
"Kirtland","7,400","0","0","0","0","0","70","10","58","2","1"
"Kirtland Hills","793","0","0","0","0","0","8","2","6","0","0"
"Lakemore","2,778","3","0","1","1","1","133","31","98","4","2"
"Lake Township","7,362","6","0","2","3","1","417","33","368","16","2"
"Lakewood","51,606","90","2","5","49","34","1,326","283","889","154","14"
"Lancaster","36,735","88","0","16","34","38","1,933","377","1,464","92","16"
"Lebanon","20,828","36","0","8","8","20","392","60","305","27","2"
"Lexington","4,189","1","0","0","1","0","90","26","62","2","0"
"Liberty Township","12,118","23","0","1","16","6","413","117","273","23","1"
"Lima","37,767","351","1","46","109","195","2,633","773","1,681","179","32"
"Liverpool Township","4,246","0","0","0","0","0","47","10","32","5","0"
"Logan","7,426","10","0","6","2","2","437","99","328","10","0"
"London","9,603","10","0","4","2","4","333","45","278","10","0"
"Lorain","70,861","328","7","16","140","165","2,403","855","1,391","157","43"
"Lordstown","3,611","0","0","0","0","0","72","20","49","3","0"
"Loudonville","2,995","2","0","2","0","0","73","16","57","0","1"
"Lynchburg","1,427","1","0","0","1","0","26","2","23","1","0"
"Lyndhurst","14,052","4","0","1","0","3","0","0","0","0","0"
"Madeira","8,052","2","0","0","1","1","67","6","58","3","1"
"Madison Township, Lake County","16,953","64","0","11","4","49","444","86","338","20","5"
"Mansfield","50,004","163","5","40","63","55","2,886","865","1,945","76","10"
"Mariemont","3,011","1","0","0","0","1","72","2","69","1","0"
"Marietta","14,128","25","0","10","7","8","536","117","406","13","3"
"Marion","35,975","97","1","26","31","39","1,741","391","1,302","48","9"
"Marysville","17,829","4","0","2","0","2","340","23","313","4","1"
"Mason","30,640","14","0","6","3","5","576","67","497","12","4"
"Mayfield Heights","17,941","9","2","0","3","4","315","16","275","24","0"
"Mayfield Village","3,159","5","0","3","0","2","73","13","59","1","0"
"McArthur","2,074","1","0","1","0","0","52","12","38","2","2"
"McComb","1,653","3","0","1","0","2","30","9","21","0","0"
"Medina Township","8,683","0","0","0","0","0","71","8","59","4","0"
"Mentor","51,775","44","1","11","12","20","1,208","135","1,014","59","18"
"Mentor-on-the-Lake","8,316","1","0","0","1","0","67","13","53","1","1"
"Miamisburg","19,925","27","0","7","8","12","736","135","553","48","10"
"Miami Township","40,056","27","0","6","6","15","773","103","657","13","5"
"Middlefield","2,437","1","0","1","0","0","47","5","41","1","0"
"Middletown","51,244","223","3","28","87","105","4,040","874","2,939","227","2"
"Milford","6,323","14","0","2","3","9","213","18","190","5","0"
"Millersburg","3,610","4","0","1","0","3","84","16","68","0","0"
"Milton Township","2,892","1","0","0","0","1","59","14","40","5","0"
"Minerva","3,967","10","0","0","1","9","176","31","136","9","5"
"Mingo Junction","3,373","22","0","0","0","22","66","14","46","6","0"
"Mogadore","3,952","1","0","1","0","0","84","6","77","1","0"
"Monroe","14,327","55","0","9","7","39","687","84","584","19","7"
"Montgomery","9,819","1","0","0","0","1","199","22","174","3","1"
"Montpelier","4,082","10","1","2","0","7","234","58","170","6","3"
"Montville Township","7,410","2","0","1","1","0","73","29","43","1","0"
"Mount Gilead","3,532","5","0","0","3","2","115","16","96","3","2"
"Mount Orab","2,891","2","0","0","2","0","59","13","45","1","0"
"Munroe Falls","5,253","0","0","0","0","0","34","7","25","2","1"
"Napoleon","9,092","14","1","3","3","7","406","51","349","6","3"
"Navarre","1,424","0","0","0","0","0","23","3","17","3","1"
"New Albany","6,776","5","0","1","0","4","71","10","61","0","0"
"Newark","47,373","123","3","34","53","33","2,515","587","1,818","110","31"
"New Boston","2,161","8","0","1","4","3","322","57","261","4","0"
"Newcomerstown","3,916","3","0","0","0","3","111","11","92","8","0"
"New Franklin","15,087","7","0","6","0","1","117","41","64","12","3"
"New Lebanon","4,150","6","0","3","1","2","68","9","53","6","0"
"New Lexington","4,613","15","0","4","4","7","210","31","164","15","0"
"New London","2,592","2","0","1","0","1","32","8","23","1","0"
"New Philadelphia","17,470","17","0","4","9","4","153","25","118","10","2"
"Newtown","3,966","1","0","0","1","0","69","10","56","3","0"
"Niles","19,675","79","3","10","27","39","1,221","211","915","95","5"
"North Canton","16,761","15","0","4","7","4","259","60","192","7","5"
"North Olmsted","31,854","39","1","5","21","12","587","107","419","61","7"
"North Ridgeville","27,959","12","0","2","0","10","298","96","176","26","1"
"Northwood","5,482","9","0","1","1","7","309","39","261","9","0"
"Norwalk","16,586","15","1","8","1","5","430","86","334","10","2"
"Oberlin","8,247","14","0","2","6","6","153","26","125","2","0"
"Olmsted Falls","8,376","8","0","3","0","5","97","21","73","3","2"
"Ontario","5,301","9","0","3","4","2","562","29","521","12","0"
"Orange Village","3,316","6","0","2","0","4","53","10","41","2","0"
"Oregon","19,074","20","0","1","5","14","882","112","750","20","8"
"Orrville","8,451","17","0","6","7","4","206","21","175","10","7"
"Orwell","1,501","2","0","0","0","2","35","3","31","1","0"
"Owensville","836","0","0","0","0","0","25","2","23","0","0"
"Oxford","22,457","98","0","14","6","78","609","134","460","15","5"
"Parma","79,250","180","3","24","46","107","1,705","526","1,018","161","29"
"Parma Heights","20,108","17","0","5","5","7","438","80","317","41","4"
"Pataskala","13,002","12","0","3","5","4","300","74","215","11","7"
"Paulding","3,390","3","1","1","0","1","23","5","16","2","0"
"Pepper Pike","5,698","3","0","1","0","2","59","10","49","0","1"
"Perkins Township","12,994","2","0","0","2","0","290","10","279","1","1"
"Perry Township, Franklin County","3,595","2","0","1","0","1","43","6","37","0","0"
"Perry Township, Montgomery County","3,801","4","0","2","0","2","41","18","21","2","1"
"Perry Township, Stark County","28,623","66","1","4","15","46","782","156","567","59","4"
"Pickerington","17,854","15","1","1","10","3","361","31","322","8","1"
"Pierce Township","11,002","14","0","2","10","2","398","51","339","8","3"
"Piqua","20,875","34","0","13","16","5","1,113","194","886","33","21"
"Plain City","3,653","1","0","0","0","1","27","5","17","5","0"
"Poland Township","11,336","0","0","0","0","0","35","10","25","0","1"
"Poland Village","2,724","1","0","0","0","1","22","4","17","1","0"
"Port Clinton","6,246","15","0","1","5","9","245","49","191","5","0"
"Portsmouth","20,030","125","1","16","58","50","2,138","533","1,537","68","20"
"Reading","9,936","29","0","7","15","7","390","67","277","46","0"
"Reminderville","2,544","1","0","0","0","1","14","6","7","1","0"
"Reynoldsburg","33,210","102","0","9","55","38","1,249","233","923","93","4"
"Rittman","6,291","5","0","0","3","2","152","39","100","13","1"
"Riverside","22,317","65","1","7","27","30","975","241","610","124","7"
"Roaming Shores Village","1,217","0","0","0","0","0","14","4","8","2","0"
"Rossford","6,349","6","0","0","5","1","164","24","134","6","2"
"Salem","11,915","2","0","0","0","2","156","3","141","12","0"
"Saline Township","1,373","2","0","2","0","0","19","6","10","3","0"
"Sandusky","25,994","225","1","8","47","169","1,591","398","1,126","67","4"
"Sebring","4,587","1","0","0","0","1","34","10","22","2","0"
"Seville","2,464","2","0","2","0","0","55","5","50","0","0"
"Sharon Township","2,306","0","0","0","0","0","40","5","33","2","0"
"Sheffield Lake","9,049","7","0","1","3","3","197","52","136","9","2"
"Shelby","9,441","13","0","4","4","5","584","131","448","5","4"
"Silverton","4,556","11","2","2","5","2","132","23","95","14","0"
"Smithville","1,306","1","0","1","0","0","29","4","25","0","0"
"Solon","22,318","20","0","3","4","13","265","29","229","7","1"
"South Charleston","1,808","0","0","0","0","0","24","3","19","2","1"
"South Euclid","21,559","42","2","8","30","2","580","166","356","58","4"
"South Russell","3,982","0","0","0","0","0","12","3","9","0","0"
"South Solon","387","0","0","0","0","0","1","0","1","0","0"
"Spencer","825","0","0","0","0","0","7","2","5","0","0"
"Spencerville","2,180","0","0","0","0","0","23","6","17","0","0"
"Springdale","9,520","29","0","2","25","2","800","52","715","33","3"
"Springfield","62,426","461","5","36","241","179","5,407","1,403","3,627","377","27"
"Springfield Township, Hamilton County","35,051","71","4","11","37","19","688","152","489","47","6"
"Springfield Township, Mahoning County","6,116","4","0","1","1","2","153","48","98","7","1"
"Springfield Township, Summit County","15,449","38","0","7","21","10","769","156","591","22","3"
"St. Bernard","4,364","14","0","2","6","6","169","20","132","17","0"
"St. Clair Township","7,805","4","0","0","3","1","29","1","28","0","0"
"Steubenville","19,107","79","1","5","40","33","929","167","718","44","0"
"St. Henry","2,382","0","0","0","0","0","15","2","12","1","0"
"Stow","34,617","24","0","6","15","3","825","119","696","10","9"
"Strasburg","2,704","4","0","2","2","0","105","21","79","5","0"
"Struthers","10,987","21","0","2","11","8","405","101","287","17","0"
"Sugarcreek Township","6,875","12","0","1","2","9","125","7","112","6","3"
"Sylvania Township","26,380","9","0","0","5","4","667","91","544","32","0"
"Tallmadge","17,506","23","0","4","15","4","399","95","279","25","3"
"Tipp City","9,376","13","0","5","6","2","240","51","182","7","1"
"Toledo","296,403","3,639","13","151","1,225","2,250","19,826","5,921","12,029","1,876","359"
"Twinsburg","17,545","9","0","0","3","6","141","25","111","5","1"
"Uhrichsville","5,597","2","0","0","0","2","217","49","157","11","0"
"Union","6,345","4","0","0","1","3","69","12","52","5","0"
"University Heights","12,865","20","0","2","17","1","252","45","196","11","1"
"Upper Arlington","31,009","9","0","2","6","1","374","66","293","15","8"
"Vandalia","14,171","20","0","7","9","4","427","74","329","24","0"
"Van Wert","10,381","29","0","11","3","15","498","99","392","7","3"
"Vermilion","10,892","5","0","0","1","4","256","54","187","15","1"
"Village of Leesburg","1,345","1","0","1","0","0","48","7","38","3","0"
"Wadsworth","20,391","15","0","8","1","6","416","44","341","31","5"
"Waite Hill","554","0","0","0","0","0","2","2","0","0","0"
"Walbridge","3,077","0","0","0","0","0","67","14","49","4","0"
"Walton Hills","2,310","0","0","0","0","0","21","1","17","3","0"
"Wapakoneta","9,583","8","0","3","0","5","244","29","204","11","1"
"Warren","44,858","508","6","48","191","263","2,492","923","1,370","199",""
"Warrensville Heights","13,815","57","0","3","49","5","476","159","204","113","5"
"Warren Township","6,173","5","0","0","1","4","94","21","64","9","1"
"Washingtonville","762","0","0","0","0","0","20","7","12","1","0"
"Waverly","4,430","0","0","0","0","0","109","5","104","0","0"
"Waynesburg","974","0","0","0","0","0","16","3","11","2","1"
"Wells Township","2,898","0","0","0","0","0","49","13","33","3","1"
"West Alexandria","1,328","2","0","1","0","1","31","1","29","1","0"
"West Carrollton","12,897","42","0","16","9","17","466","79","307","80","4"
"West Chester Township","55,216","78","1","14","35","28","1,701","324","1,334","43","16"
"Westerville","34,907","34","0","7","22","5","918","149","753","16","8"
"West Jefferson","4,254","4","0","1","0","3","155","33","116","6","0"
"Whitehall","17,719","193","1","18","135","39","1,471","305","1,064","102","0"
"Willard","6,757","11","0","1","6","4","265","64","191","10","0"
"Williamsburg","2,352","3","0","2","1","0","83","17","63","3","1"
"Willoughby","22,319","15","0","2","3","10","373","71","276","26","0"
"Willoughby Hills","8,430","10","0","3","3","4","131","40","84","7","0"
"Willowick","13,804","13","0","2","2","9","196","27","152","17","0"
"Wilmington","12,806","28","0","5","6","17","690","65","623","2","2"
"Windham","2,711","7","0","1","3","3","113","31","80","2","0"
"Wintersville","3,860","0","0","0","0","0","88","7","75","6","0"
"Woodlawn","2,492","9","0","0","5","4","131","14","105","12","0"
"Wooster","25,914","55","2","15","19","19","982","168","792","22","28"
"Worthington","12,941","20","0","0","9","11","352","61","290","1","8"
"Wyoming","7,485","6","0","0","4","2","127","22","95","10","1"
"Xenia","23,335","43","1","9","25","8","1,130","194","895","41","11"
"Youngstown","81,521","812","42","51","277","442","4,101","1,704","1,898","499","296"
"Zanesville","25,332","118","0","21","56","41","1,588","350","1,161","77","10"
