"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"Drexel","1,106","7","0","0","0","7","26","7","18","1","0"
"Duenweg","1,213","7","0","0","0","7","53","8","40","5","1"
"Duquesne","1,708","9","0","0","2","7","49","20","21","8","1"
"East Lynne","308","0","0","0","0","0","0","0","0","0","0"
"East Prairie","3,145","13","0","0","0","13","102","11","87","4","0"
"Edgerton","550","5","0","1","0","4","12","5","4","3","1"
"Edmundson","789","7","0","0","1","6","73","5","41","27","0"
"Eldon","4,991","14","0","0","1","13","163","24","138","1","2"
"El Dorado Springs","3,811","23","0","0","1","22","157","27","126","4","0"
"Ellington","999","0","0","0","0","0","28","7","20","1","2"
"Ellisville","9,323","7","0","0","1","6","108","12","89","7","1"
"Elsberry","2,601","6","0","2","2","2","22","4","18","0","0"
"Eminence","560","1","1","0","0","0","7","5","2","0","0"
"Eureka","9,287","13","0","1","5","7","326","21","296","9","3"
"Everton","321","2","0","0","0","2","6","4","2","0","2"
"Excelsior Springs","11,747","69","1","2","6","60","389","100","265","24","3"
"Exeter","760","1","0","0","0","1","6","0","6","0","0"
"Fair Grove","1,331","2","0","0","0","2","19","4","14","1","0"
"Fair Play","451","1","0","1","0","0","17","12","3","2","1"
"Farber","396","0","0","0","0","0","0","0","0","0","0"
"Farmington","15,711","78","0","3","4","71","733","61","650","22","0"
"Fayette","2,686","4","0","0","0","4","15","3","11","1","0"
"Ferguson","21,142","104","1","9","52","42","1,208","247","766","195","4"
"Ferrelview","584","3","0","0","0","3","13","4","9","0","0"
"Festus","11,390","103","0","5","3","95","275","36","221","18","3"
"Flordell Hills","870","15","0","1","4","10","52","28","17","7","0"
"Florissant","51,025","90","0","4","49","37","1,300","234","905","161","3"
"Foley","209","0","0","0","0","0","0","0","0","0","0"
"Fordland","765","1","0","0","0","1","10","3","6","1","0"
"Foristell","330","1","0","0","0","1","67","4","61","2","0"
"Forsyth","1,698","2","0","0","0","2","45","2","40","3","0"
"Fredericktown","4,057","24","0","2","0","22","146","27","111","8","2"
"Freeman","611","0","0","0","0","0","0","0","0","0","0"
"Frontenac","3,531","5","0","0","2","3","70","8","60","2","0"
"Fulton","12,311","45","1","2","5","37","524","51","451","22","3"
"Galena","529","0","0","0","0","0","0","0","0","0","0"
"Gallatin","1,761","9","0","0","0","9","22","5","17","0","2"
"Garden City","1,694","1","0","0","0","1","16","6","10","0","3"
"Gerald","1,242","5","0","1","0","4","33","13","20","0","0"
"Gideon","988","0","0","0","0","0","4","1","3","0","0"
"Gladstone","27,686","72","1","11","23","37","657","116","477","64","6"
"Glasgow","1,194","1","1","0","0","0","9","1","8","0","0"
"Glendale","5,526","4","0","0","1","3","43","6","36","1","0"
"Glen Echo Park","159","0","0","0","0","0","0","0","0","0","0"
"Goodman","1,265","1","0","0","0","1","13","6","7","0","0"
"Gower","1,430","4","1","1","0","2","24","3","21","0","0"
"Grain Valley","10,225","16","0","1","2","13","262","71","173","18","0"
"Granby","2,259","8","0","0","0","8","47","8","36","3","1"
"Grandin","238","0","0","0","0","0","0","0","0","0","0"
"Grandview","24,322","182","4","12","52","114","1,188","278","707","203","6"
"Greendale","698","2","0","0","0","2","7","5","2","0","0"
"Greenfield","1,286","5","0","0","0","5","12","6","5","1","0"
"Greenwood","4,650","8","0","0","1","7","56","19","36","1","1"
"Hallsville","939","1","0","0","0","1","23","2","19","2","0"
"Hamilton","1,800","5","0","2","0","3","38","8","30","0","0"
"Hannibal","17,612","105","0","20","16","69","1,402","183","1,194","25","1"
"Harrisonville","9,935","21","0","1","4","16","414","28","374","12","0"
"Hartville","604","0","0","0","0","0","0","0","0","0","0"
"Hawk Point","552","1","0","0","0","1","8","3","4","1","0"
"Hayti","3,007","16","0","0","6","10","195","36","150","9","0"
"Hayti Heights","772","2","0","0","0","2","16","8","8","0","2"
"Hazelwood","25,407","82","1","3","26","52","1,128","200","803","125","0"
"Henrietta","442","0","0","0","0","0","0","0","0","0","0"
"Herculaneum","3,306","3","0","1","1","1","309","6","302","1","2"
"Hermann","2,759","11","0","0","0","11","88","20","66","2","0"
"Higginsville","4,662","12","0","1","1","10","133","19","109","5","0"
"High Hill","222","0","0","0","0","0","1","0","1","0","0"
"Highlandville","929","1","0","0","0","1","1","0","1","0","0"
"Hillsboro","1,938","10","0","0","0","10","61","6","50","5","1"
"Holcomb","691","0","0","0","0","0","2","0","2","0","0"
"Holden","2,525","11","0","0","0","11","88","17","65","6","0"
"Hollister","3,797","61","1","5","0","55","164","48","108","8","1"
"Holt","465","1","0","0","0","1","18","5","11","2","0"
"Holts Summit","3,600","18","0","0","3","15","139","21","117","1","0"
"Hornersville","674","0","0","0","0","0","0","0","0","0","0"
"Houston","2,025","3","0","0","1","2","55","12","41","2","1"
"Humansville","1,008","3","0","0","0","3","19","10","9","0","0"
"Huntsville","1,641","0","0","0","0","0","6","1","5","0","0"
"Hurley","160","0","0","0","0","0","0","0","0","0","4"
"Iberia","684","6","1","0","0","5","9","7","1","1","1"
"Independence","108,879","837","7","45","154","631","7,933","1,304","5,547","1,082","35"
"Indian Point","672","0","0","0","0","0","5","2","3","0","0"
"Iron Mountain Lake","707","0","0","0","0","0","11","2","5","4","0"
"Ironton","1,353","6","0","0","0","6","66","8","55","3","0"
"Jackson","13,431","18","2","3","1","12","342","50","283","9","0"
"JASCO Metropolitan","2,802","25","0","1","0","24","26","4","18","4","0"
"Jasper","1,046","0","0","0","0","0","6","6","0","0","0"
"Jefferson City","39,121","286","1","25","30","230","1,484","244","1,186","54","4"
"Jennings","14,738","180","3","12","49","116","1,406","475","655","276","4"
"Jonesburg","724","6","0","0","0","6","14","2","11","1","0"
"Joplin","48,261","372","1","38","91","242","4,812","845","3,554","413","37"
"Kahoka","2,185","1","0","1","0","0","43","19","21","3","0"
"Kearney","8,262","9","0","0","1","8","133","19","111","3","0"
"Kennett","10,909","31","0","0","10","21","663","161","477","25","1"
"Keytesville","508","0","0","0","0","0","0","0","0","0","0"
"Kimberling City","2,584","4","0","0","0","4","40","11","26","3","0"
"Kimmswick","92","0","0","0","0","0","0","0","0","0","0"
"King City","910","1","0","1","0","0","5","3","2","0","0"
"Kirksville","16,934","107","0","0","1","106","496","57","430","9","2"
"Kirkwood","26,875","39","1","3","6","29","784","121","636","27","8"
"Knob Noster","3,072","1","0","0","0","1","153","49","101","3","1"
"Ladue","8,199","8","0","0","0","8","144","25","116","3","0"
"La Grange","934","3","0","0","0","3","8","5","1","2","1"
"Lake Lafayette","378","0","0","0","0","0","7","5","1","1","0"
"Lake Lotawana","1,945","1","0","0","0","1","37","11","23","3","1"
"Lake Ozark","2,022","6","0","0","0","6","60","7","51","2","0"
"Lakeshire","1,297","2","0","0","0","2","18","4","12","2","0"
"Lake St. Louis","14,325","17","0","0","3","14","227","20","193","14","2"
"Lake Tapawingo","795","1","0","0","0","1","10","2","6","2","0"
"Lake Waukomis","900","0","0","0","0","0","2","0","1","1","0"
"Lake Winnebago","1,130","0","0","0","0","0","10","0","10","0","0"
"Lamar","4,649","25","1","6","0","18","158","31","122","5","1"
"La Monte","1,076","5","0","0","0","5","19","7","12","0","0"
"La Plata","1,438","1","0","0","0","1","1","1","0","0","0"
"Lathrop","2,357","6","0","1","0","5","43","12","27","4","1"
"Laurie","719","5","0","0","0","5","51","5","43","3","0"
"Lawson","2,407","0","0","0","0","0","43","6","34","3","0"
"Leadington","220","1","0","0","0","1","4","0","4","0","0"
"Leadwood","1,173","3","0","0","0","3","14","3","9","2","0"
"Lebanon","13,964","66","2","5","3","56","871","99","712","60","3"
"Lee's Summit","83,558","109","0","10","42","57","2,479","390","1,857","232","8"
"Leeton","625","0","0","0","0","0","14","4","10","0","0"
"Lexington","4,590","13","0","2","0","11","158","43","106","9","1"
"Liberal","811","6","0","0","0","6","3","0","3","0","0"
"Liberty","30,050","63","1","11","6","45","654","107","499","48","13"
"Licking","1,516","2","0","0","0","2","65","9","53","3","0"
"Lilbourn","1,205","6","1","0","0","5","18","0","17","1","0"
"Lincoln","1,107","2","0","0","0","2","26","10","14","2","0"
"Linn","1,432","3","0","0","0","3","9","6","3","0","0"
"Linn Creek","301","3","0","0","0","3","3","0","3","0","0"
"Lockwood","953","0","0","0","0","0","2","0","2","0","0"
"Lone Jack","887","2","0","0","0","2","22","14","8","0","0"
"Lowry City","749","6","0","0","0","6","8","3","4","1","0"
"Macon","5,446","14","0","1","2","11","161","24","133","4","2"
"Malden","4,569","9","0","0","0","9","108","38","70","0","0"
"Manchester","18,769","10","0","1","2","7","281","24","247","10","0"
"Mansfield","1,359","3","0","0","1","2","22","6","15","1","0"
"Maplewood","8,701","36","1","4","10","21","396","43","317","36","1"
"Marble Hill","1,515","3","0","0","0","3","53","6","44","3","0"
"Marceline","2,331","13","0","3","0","10","35","4","30","1","0"
"Marionville","2,177","5","0","0","0","5","76","14","59","3","0"
"Marquand","265","0","0","0","0","0","1","0","1","0","0"
"Marshall","12,281","20","0","2","4","14","303","53","240","10","0"
"Marshfield","7,173","11","0","0","0","11","147","17","121","9","2"
"Marston","549","1","1","0","0","0","0","0","0","0","0"
"Marthasville","864","0","0","0","0","0","0","0","0","0","0"
"Martinsburg","328","3","0","0","0","3","0","0","0","0","0"
"Maryland Heights","26,221","34","2","1","13","18","875","135","687","53","4"
"Maryville","10,540","13","2","1","0","10","165","19","139","7","0"
"Matthews","545","0","0","0","0","0","7","5","2","0","0"
"Maysville","1,137","0","0","0","0","0","4","1","3","0","2"
"Mayview","292","0","0","0","0","0","0","0","0","0","0"
"Memphis","1,995","5","0","0","0","5","24","9","13","2","0"
"Mexico","10,965","25","0","0","6","19","220","35","183","2","2"
"Milan","1,796","0","0","0","0","0","21","7","13","1","0"
"Miller","801","2","0","0","0","2","16","4","11","1","0"
"Miner","1,329","26","0","2","1","23","112","20","84","8","0"
"Moberly","14,023","22","0","0","3","19","739","92","635","12","1"
"Moline Acres","2,540","25","0","1","5","19","187","54","116","17","1"
"Monett","8,851","8","0","1","1","6","400","87","293","20","6"
"Monroe City","2,541","16","0","2","0","14","83","19","60","4","0"
"Montgomery City","2,538","11","0","0","0","11","49","10","38","1","0"
"Montrose","434","1","0","0","0","1","9","6","3","0","0"
"Morehouse","935","3","0","0","0","3","8","4","3","1","0"
"Mosby","244","3","0","1","0","2","5","2","1","2","1"
"Moscow Mills","2,460","13","0","1","0","12","49","9","37","3","0"
"Mound City","1,078","1","0","0","1","0","10","3","6","1","1"
"Mountain View","2,605","20","0","0","1","19","105","32","61","12","1"
"Mount Vernon","4,511","21","0","1","1","19","273","40","222","11","0"
"Napoleon","200","1","0","0","0","1","6","3","2","1","0"
"Neosho","11,328","17","3","2","2","10","461","68","371","22","5"
"Nevada","8,457","45","0","6","4","35","539","74","425","40","4"
"New Bloomfield","749","1","0","0","0","1","3","1","2","0","1"
"Newburg","476","5","0","0","0","5","8","0","5","3","0"
"New Florence","776","1","0","0","0","1","17","2","15","0","0"
"New Franklin","1,107","7","0","0","0","7","5","3","2","0","0"
"New Haven","2,014","10","0","0","0","10","61","7","48","6","0"
"New London","1,011","1","0","0","0","1","23","6","16","1","0"
"New Madrid","3,073","0","0","0","0","0","15","4","11","0","0"
"New Melle","286","0","0","0","0","0","4","4","0","0","0"
"Niangua","497","0","0","0","0","0","0","0","0","0","0"
"Nixa","18,220","15","1","1","0","13","241","43","187","11","2"
"Noel","1,562","4","0","0","0","4","11","1","7","3","0"
"Norborne","776","1","0","0","0","1","1","0","1","0","0"
"Normandy","4,946","66","3","1","12","50","188","39","97","52","1"
"North Kansas City","5,619","31","2","1","14","14","493","55","345","93","0"
"Northmoor","403","2","0","0","0","2","23","5","13","5","0"
"Northwoods","4,353","9","0","2","4","3","151","59","59","33","2"
"Oak Grove","7,069","9","1","4","0","4","153","15","135","3","0"
"Oakland","1,575","0","0","0","0","0","29","3","26","0","0"
"Oakview Village","389","1","0","0","0","1","6","5","1","0","0"
"Odessa","4,828","4","0","0","1","3","103","26","64","13","1"
"O'Fallon","76,542","58","0","8","12","38","1,823","159","1,620","44","5"
"Old Monroe","300","0","0","0","0","0","1","0","1","0","0"
"Olivette","7,439","25","0","1","5","19","215","33","167","15","0"
"Olympian Village","675","0","0","0","0","0","2","1","1","0","0"
"Oran","1,259","17","0","0","0","17","26","10","14","2","1"
"Orrick","848","2","0","0","0","2","20","8","11","1","0"
"Osage Beach","4,554","33","0","2","0","31","403","50","331","22","0"
"Osceola","804","2","0","0","0","2","16","5","10","1","0"
"Overland","15,783","69","0","5","17","47","814","116","651","47","1"
"Owensville","2,523","0","0","0","0","0","137","9","125","3","0"
"Ozark","17,496","57","0","4","8","45","413","71","327","15","0"
"Pacific","7,245","28","1","1","2","24","259","15","234","10","0"
"Pagedale","3,440","39","0","3","15","21","197","47","115","35","0"
"Palmyra","3,443","2","0","0","0","2","47","2","43","2","0"
"Park Hills","8,744","5","1","2","0","2","122","13","104","5","1"
"Parkville","5,276","4","0","1","0","3","140","11","127","2","0"
"Parma","785","7","0","0","0","7","25","10","15","0","0"
"Pasadena Park","463","0","0","0","0","0","8","0","7","1","0"
"Peculiar","4,495","6","0","0","2","4","183","9","170","4","0"
"Perry","668","0","0","0","0","0","1","0","0","1","0"
"Perryville","8,062","8","0","1","4","3","231","37","181","13","2"
"Pevely","4,442","13","0","0","2","11","131","17","104","10","2"
"Piedmont","1,954","3","0","0","1","2","43","7","36","0","2"
"Pierce City","1,456","2","0","1","0","1","33","13","19","1","0"
"Pilot Grove","748","1","0","0","0","1","12","2","10","0","0"
"Pilot Knob","688","0","0","0","0","0","3","0","3","0","0"
"Pine Lawn","4,038","85","1","2","8","74","252","63","140","49","1"
"Pineville","878","1","0","0","0","1","1","1","0","0","0"
"Platte City","4,971","9","0","0","0","9","94","16","74","4","0"
"Platte Woods","458","1","0","1","0","0","27","2","23","2","0"
"Plattsburg","2,416","6","0","0","0","6","67","16","48","3","0"
"Pleasant Hill","7,108","3","0","1","0","2","163","18","143","2","0"
"Pleasant Hope","590","0","0","0","0","0","2","2","0","0","0"
"Pleasant Valley","3,481","5","0","1","0","4","73","17","47","9","2"
"Poplar Bluff","17,054","75","1","4","18","52","1,335","212","1,061","62","17"
"Portageville","2,990","12","0","0","0","12","20","6","12","2","0"
"Potosi","2,725","9","0","0","0","9","120","11","103","6","0"
"Purdy","1,175","6","0","0","0","6","31","15","14","2","2"
"Puxico","1,149","2","0","0","0","2","9","7","2","0","1"
"Randolph","50","0","0","0","0","0","3","0","3","0","0"
"Raymore","17,439","15","1","3","1","10","529","54","453","22","1"
"Raytown","28,344","93","0","7","44","42","967","235","558","174","4"
"Reeds Spring","720","3","0","0","0","3","13","3","9","1","0"
"Republic","11,777","43","0","2","0","41","394","83","289","22","0"
"Rich Hill","1,510","11","0","1","0","10","68","27","40","1","0"
"Richland","1,756","2","0","0","1","1","39","6","31","2","0"
"Richmond","6,029","13","0","2","0","11","223","44","162","17","0"
"Richmond Heights","9,179","54","0","4","14","36","720","50","633","37","2"
"Riverside","2,961","12","1","1","4","6","202","22","158","22","3"
"Riverview","2,948","34","1","2","5","26","167","75","57","35","3"
"Rockaway Beach","586","12","0","0","0","12","11","2","8","1","0"
"Rock Hill","4,641","3","0","1","1","1","95","17","71","7","0"
"Rock Port","1,306","8","0","0","0","8","10","0","9","1","0"
"Rogersville","2,647","23","0","0","0","23","66","6","58","2","0"
"Rolla","18,208","81","0","6","14","61","948","151","746","51","4"
"Rosebud","378","0","0","0","0","0","3","1","2","0","0"
"Salem","4,860","21","0","0","2","19","167","25","137","5","0"
"Savannah","5,118","2","0","1","1","0","115","19","96","0","0"
"Scott City","4,571","13","0","1","2","10","3","3","0","0","0"
"Sedalia","20,682","189","0","8","23","158","1,402","266","1,081","55","5"
"Seligman","924","0","0","0","0","0","0","0","0","0","0"
"Senath","1,626","0","0","0","0","0","3","0","3","0","0"
"Seneca","2,277","1","0","0","0","1","100","15","79","6","4"
"Seymour","2,025","8","0","0","0","8","32","11","19","2","0"
"Shrewsbury","6,290","6","0","0","3","3","122","14","101","7","0"
"Sikeston","17,188","273","2","4","45","222","862","170","640","52","15"
"Silex","288","0","0","0","0","0","0","0","0","0","0"
"Slater","1,911","4","0","0","0","4","51","5","41","5","0"
"Smithville","7,777","10","0","0","0","10","87","8","73","6","0"
"Southwest City","931","6","0","1","0","5","24","4","19","1","1"
"Sparta","1,223","6","0","0","1","5","10","7","3","0","0"
"Springfield","150,488","1,051","5","72","294","680","14,315","2,140","11,231","944","64"
"St. Ann","12,887","95","0","7","17","71","832","107","690","35","1"
"St. Charles","63,277","162","1","21","48","92","2,256","309","1,853","94","6"
"St. Clair","4,400","43","0","4","2","37","289","36","243","10","4"
"Steele","2,136","7","0","1","4","2","105","15","80","10","1"
"Steelville","1,454","16","0","0","0","16","30","11","14","5","0"
"Ste. Genevieve","4,479","3","0","0","1","2","66","8","56","2","0"
"St. George","1,222","4","0","0","0","4","20","1","18","1","0"
"St. James","4,110","32","0","1","3","28","234","36","195","3","0"
"St. John","6,444","25","1","2","8","14","254","46","178","30","1"
"St. Joseph","72,424","216","2","13","66","135","3,857","770","2,814","273","16"
"St. Louis","348,197","7,654","138","255","2,761","4,500","33,901","7,289","20,330","6,282","410"
"St. Marys","392","0","0","0","0","0","4","1","2","1","0"
"Stover","1,045","22","0","3","0","19","66","14","48","4","0"
"St. Peters","55,291","106","0","12","19","75","1,352","132","1,166","54","19"
"Strafford","2,025","4","0","0","3","1","123","7","111","5","0"
"St. Robert","3,319","73","0","4","4","65","261","52","197","12","4"
"Sturgeon","897","6","0","0","1","5","6","4","2","0","1"
"Sugar Creek","3,506","23","2","0","10","11","205","57","119","29","0"
"Sullivan","6,698","18","1","2","3","12","253","43","200","10","0"
"Summersville","562","2","0","0","0","2","20","9","9","2","1"
"Sunset Hills","8,314","20","0","1","6","13","253","34","206","13","1"
"Sweet Springs","1,527","3","0","1","1","1","16","7","9","0","0"
"Tarkio","1,823","1","0","0","0","1","6","0","4","2","0"
"Thayer","2,166","1","0","0","1","0","8","4","3","1","0"
"Tipton","3,125","3","0","1","0","2","27","6","20","1","0"
"Town and Country","10,757","6","0","0","0","6","145","14","131","0","0"
"Tracy","210","0","0","0","0","0","19","2","16","1","0"
"Trenton","6,070","25","0","2","0","23","190","56","126","8","0"
"Trimble","481","0","0","0","0","0","2","0","2","0","0"
"Troy","11,674","53","0","1","1","51","472","33","422","17","1"
"Truesdale","615","0","0","0","0","0","7","1","6","0","0"
"Union","9,648","54","0","2","1","51","519","50","451","18","0"
"Unionville","1,959","0","0","0","0","0","3","2","1","0","2"
"University City","36,743","246","0","11","87","148","2,020","343","1,514","163","6"
"Uplands Park","442","1","0","0","0","1","6","1","3","2","0"
"Urbana","435","1","0","0","0","1","11","4","4","3","1"
"Van Buren","819","0","0","0","0","0","27","7","19","1","0"
"Vandalia","4,099","5","0","1","0","4","50","9","39","2","0"
"Velda City","1,512","4","0","0","1","3","28","11","11","6","0"
"Verona","726","0","0","0","0","0","11","2","7","2","0"
"Versailles","2,709","5","0","0","0","5","104","4","93","7","0"
"Viburnum","808","5","0","0","0","5","22","17","4","1","0"
"Vienna","643","2","0","0","0","2","19","5","12","2","0"
"Vinita Park","1,803","8","0","0","3","5","93","20","64","9","3"
"Walnut Grove","641","0","0","0","0","0","9","3","6","0","0"
"Wardell","255","0","0","0","0","0","5","1","3","1","0"
"Warrensburg","18,206","36","0","2","7","27","559","112","428","19","10"
"Warrenton","7,146","16","0","0","2","14","481","34","425","22","0"
"Warsaw","2,273","21","0","1","0","20","99","19","74","6","0"
"Warson Woods","1,875","1","0","0","1","0","31","3","28","0","0"
"Washburn","480","0","0","0","0","0","0","0","0","0","0"
"Washington","14,367","27","0","1","2","24","384","38","328","18","2"
"Waverly","802","3","0","1","0","2","7","2","5","0","0"
"Waynesville","3,616","8","0","0","0","8","115","19","83","13","0"
"Weatherby Lake","1,856","6","0","0","0","6","20","6","13","1","0"
"Webb City","11,142","5","0","2","0","3","438","53","350","35","0"
"Webster Groves","22,620","19","0","2","8","9","354","65","267","22","0"
"Wellsville","1,383","1","0","0","0","1","20","9","11","0","0"
"Wentzville","24,137","30","0","8","3","19","652","76","560","16","3"
"Weston","1,594","3","0","0","0","3","38","1","31","6","0"
"West Plains","11,673","39","0","2","2","35","985","160","787","38","2"
"Westwood","295","0","0","0","0","0","0","0","0","0","0"
"Wheaton","749","0","0","0","0","0","5","0","5","0","0"
"Willard","3,320","9","0","0","1","8","100","20","74","6","0"
"Willow Springs","2,145","28","0","0","0","28","56","15","36","5","0"
"Winfield","900","6","0","1","0","5","16","2","12","2","1"
"Winona","1,343","13","0","2","0","11","36","17","17","2","0"
"Woodson Terrace","4,056","8","0","0","3","5","149","28","87","34","0"
"Wright City","2,837","5","0","0","1","4","166","16","146","4","0"
