"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"Ocean Gate","2,121","6","2","0","1","3","40","9","30","1","0"
"Oceanport","5,726","1","0","0","0","1","55","3","50","2","1"
"Ocean Township, Monmouth County","27,362","41","0","2","18","21","716","89","600","27","0"
"Ocean Township, Ocean County","8,205","4","0","0","0","4","104","19","85","0","0"
"Ogdensburg","2,611","1","0","0","0","1","14","4","9","1","0"
"Old Bridge Township","65,370","41","0","0","15","26","903","145","682","76","5"
"Old Tappan","5,986","1","0","0","0","1","20","2","18","0","0"
"Oradell","7,922","4","0","1","1","2","41","6","35","0","0"
"Orange","31,717","391","5","9","220","157","1,468","447","620","401","5"
"Oxford Township","2,610","1","0","0","0","1","29","4","23","2","1"
"Palisades Park","19,220","24","1","1","11","11","140","40","83","17","0"
"Palmyra","7,564","26","0","1","5","20","151","36","104","11","1"
"Paramus","26,430","54","0","1","25","28","1,578","68","1,467","43","9"
"Park Ridge","8,905","1","0","1","0","0","43","3","40","0","0"
"Parsippany-Troy Hills Township","51,609","42","0","5","10","27","881","356","479","46","2"
"Passaic","67,673","695","3","3","313","376","1,587","395","952","240","4"
"Paterson","148,049","1,479","14","26","695","744","4,376","1,460","2,004","912","19"
"Paulsboro","6,035","27","0","0","4","23","261","40","199","22","1"
"Peapack and Gladstone","2,469","0","0","0","0","0","21","8","13","0","0"
"Pemberton","1,375","5","0","1","1","3","16","4","11","1","0"
"Pemberton Township","28,703","76","1","3","30","42","560","182","342","36","2"
"Pennington","2,676","1","0","0","0","1","13","5","8","0","0"
"Pennsauken Township","35,286","155","0","4","76","75","1,514","362","941","211","7"
"Penns Grove","4,776","42","1","1","4","36","173","56","110","7","4"
"Pennsville Township","13,274","9","0","0","1","8","391","49","332","10","1"
"Pequannock Township","16,248","7","0","0","0","7","179","41","125","13","0"
"Perth Amboy","48,392","215","3","1","115","96","1,111","187","775","149","3"
"Phillipsburg","14,765","24","2","2","4","16","305","71","213","21","4"
"Pine Beach","2,023","1","0","0","1","0","32","5","26","1","0"
"Pine Hill","11,225","51","0","1","11","39","247","53","175","19","19"
"Pine Valley","23","0","0","0","0","0","1","0","1","0","0"
"Piscataway Township","52,425","85","1","2","29","53","845","158","626","61","7"
"Pitman","9,158","4","0","0","0","4","125","7","110","8","2"
"Plainfield","47,143","485","4","9","240","232","1,370","229","951","190","7"
"Plainsboro Township","21,119","10","0","2","4","4","189","21","161","7","1"
"Pleasantville","18,898","179","3","3","80","93","634","208","373","53","2"
"Plumsted Township","8,086","4","0","0","1","3","93","18","67","8","0"
"Pohatcong Township","3,395","23","0","0","2","21","108","10","94","4","0"
"Point Pleasant","19,794","18","0","1","3","14","341","33","304","4","0"
"Point Pleasant Beach","5,374","9","0","2","6","1","265","35","220","10","0"
"Pompton Lakes","11,193","7","0","2","1","4","99","10","88","1","0"
"Princeton","13,623","15","0","0","3","12","332","70","261","1","3"
"Princeton Township","17,276","9","0","0","0","9","147","27","113","7","1"
"Prospect Park","5,695","13","0","0","2","11","129","39","74","16","0"
"Rahway","27,720","84","0","1","58","25","656","125","461","70","0"
"Ramsey","14,710","16","0","0","5","11","194","25","167","2","0"
"Randolph Township","25,622","4","0","0","1","3","212","20","184","8","2"
"Raritan","6,399","8","0","0","2","6","118","21","96","1","0"
"Raritan Township","22,619","5","0","0","0","5","219","28","185","6","1"
"Readington Township","16,223","13","0","4","1","8","117","25","92","0","0"
"Red Bank","11,798","40","0","4","19","17","287","61","215","11","3"
"Ridgefield","10,947","5","0","2","1","2","103","28","60","15","1"
"Ridgefield Park","12,609","18","0","2","7","9","201","32","161","8","0"
"Ridgewood","24,530","9","0","0","4","5","244","25","215","4","2"
"Ringwood","12,757","7","0","2","0","5","83","13","70","0","0"
"Riverdale","2,664","3","0","0","0","3","89","15","68","6","0"
"River Edge","10,814","5","0","0","0","5","55","10","44","1","0"
"Riverside Township","7,915","10","0","1","8","1","89","23","58","8","0"
"Riverton","2,703","2","0","0","0","2","56","12","42","2","0"
"River Vale Township","9,708","4","0","0","0","4","50","2","48","0","1"
"Rochelle Park Township","6,000","6","0","0","0","6","114","24","83","7","1"
"Rockaway","6,382","4","0","0","2","2","56","9","46","1","0"
"Rockaway Township","25,675","20","0","1","7","12","552","39","499","14","1"
"Rockleigh","391","5","0","0","0","5","5","1","4","0","0"
"Roseland","5,376","1","0","0","1","0","27","1","25","1","1"
"Roselle","21,064","84","0","0","67","17","384","98","230","56","3"
"Roselle Park","13,066","29","0","1","17","11","248","47","185","16","0"
"Roxbury Township","23,698","17","0","0","5","12","341","57","272","12","0"
"Rumson","7,162","0","0","0","0","0","58","10","48","0","1"
"Runnemede","8,424","31","0","1","8","22","332","42","275","15","3"
"Rutherford","17,792","15","0","0","5","10","296","41","231","24","3"
"Saddle Brook Township","13,565","5","0","0","2","3","385","35","328","22","0"
"Saddle River","3,769","0","0","0","0","0","19","6","13","0","0"
"Salem","5,758","78","1","8","22","47","357","121","212","24","3"
"Sayreville","42,372","59","1","5","19","34","693","165","474","54","4"
"Scotch Plains Township","23,143","28","0","3","6","19","236","43","186","7","2"
"Sea Bright","1,791","2","0","0","0","2","45","3","41","1","0"
"Sea Girt","2,035","2","0","1","0","1","49","16","30","3","0"
"Sea Isle City","2,936","14","0","0","0","14","293","28","263","2","1"
"Seaside Heights","3,228","61","0","3","10","48","189","23","152","14","0"
"Seaside Park","2,292","0","0","0","0","0","66","12","51","3","0"
"Secaucus","15,493","18","0","0","6","12","647","22","563","62","0"
"Ship Bottom","1,421","4","0","0","0","4","76","11","65","0","1"
"Shrewsbury","3,701","5","0","0","0","5","72","8","64","0","0"
"Somerdale","5,100","14","0","1","5","8","114","24","82","8","0"
"Somers Point","11,522","39","1","1","5","32","303","81","220","2","5"
"Somerville","12,494","20","0","0","13","7","296","42","237","17","0"
"South Amboy","7,830","15","1","0","0","14","107","31","64","12","3"
"South Bound Brook","4,504","1","0","0","1","0","28","3","22","3","0"
"South Brunswick Township2","40,390","21","0","2","4","15","","","377","33","3"
"South Hackensack Township","2,303","9","0","1","4","4","69","8","56","5","3"
"South Harrison Township","2,943","5","0","0","0","5","23","5","17","1","0"
"South Orange","16,298","56","0","0","31","25","393","69","241","83","0"
"South Plainfield","22,694","34","0","0","15","19","429","76","321","32","0"
"South River","15,752","25","0","0","5","20","163","38","113","12","7"
"South Toms River","3,700","10","0","0","5","5","100","15","76","9","1"
"Sparta Township","19,262","5","0","0","0","5","96","9","85","2","0"
"Spotswood","8,143","6","0","0","0","6","100","14","82","4","1"
"Springfield","14,652","13","0","2","6","5","238","31","190","17","0"
"Springfield Township","3,554","1","0","0","0","1","31","6","19","6","0"
"Spring Lake","3,460","3","0","1","0","2","80","9","71","0","0"
"Spring Lake Heights","5,083","2","0","0","0","2","18","1","17","0","0"
"Stafford Township","25,705","20","1","0","3","16","489","51","425","13","0"
"Stanhope","3,650","1","0","1","0","0","51","12","38","1","3"
"Stillwater Township","4,366","3","0","0","0","3","20","8","10","2","0"
"Stone Harbor","1,034","4","0","3","0","1","62","25","34","3","0"
"Stratford","7,090","19","0","0","9","10","177","28","137","12","1"
"Summit","21,010","10","0","0","4","6","285","14","259","12","0"
"Surf City","1,535","1","0","1","0","0","47","8","37","2","0"
"Swedesboro","2,034","5","0","0","0","5","54","15","32","7","0"
"Tavistock","26","0","0","0","0","0","1","0","1","0","0"
"Teaneck Township","39,435","63","0","1","31","31","549","132","373","44","11"
"Tenafly","14,326","1","0","1","0","0","97","23","70","4","1"
"Teterboro","18","2","0","0","2","0","38","4","27","7","0"
"Tewksbury Township","6,061","4","0","2","0","2","22","12","10","0","0"
"Tinton Falls","17,006","13","1","4","4","4","308","43","247","18","2"
"Toms River Township","94,469","123","0","14","46","63","2,039","327","1,637","75","12"
"Totowa","10,587","11","0","3","1","7","272","29","222","21","0"
"Trenton","83,551","1,165","25","15","595","530","2,645","852","1,408","385","21"
"Tuckerton","3,810","4","0","0","0","4","44","3","39","2","0"
"Union Beach","6,602","12","0","0","3","9","88","17","68","3","0"
"Union City","63,647","406","1","4","182","219","1,422","332","917","173","7"
"Union Township","54,795","144","0","1","69","74","1,331","205","935","191","1"
"Upper Saddle River","8,493","2","0","0","0","2","42","8","32","2","0"
"Ventnor City","12,508","25","0","1","14","10","403","141","251","11","5"
"Vernon Township","25,340","14","0","0","1","13","399","52","339","8","4"
"Verona","12,880","8","0","1","0","7","118","28","82","8","0"
"Vineland","58,013","334","5","13","147","169","2,576","589","1,896","91","15"
"Voorhees Township","29,261","53","1","6","13","33","784","115","645","24","25"
"Waldwick","9,578","6","0","0","1","5","72","4","68","0","0"
"Wallington","11,379","11","0","0","8","3","167","35","112","20","0"
"Wall Township","25,882","25","0","0","1","24","380","85","279","16","0"
"Wanaque","11,122","6","0","0","2","4","155","19","131","5","0"
"Warren Township","15,746","4","0","1","0","3","132","26","100","6","0"
"Washington","6,811","8","1","0","4","3","195","37","151","7","4"
"Washington Township, Bergen County","9,627","0","0","0","0","0","26","4","22","0","0"
"Washington Township, Gloucester County","51,595","78","0","3","19","56","1,104","227","791","86","14"
"Washington Township, Mercer County","11,853","8","0","0","2","6","93","18","73","2","1"
"Washington Township, Morris County","18,608","10","0","1","1","8","122","17","104","1","0"
"Washington Township, Warren County","6,950","1","0","0","0","1","58","3","53","2","0"
"Watchung","6,256","5","0","1","2","2","288","15","266","7","1"
"Waterford Township","10,660","13","0","0","3","10","196","44","133","19","6"
"Wayne Township","54,606","40","0","0","18","22","1,413","185","1,175","53","1"
"Weehawken Township","12,593","29","0","0","19","10","306","51","207","48","0"
"Wenonah","2,323","1","0","0","1","0","19","8","11","0","0"
"Westampton Township","8,732","17","0","0","6","11","190","21","156","13","4"
"West Amwell Township","2,931","4","0","0","0","4","26","10","16","0","0"
"West Caldwell Township","10,749","6","0","0","0","6","90","6","81","3","1"
"West Cape May","1,003","1","0","0","0","1","38","7","31","0","0"
"West Deptford Township","21,667","32","2","1","13","16","451","86","330","35","3"
"Westfield","29,811","19","0","2","2","15","352","40","300","12","1"
"West Long Branch","8,275","13","0","2","3","8","242","32","205","5","2"
"West Milford Township","28,019","35","0","6","1","28","355","87","251","17","1"
"West New York","46,193","197","4","4","97","92","837","192","543","102","4"
"West Orange","43,343","89","2","2","48","37","795","162","501","132","0"
"West Paterson","11,184","9","0","0","5","4","332","70","244","18","0"
"Westville","4,438","23","0","0","8","15","132","34","78","20","0"
"West Wildwood","406","4","0","1","0","3","21","8","13","0","0"
"West Windsor Township","26,163","15","0","0","3","12","536","55","453","28","1"
"Westwood","10,886","11","0","0","2","9","108","18","84","6","0"
"Wharton","6,183","7","0","1","2","4","95","21","67","7","0"
"Wildwood","5,285","84","0","4","41","39","690","180","477","33","0"
"Wildwood Crest","3,691","14","0","0","0","14","160","42","118","0","0"
"Willingboro Township","32,899","107","0","14","51","42","630","143","433","54","5"
"Winfield Township","1,479","1","0","0","0","1","10","5","5","0","0"
"Winslow Township","38,441","161","0","11","34","116","742","252","433","57","14"
"Woodbine","2,497","1","0","0","0","1","9","0","8","1","0"
"Woodbridge Township","98,769","234","1","14","99","120","2,879","439","2,180","260","23"
"Woodbury","10,364","45","0","2","15","28","508","68","392","48","2"
"Woodbury Heights","3,017","1","0","0","1","0","71","16","50","5","0"
"Woodcliff Lake","5,927","3","0","0","0","3","56","4","49","3","0"
"Woodlynne","2,706","24","0","2","13","9","134","37","74","23","2"
"Wood-Ridge","7,560","3","0","0","1","2","113","36","73","4","0"
"Woodstown","3,318","16","0","1","0","15","61","13","42","6","0"
"Woolwich Township","8,574","6","0","0","1","5","52","13","37","2","0"
"Wyckoff Township","17,091","13","0","0","1","12","113","20","92","1","0"
