"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"East Wenatchee","12,328","24","2","7","1","14","600","66","515","19","1"
"Eatonville","2,495","4","0","1","0","3","70","20","48","2","6"
"Edgewood","9,833","18","0","0","2","16","225","84","130","11","2"
"Edmonds","40,214","63","0","4","21","38","964","231","671","62","7"
"Ellensburg","17,540","47","0","21","1","25","970","184","740","46","7"
"Elma","3,146","12","0","0","2","10","213","50","154","9","1"
"Enumclaw","11,066","2","0","0","1","1","274","39","210","25","2"
"Ephrata","7,298","24","0","2","11","11","576","164","390","22","6"
"Everett","98,552","584","1","76","223","284","7,542","1,251","5,108","1,183","18"
"Everson","2,159","5","0","1","0","4","104","15","85","4","0"
"Federal Way","84,775","323","8","30","170","115","4,549","800","2,933","816","13"
"Ferndale","11,325","21","0","4","6","11","326","79","229","18","6"
"Fife","8,322","47","0","2","10","35","565","85","361","119","6"
"Fircrest","6,299","8","0","1","1","6","159","38","106","15","0"
"Forks","3,221","39","0","7","5","27","146","27","118","1","0"
"Gig Harbor","6,631","13","0","2","5","6","348","40","281","27","3"
"Goldendale","3,720","9","0","1","1","7","167","40","118","9","1"
"Grand Coulee","1,920","9","0","3","0","6","52","20","31","1","0"
"Grandview","9,418","14","1","0","1","12","363","88","219","56","2"
"Granger","2,968","10","0","4","2","4","134","55","55","24","2"
"Granite Falls","3,055","14","0","1","0","13","145","28","100","17","2"
"Hoquiam","8,902","20","0","1","3","16","394","71","305","18","2"
"Ilwaco","999","11","0","0","1","10","34","4","29","1","0"
"Issaquah","24,326","17","1","1","6","9","814","103","638","73","3"
"Kalama","2,182","2","0","2","0","0","67","7","58","2","0"
"Kelso","12,063","70","0","27","12","31","845","129","641","75","3"
"Kenmore","20,688","38","1","7","8","22","319","89","203","27","3"
"Kennewick","62,930","235","1","38","40","156","2,382","409","1,810","163","30"
"Kent","84,966","543","2","84","171","286","4,649","1,112","2,702","835","23"
"Kettle Falls","1,577","0","0","0","0","0","82","22","57","3","0"
"Kirkland","47,619","97","0","11","35","51","1,928","255","1,499","174","16"
"Kittitas","1,225","2","0","1","1","0","63","15","46","2","0"
"La Center","1,953","6","0","0","0","6","48","4","42","2","1"
"Lacey","39,037","98","1","16","24","57","1,731","236","1,403","92","3"
"Lake Forest Park","12,562","11","0","0","4","7","275","60","194","21","0"
"Lake Stevens","13,698","28","0","3","5","20","544","111","372","61","6"
"Lakewood","57,081","532","3","57","145","327","3,442","691","2,350","401","25"
"Langley","1,035","0","0","0","0","0","71","32","34","5","0"
"Liberty Lake","6,947","2","0","0","1","1","79","13","56","10","0"
"Long Beach","1,380","4","0","2","0","2","92","49","41","2","0"
"Longview","36,887","150","1","34","43","72","1,925","310","1,453","162","27"
"Lynden","11,812","8","0","1","3","4","196","35","159","2","3"
"Lynnwood","33,602","146","1","6","62","77","2,293","258","1,849","186","6"
"Maple Valley","17,626","20","0","4","4","12","355","99","223","33","11"
"Marysville","34,192","75","0","12","19","44","1,214","247","782","185","12"
"McCleary","1,593","3","0","0","0","3","25","9","16","0","0"
"Medical Lake","4,709","4","0","2","0","2","36","13","22","1","1"
"Medina","3,626","1","0","0","0","1","82","11","61","10","0"
"Mercer Island","24,134","13","0","0","3","10","419","79","310","30","4"
"Mill Creek","15,776","25","0","3","9","13","464","93","308","63","1"
"Milton","6,927","30","0","1","12","17","256","58","166","32","0"
"Monroe","16,764","55","1","7","11","36","462","64","347","51","4"
"Montesano","3,613","0","0","0","0","0","128","21","105","2","0"
"Morton","1,091","7","0","1","0","6","73","12","54","7","0"
"Moses Lake","18,283","103","2","10","23","68","1,739","338","1,316","85","4"
"Mountlake Terrace","20,015","40","0","6","17","17","555","106","393","56","7"
"Mount Vernon","31,237","91","0","19","26","46","1,732","275","1,374","83","28"
"Moxee","2,251","3","0","1","1","1","10","6","3","1","0"
"Mukilteo","20,870","18","0","3","5","10","498","137","299","62","2"
"Newcastle","10,080","6","0","1","2","3","202","50","126","26","5"
"Normandy Park","6,222","3","0","0","2","1","165","58","102","5","1"
"North Bend","4,622","15","0","5","4","6","152","26","118","8","1"
"North Bonneville","807","0","0","0","0","0","17","2","13","2","0"
"Oakesdale","389","0","0","0","0","0","6","3","3","0","0"
"Oak Harbor","23,068","61","0","24","3","34","569","125","406","38","7"
"Oakville","731","0","0","0","0","0","15","7","5","3","0"
"Ocean Shores","4,964","5","0","2","1","2","120","40","77","3","0"
"Odessa","911","5","0","0","0","5","13","6","7","0","0"
"Olympia","45,189","149","3","24","42","80","2,192","366","1,676","150","8"
"Omak","4,685","22","0","5","7","10","240","87","140","13","0"
"Oroville","1,564","8","0","2","0","6","84","17","64","3","0"
"Orting","6,262","2","0","0","1","1","96","8","83","5","1"
"Othello","6,429","30","0","4","4","22","527","74","410","43","3"
"Pacific","6,076","13","1","1","4","7","144","37","74","33","2"
"Palouse","930","0","0","0","0","0","9","3","5","1","0"
"Pasco","55,612","166","1","19","46","100","1,664","468","1,030","166","24"
"Port Angeles","18,835","67","1","16","14","36","914","145","735","34","17"
"Port Orchard","7,960","50","2","9","6","33","461","127","312","22","4"
"Port Townsend","9,161","18","0","1","0","17","378","70","301","7","4"
"Poulsbo","7,991","42","0","7","3","32","303","44","257","2","0"
"Prosser","5,097","7","0","1","1","5","207","47","141","19","1"
"Pullman","26,587","20","0","3","2","15","391","108","273","10","1"
"Puyallup","36,860","153","0","18","51","84","2,624","264","1,950","410","19"
"Quincy","5,553","13","0","5","1","7","249","56","179","14","0"
"Rainier","1,613","2","0","1","1","0","22","10","12","0","0"
"Raymond","2,917","12","0","0","0","12","100","21","72","7","1"
"Reardan","597","0","0","0","0","0","10","5","5","0","0"
"Redmond","49,921","65","2","17","20","26","1,681","175","1,420","86","5"
"Republic","951","2","0","0","0","2","18","5","12","1","0"
"Richland","45,522","101","0","25","14","62","1,048","206","788","54","7"
"Ridgefield","4,547","2","0","0","2","0","104","11","86","7","0"
"Ritzville","1,720","0","0","0","0","0","67","16","48","3","0"
"Rosalia","586","0","0","0","0","0","7","1","6","0","0"
"Roy","810","9","0","1","0","8","19","3","14","2","0"
"Royal City","1,966","10","0","0","1","9","55","21","28","6","1"
"Ruston","880","2","0","0","1","1","31","10","15","6","1"
"Sammamish","35,395","18","0","6","3","9","422","103","307","12","4"
"SeaTac","25,743","160","2","16","79","63","1,513","406","805","302","3"
"Seattle","598,077","3,447","29","126","1,612","1,680","32,820","6,503","22,642","3,675","79"
"Sedro Woolley","10,902","14","1","5","3","5","536","107","389","40","3"
"Selah","7,136","5","0","5","0","0","213","54","145","14","0"
"Sequim","6,161","25","0","6","2","17","238","36","193","9","3"
"Shelton","9,322","56","0","14","5","37","883","164","643","76","2"
"Shoreline","52,571","97","0","13","45","39","1,673","362","1,131","180","17"
"Snohomish","8,822","32","0","2","12","18","381","65","281","35","18"
"Snoqualmie","9,103","3","0","1","0","2","113","18","88","7","0"
"Soap Lake","1,861","17","0","0","1","16","55","20","34","1","0"
"South Bend","1,807","1","0","0","0","1","50","9","37","4","1"
"Spokane","201,491","1,352","13","94","460","785","11,025","2,269","7,218","1,538","58"
"Spokane Valley","85,551","270","1","25","66","178","3,424","635","2,364","425","29"
"Stanwood","6,130","11","0","5","1","5","251","41","193","17","0"
"Steilacoom","6,124","8","0","2","1","5","87","18","63","6","1"
"Sumas","1,237","0","0","0","0","0","51","11","37","3","0"
"Sumner","9,723","48","0","5","7","36","488","104","317","67","6"
"Sunnyside","14,985","41","2","2","14","23","1,129","260","603","266","9"
"Tacoma","196,851","1,995","15","142","622","1,216","15,071","2,890","9,463","2,718","75"
"Tenino","2,229","4","0","0","1","3","67","19","46","2","0"
"Tieton","1,171","2","0","1","0","1","5","0","4","1","1"
"Toledo","680","3","0","2","1","0","14","11","0","3","0"
"Tonasket","941","0","0","0","0","0","69","10","56","3","0"
"Toppenish","9,236","64","1","7","26","30","613","147","344","122","12"
"Tukwila","17,237","180","6","15","91","68","2,821","374","2,038","409","13"
"Tumwater","13,564","38","0","8","11","19","592","127","428","37","0"
"Twisp","892","2","0","0","0","2","43","10","33","0","0"
"Union Gap","5,644","23","1","5","8","9","677","115","516","46","1"
"University Place","30,529","93","1","6","34","52","834","216","516","102","7"
"Vancouver","163,574","605","0","105","176","324","6,298","842","4,248","1,208","61"
"Walla Walla","30,830","134","1","31","12","90","1,388","264","1,052","72","11"
"Wapato","4,569","46","0","5","14","27","363","81","229","53","1"
"Washougal","12,256","35","0","10","3","22","273","60","200","13","3"
"Wenatchee","29,976","99","1","21","12","65","1,207","212","934","61","1"
"Westport","2,575","8","0","0","4","4","99","36","60","3","0"
"West Richland","10,689","5","0","2","0","3","131","30","98","3","1"
"White Salmon","2,348","3","0","0","1","2","58","12","39","7","0"
"Wilbur","873","1","0","0","0","1","12","2","10","0","0"
"Winlock","1,256","0","0","0","0","0","41","8","28","5","0"
"Winthrop","376","0","0","0","0","0","14","3","11","0","0"
"Woodinville","10,280","17","0","3","5","9","454","94","332","28","7"
"Woodland","4,894","16","0","3","2","11","195","40","129","26","7"
"Woodway","1,434","0","0","0","0","0","24","14","9","1","0"
"Yakima","83,027","429","8","49","133","239","5,940","1,233","3,907","800","27"
"Yarrow Point","1,059","0","0","0","0","0","9","0","8","1","0"
"Yelm","5,716","14","0","6","3","5","230","60","162","8","1"
"Zillah","2,669","5","0","3","1","1","181","52","121","8","2"
