"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"Hazel Green","1,108","2","0","0","0","2","2","2","0","0","0"
"Highland","819","0","0","0","0","0","7","2","4","1","0"
"Hillsboro","1,265","0","0","0","0","0","10","9","1","0","0"
"Hobart-Lawrence","10,388","0","0","0","0","0","63","10","50","3","0"
"Holmen","7,910","9","0","0","0","9","166","22","137","7","1"
"Horicon","3,553","2","0","1","0","1","30","6","20","4","1"
"Hortonville","2,788","0","0","0","0","0","144","8","135","1","0"
"Hudson","12,504","12","1","2","2","7","684","50","614","20","1"
"Hurley","1,560","9","0","0","0","9","69","3","58","8","0"
"Independence","1,213","3","0","0","0","3","8","3","4","1","0"
"Iron Ridge","987","0","0","0","0","0","11","1","10","0","0"
"Jackson","6,350","10","0","0","1","9","40","6","32","2","0"
"Janesville","63,353","172","1","23","53","95","2,796","507","2,215","74","17"
"Jefferson","7,845","11","0","1","0","10","229","26","196","7","0"
"Juneau","2,611","0","0","0","0","0","64","7","55","2","0"
"Kaukauna","15,519","9","0","2","1","6","365","33","323","9","0"
"Kenosha","96,977","343","3","40","129","171","2,920","590","2,123","207","10"
"Kewaskum","4,197","5","0","1","0","4","98","2","94","2","0"
"Kewaunee","2,814","3","0","1","0","2","51","3","47","1","0"
"Kiel","3,509","8","0","2","0","6","76","8","66","2","0"
"Kohler","1,968","0","0","0","0","0","55","1","54","0","0"
"La Crosse","50,569","206","1","16","32","157","1,891","308","1,495","88","8"
"Ladysmith","3,476","1","0","1","0","0","158","25","131","2","3"
"Lake Delton","2,938","13","0","1","2","10","515","21","488","6","0"
"Lake Geneva","8,203","10","0","0","0","10","402","23","375","4","1"
"Lake Hallie","6,065","4","0","0","0","4","225","35","182","8","0"
"Lake Mills","5,504","1","0","0","0","1","76","14","62","0","0"
"Lancaster","3,846","0","0","0","0","0","28","12","16","0","0"
"Lodi","2,937","1","0","0","0","1","76","10","66","0","0"
"Luxemburg","2,261","0","0","0","0","0","30","6","23","1","0"
"Madison","231,231","891","10","50","368","463","8,256","2,038","5,720","498","93"
"Manitowoc","32,891","53","0","6","4","43","662","77","579","6","1"
"Maple Bluff","1,306","0","0","0","0","0","34","7","24","3","0"
"Marathon City","1,546","11","0","0","0","11","29","6","23","0","0"
"Marinette","10,641","10","1","1","3","5","459","64","381","14","5"
"Marion","1,192","1","0","0","0","1","17","0","17","0","0"
"Markesan","1,289","0","0","0","0","0","20","7","12","1","0"
"Marshall Village","3,696","4","0","0","0","4","55","5","50","0","0"
"Marshfield","18,847","12","0","7","1","4","494","59","424","11","2"
"Mauston","4,332","26","0","0","1","25","162","30","124","8","0"
"Mayville","5,322","1","0","0","0","1","110","8","101","1","1"
"McFarland","7,827","7","0","2","0","5","175","26","147","2","0"
"Medford","4,012","10","0","2","0","8","180","16","163","1","0"
"Menasha","16,829","43","1","9","2","31","534","70","439","25","4"
"Menomonee Falls","34,590","14","0","2","3","9","514","60","434","20","2"
"Menomonie","15,477","40","0","3","0","37","439","57","372","10","4"
"Mequon","23,483","5","0","0","3","2","164","43","120","1","0"
"Merrill","9,587","36","0","6","3","27","313","38","267","8","0"
"Middleton","17,059","19","0","3","4","12","532","88","428","16","5"
"Milton","5,832","3","0","0","0","3","87","10","76","1","1"
"Milwaukee","602,131","7,339","71","208","3,207","3,853","36,562","6,409","23,615","6,538","317"
"Mineral Point","2,529","1","0","0","0","1","57","5","48","4","0"
"Minocqua","4,947","5","0","0","0","5","247","14","220","13","0"
"Mishicot","1,368","0","0","0","0","0","7","1","6","0","0"
"Mondovi","2,604","0","0","0","0","0","53","16","37","0","0"
"Monona","8,047","15","0","2","7","6","421","22","387","12","4"
"Monroe","10,470","16","1","1","2","12","363","36","313","14","5"
"Mosinee","4,039","0","0","0","0","0","111","16","91","4","0"
"Mount Horeb","6,884","0","0","0","0","0","113","14","98","1","0"
"Mount Pleasant","26,193","39","0","1","21","17","832","137","677","18","2"
"Mukwonago","7,046","6","0","0","2","4","132","18","107","7","0"
"Muskego","23,025","4","0","3","1","0","157","37","110","10","0"
"Neenah","25,005","34","2","4","5","23","413","76","326","11","4"
"Neillsville","2,555","1","0","0","0","1","76","9","64","3","0"
"New Berlin","39,091","18","0","1","3","14","612","81","509","22","7"
"New Glarus","2,051","1","0","0","0","1","82","7","75","0","0"
"New Holstein","3,122","3","0","0","0","3","91","14","77","0","0"
"New Lisbon","2,542","3","0","0","1","2","16","0","16","0","0"
"New Richmond","8,273","0","0","0","0","0","300","40","255","5","3"
"Niagara","1,726","0","0","0","0","0","41","12","26","3","0"
"North Fond du Lac","5,118","5","0","0","0","5","101","9","87","5","0"
"North Hudson","3,790","0","0","0","0","0","12","1","10","1","0"
"North Prairie","2,076","0","0","0","0","0","15","1","13","1","0"
"Oak Creek","33,833","32","0","6","16","10","1,072","130","908","34","2"
"Oconomowoc","14,612","4","0","2","0","2","146","22","119","5","0"
"Oconomowoc Town","8,178","4","0","0","0","4","41","10","25","6","0"
"Oconto","4,595","9","0","5","0","4","161","23","132","6","2"
"Oconto Falls","2,782","2","0","0","2","0","56","4","50","2","1"
"Omro","3,379","6","0","0","0","6","12","10","0","2","0"
"Onalaska","16,873","4","0","0","1","3","572","50","516","6","0"
"Oregon","9,445","6","0","2","0","4","195","45","150","0","1"
"Osceola","2,723","17","0","0","0","17","45","7","37","1","0"
"Oshkosh","64,747","186","0","13","29","144","2,294","460","1,767","67","6"
"Osseo","1,608","1","0","0","0","1","52","13","37","2","0"
"Palmyra","1,749","5","0","2","0","3","81","6","75","0","0"
"Park Falls","2,323","1","0","1","0","0","44","3","40","1","0"
"Pepin","928","0","0","0","0","0","24","0","24","0","0"
"Peshtigo","3,208","0","0","0","0","0","84","16","64","4","0"
"Pewaukee","13,229","9","0","0","3","6","169","17","144","8","3"
"Pewaukee Village","8,997","5","0","0","3","2","137","18","115","4","0"
"Phillips","1,461","6","0","1","0","5","52","2","50","0","0"
"Platteville","9,600","6","0","1","0","5","140","23","106","11","0"
"Pleasant Prairie","20,126","3","0","1","0","2","402","27","373","2","0"
"Plover","11,796","8","0","0","0","8","316","52","254","10","0"
"Plymouth","8,304","5","0","2","0","3","226","29","192","5","3"
"Portage","9,811","33","0","6","1","26","354","44","307","3","0"
"Port Washington","11,086","1","1","0","0","0","140","11","125","4","1"
"Poynette","2,548","0","0","0","0","0","27","11","16","0","0"
"Prescott","4,029","4","0","0","0","4","146","20","125","1","0"
"Pulaski","3,556","5","0","0","0","5","48","2","45","1","0"
"Racine","82,226","542","10","19","293","220","3,930","1,299","2,431","200","26"
"Reedsburg","8,687","15","0","5","0","10","156","15","134","7","0"
"Rhinelander","7,641","8","0","2","0","6","283","23","252","8","0"
"Rice Lake","8,284","18","0","3","3","12","339","51","277","11","5"
"Richland Center","5,068","8","0","1","0","7","127","7","119","1","0"
"Ripon","7,204","19","1","0","2","16","139","13","124","2","0"
"River Falls","14,093","44","0","4","7","33","496","68","420","8","2"
"River Hills","1,649","2","0","1","1","0","20","3","16","1","0"
"Rome Town","3,045","3","0","0","0","3","44","9","31","4","0"
"Rothschild","5,370","1","0","0","0","1","142","6","133","3","0"
"Sauk Prairie","4,189","2","0","0","1","1","382","38","341","3","1"
"Saukville","4,327","4","0","2","0","2","102","5","92","5","0"
"Seymour","3,446","5","0","1","0","4","47","3","40","4","0"
"Shawano","8,670","26","1","1","1","23","406","43","356","7","1"
"Sheboygan","47,813","80","0","10","27","43","2,188","349","1,772","67","10"
"Sheboygan Falls","7,815","0","0","0","0","0","116","1","115","0","1"
"Shiocton","928","1","0","0","0","1","8","1","7","0","0"
"Shorewood","13,426","16","0","2","8","6","425","57","353","15","3"
"Shorewood Hills","1,653","1","0","1","0","0","50","4","46","0","0"
"Silver Lake","2,518","2","0","0","0","2","28","10","17","1","0"
"Siren","814","1","0","0","0","1","48","3","44","1","0"
"Slinger","4,566","0","0","0","0","0","74","4","70","0","0"
"Somerset","2,397","0","0","0","0","0","42","2","40","0","0"
"South Milwaukee","21,114","19","0","3","10","6","510","72","406","32","3"
"Sparta","9,007","18","0","0","5","13","294","88","202","4","5"
"Spencer","1,822","0","0","0","0","0","15","2","13","0","0"
"Spooner","2,557","3","0","2","0","1","90","10","77","3","1"
"Spring Green","1,429","0","0","0","0","0","32","7","25","0","0"
"Stanley","3,615","4","0","0","0","4","101","10","91","0","0"
"St. Croix Falls","2,148","1","0","0","1","0","69","7","61","1","0"
"St. Francis","9,173","10","0","3","5","2","313","47","253","13","1"
"Stoughton","12,934","7","0","1","1","5","259","43","199","17","0"
"Strum","1,024","0","0","0","0","0","1","0","1","0","0"
"Sturgeon Bay","8,915","3","0","1","0","2","151","15","134","2","1"
"Sturtevant","6,780","14","0","0","3","11","37","9","26","2","0"
"Summit","5,128","3","0","1","0","2","31","6","22","3","0"
"Sun Prairie","28,793","70","0","1","7","62","681","95","557","29","0"
"Superior","26,530","82","0","12","28","42","1,490","197","1,217","76","11"
"Theresa","1,299","1","0","0","0","1","42","2","39","1","0"
"Thiensville","3,196","4","0","0","1","3","20","3","16","1","0"
"Three Lakes","2,238","2","0","0","0","2","21","3","17","1","0"
"Tomah","8,812","20","0","5","1","14","396","46","343","7","0"
"Tomahawk","3,647","9","1","0","1","7","134","23","105","6","0"
"Town of East Troy","3,893","0","0","0","0","0","38","6","32","0","0"
"Town of Madison","5,941","53","0","6","20","27","233","46","160","27","3"
"Town of Menasha","17,392","23","0","2","4","17","249","50","182","17","0"
"Trempealeau","1,508","0","0","0","0","0","3","2","1","0","0"
"Twin Lakes","5,660","9","0","2","2","5","145","12","129","4","0"
"Two Rivers","11,680","30","0","1","3","26","183","31","146","6","0"
"Valders","969","0","0","0","0","0","2","0","2","0","0"
"Verona","11,262","11","0","1","2","8","179","18","159","2","0"
"Viroqua","4,316","13","0","0","0","13","99","3","94","2","0"
"Walworth","2,667","7","0","0","0","7","38","1","36","1","0"
"Washburn","2,084","6","0","0","0","6","104","1","102","1","0"
"Waterloo","3,235","2","0","0","0","2","40","4","33","3","0"
"Watertown","23,130","72","0","7","6","59","501","97","384","20","7"
"Waukesha","66,984","84","0","23","24","37","1,443","320","1,050","73","11"
"Waunakee","11,341","6","1","1","2","2","174","18","152","4","0"
"Waupaca","5,865","10","0","0","0","10","266","29","230","7","0"
"Waupun","10,642","24","0","5","0","19","221","18","198","5","0"
"Wausau","37,981","131","1","19","29","82","1,177","276","851","50","6"
"Wautoma","2,076","0","0","0","0","0","30","6","24","0","0"
"Wauwatosa","45,298","111","1","10","65","35","1,747","233","1,417","97","0"
"West Allis","59,602","220","2","6","108","104","3,154","569","2,382","203","27"
"West Bend","29,958","30","1","1","8","20","852","36","795","21","2"
"Westby","2,134","2","0","0","0","2","31","6","23","2","0"
"West Milwaukee","4,051","27","0","1","15","11","340","59","254","27","0"
"West Salem","4,825","4","0","0","0","4","61","7","52","2","0"
"Whitefish Bay","13,702","10","0","1","7","2","246","29","209","8","0"
"Whitehall","1,601","0","0","0","0","0","44","1","43","0","0"
"Whitewater","14,122","20","0","3","3","14","321","51","262","8","1"
"Williams Bay","2,676","2","0","1","0","1","54","10","39","5","1"
"Winneconne","2,508","2","0","0","0","2","7","5","2","0","0"
"Wisconsin Dells","2,484","23","0","5","1","17","265","34","221","10","2"
"Wisconsin Rapids","17,372","8","1","3","2","2","843","158","675","10","6"
"Woodruff","2,005","0","0","0","0","0","48","2","44","2","0"
