"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"Newington","806","6","0","1","0","5","179","1","175","3","0"
"New Ipswich","5,307","3","0","0","1","2","64","16","48","0","2"
"Newmarket","9,679","8","0","2","1","5","44","10","31","3","0"
"Newport","6,498","10","0","2","0","8","240","24","204","12","6"
"Newton","4,546","2","0","0","0","2","34","9","21","4","0"
"Northfield","5,222","15","0","4","0","11","88","17","69","2","0"
"North Hampton","4,558","3","0","1","0","2","95","19","73","3","2"
"Northumberland","2,337","4","0","1","0","3","40","7","31","2","0"
"Northwood","4,136","7","0","1","0","6","57","21","34","2","0"
"Ossipee","4,727","9","0","1","1","7","141","23","106","12","1"
"Pelham","12,706","13","0","3","3","7","226","47","166","13","6"
"Pembroke","7,410","4","0","0","0","4","122","19","93","10","1"
"Peterborough","6,171","4","0","1","0","3","104","12","89","3","2"
"Pittsfield","4,431","9","0","3","1","5","100","13","82","5","0"
"Plaistow","7,644","3","0","0","2","1","168","12","142","14","1"
"Plymouth","6,425","16","0","6","2","8","181","40","132","9","1"
"Portsmouth","20,455","37","1","6","7","23","548","44","481","23","8"
"Raymond","10,259","17","0","2","2","13","190","19","160","11","1"
"Rindge","6,688","7","0","2","0","5","93","27","64","2","1"
"Rochester","30,781","58","0","16","7","35","982","122","813","47","6"
"Rollinsford","2,641","1","0","0","0","1","17","5","11","1","0"
"Rye","5,171","0","0","0","0","0","67","7","60","0","2"
"Sandown","5,900","1","0","0","0","1","53","15","36","2","1"
"Sandwich","1,329","0","0","0","0","0","44","10","34","0","0"
"Seabrook","8,578","26","0","0","7","19","275","30","232","13","0"
"Somersworth","11,905","35","0","11","3","21","344","80","258","6","2"
"South Hampton","885","0","0","0","0","0","2","1","1","0","0"
"Strafford","4,101","1","0","0","1","0","31","5","24","2","0"
"Stratham","7,315","2","0","2","0","0","72","11","59","2","1"
"Sugar Hill","611","0","0","0","0","0","5","2","3","0","0"
"Sunapee","3,392","1","0","0","0","1","10","4","5","1","0"
"Thornton","2,129","5","0","0","0","5","7","0","4","3","1"
"Tilton","3,586","12","0","4","4","4","189","22","162","5","0"
"Troy","2,080","4","0","1","0","3","31","10","21","0","0"
"Wakefield","5,487","4","0","2","0","2","106","30","70","6","2"
"Walpole","3,705","2","0","0","0","2","45","9","33","3","0"
"Waterville Valley","272","0","0","0","0","0","52","0","51","1","0"
"Weare","9,251","8","0","2","0","6","61","17","40","4","2"
"Webster","1,892","3","0","2","0","1","16","2","14","0","1"
"Wilton","3,970","5","1","2","0","2","63","18","43","2","0"
"Windham","13,457","13","0","1","5","7","182","58","117","7","2"
"Wolfeboro","6,581","10","0","4","0","6","101","16","81","4","3"
"Woodstock","1,173","4","0","0","1","3","36","8","28","0","0"
