"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"Tilden Township","3,831","4","0","0","2","2","97","6","91","0","0"
"Tinicum Township, Bucks County","4,224","1","0","0","0","1","36","2","34","0","0"
"Tinicum Township, Delaware County","4,201","20","0","3","1","16","189","9","159","21","3"
"Titusville","5,751","12","0","4","0","8","151","23","121","7","0"
"Towamencin Township","17,601","15","0","2","5","8","231","29","196","6","3"
"Towanda","2,833","6","0","5","0","1","78","23","54","1","0"
"Trafford","3,008","7","0","0","0","7","50","6","43","1","0"
"Trainer","1,833","23","0","0","4","19","91","23","52","16","0"
"Tredyffrin Township","28,963","19","0","2","5","12","278","50","218","10","0"
"Troy","1,464","1","0","0","0","1","35","1","32","2","0"
"Tullytown","1,961","1","0","0","0","1","59","8","47","4","0"
"Tulpehocken Township","3,564","2","0","0","2","0","18","8","10","0","1"
"Tunkhannock","1,772","2","0","0","0","2","10","1","6","3","1"
"Tunkhannock Township, Wyoming County","4,285","5","0","0","0","5","68","17","49","2","1"
"Union Dale","342","0","0","0","0","0","0","0","0","0","0"
"Uniontown","11,670","71","0","4","47","20","425","102","292","31","1"
"Union Township, Lawrence County","5,025","11","0","0","8","3","115","12","100","3","0"
"Upland","2,868","32","0","6","2","24","60","17","40","3","0"
"Upper Burrell Township","2,128","0","0","0","0","0","20","2","18","0","0"
"Upper Chichester Township","17,705","55","0","2","15","38","739","83","604","52","4"
"Upper Darby Township","78,550","507","7","17","259","224","2,384","331","1,851","202","10"
"Upper Dublin Township","25,860","50","0","3","4","43","370","44","303","23","1"
"Upper Gwynedd Township","15,978","24","0","1","2","21","158","26","128","4","2"
"Upper Leacock Township","8,644","13","0","0","2","11","100","21","67","12","2"
"Upper Makefield Township","8,509","9","0","0","0","9","73","17","56","0","0"
"Upper Merion Township","26,457","35","0","1","15","19","1,474","88","1,344","42","0"
"Upper Moreland Township","24,166","28","0","1","6","21","510","58","439","13","2"
"Upper Nazareth Township","5,877","13","0","1","0","12","80","4","73","3","0"
"Upper Perkiomen","6,350","25","0","3","4","18","150","26","111","13","1"
"Upper Pottsgrove Township","5,201","12","0","0","0","12","61","6","48","7","0"
"Upper Providence Township, Delaware County","11,078","7","0","0","0","7","36","11","24","1","0"
"Upper Providence Township, Montgomery County","19,516","4","0","0","0","4","322","34","281","7","1"
"Upper Saucon Township","14,888","6","0","2","0","4","169","28","137","4","0"
"Upper Southampton Township","15,249","7","0","1","0","6","171","33","130","8","0"
"Upper St. Clair Township","18,812","10","0","2","4","4","100","14","84","2","0"
"Upper Uwchlan Township","11,351","3","0","0","0","3","78","7","70","1","0"
"Upper Yoder Township","5,494","8","2","1","0","5","13","4","9","0","2"
"Uwchlan Township","18,715","15","0","1","3","11","304","54","245","5","5"
"Valley Township","6,609","9","0","0","1","8","18","5","13","0","0"
"Vandergrift","4,998","3","0","1","0","2","9","4","5","0","0"
"Vandling","703","0","0","0","0","0","7","1","6","0","2"
"Vernon Township","5,415","2","0","0","1","1","47","6","41","0","0"
"Verona","2,837","20","0","0","2","18","115","18","94","3","1"
"Vintondale","478","0","0","0","0","0","0","0","0","0","0"
"Walker Township","980","0","0","0","0","0","1","0","1","0","0"
"Walnutport","2,214","3","0","1","1","1","62","11","51","0","0"
"Wampum","625","2","0","0","0","2","6","2","4","0","0"
"Warminster Township","33,702","35","0","7","13","15","593","68","508","17","5"
"Warren","9,378","133","0","6","2","125","231","30","195","6","2"
"Warrington Township","23,162","51","0","5","4","42","318","26","273","19","3"
"Warwick Township, Bucks County","14,715","7","0","0","1","6","113","19","94","0","6"
"Warwick Township, Lancaster County","17,221","8","0","1","4","3","83","15","65","3","0"
"Washington, Washington County","14,586","186","1","18","63","104","834","121","618","95","13"
"Washington Township, Fayette County","4,158","13","0","0","0","13","51","17","32","2","0"
"Washington Township, Franklin County","11,893","15","1","4","1","9","310","34","266","10","4"
"Washington Township, Northampton County","4,897","0","0","0","0","0","69","16","49","4","1"
"Washington Township, Westmoreland County","7,360","13","0","0","2","11","57","15","42","0","0"
"Watsontown","2,090","6","0","1","1","4","62","6","56","0","2"
"Waymart","3,796","1","0","0","0","1","0","0","0","0","0"
"Waynesburg","4,169","4","0","1","2","1","108","21","82","5","0"
"Weatherly","2,604","17","0","0","0","17","59","19","36","4","1"
"Wellsboro","3,228","3","1","0","0","2","43","4","39","0","0"
"Wernersville","2,501","1","0","0","0","1","39","4","33","2","0"
"Wesleyville","3,301","7","0","0","1","6","48","6","41","1","1"
"West Alexander","300","0","0","0","0","0","2","1","1","0","0"
"West Brandywine Township","7,756","10","0","0","1","9","71","9","54","8","0"
"West Brownsville","1,021","0","0","0","0","0","2","2","0","0","0"
"West Caln Township","8,430","5","0","0","2","3","96","23","70","3","2"
"West Chester","18,273","112","0","17","47","48","477","79","358","40","3"
"West Cocalico Township","7,177","1","1","0","0","0","72","17","47","8","1"
"West Conshohocken","1,515","5","0","1","1","3","55","4","50","1","0"
"West Cornwall Township","1,992","4","0","0","0","4","2","0","2","0","0"
"West Deer Township","11,949","2","0","0","0","2","125","34","85","6","0"
"West Earl Township","7,724","4","0","2","2","0","93","17","68","8","0"
"West Fallowfield Township","2,596","0","0","0","0","0","14","4","10","0","0"
"Westfield","1,115","1","0","0","0","1","4","0","4","0","0"
"West Goshen Township","21,168","34","0","1","4","29","506","46","441","19","0"
"West Grove Borough","2,771","2","0","0","1","1","29","8","18","3","0"
"West Hazleton","3,313","9","0","1","2","6","151","27","107","17","0"
"West Hempfield Township","16,059","8","0","1","1","6","311","42","258","11","1"
"West Hills Regional","10,667","2","0","0","0","2","147","22","123","2","1"
"West Homestead","1,994","17","1","1","0","15","32","4","28","0","0"
"West Lampeter Township","15,609","5","0","1","1","3","176","17","153","6","2"
"West Lebanon Township","842","8","0","0","0","8","56","5","49","2","0"
"West Manchester Township","18,433","43","0","4","17","22","737","94","624","19","3"
"West Manheim Township","7,477","4","0","2","0","2","60","11","44","5","5"
"West Mayfield Borough","1,076","3","0","0","0","3","11","5","2","4","0"
"West Mead Township","5,075","0","0","0","0","0","0","0","0","0","0"
"West Newton","2,849","7","0","0","2","5","64","8","56","0","0"
"West Norriton Township","14,533","34","0","6","4","24","361","51","301","9","2"
"West Pikeland Township","4,069","1","0","0","0","1","66","9","57","0","0"
"West Pike Run","1,834","0","0","0","0","0","11","3","6","2","0"
"West Pittston","4,913","9","0","1","2","6","127","31","90","6","2"
"West Pottsgrove Township","3,777","17","1","2","3","11","150","18","121","11","1"
"West Reading","4,050","24","0","3","4","17","259","35","207","17","0"
"West Sadsbury Township","2,501","3","0","1","0","2","84","0","82","2","0"
"West Salem Township","3,334","8","0","2","0","6","38","11","27","0","0"
"West Shore Regional","6,621","17","0","0","2","15","36","28","4","4","1"
"Westtown-East Goshen Regional","31,632","24","1","2","1","20","381","49","317","15","0"
"West View","6,669","8","0","0","2","6","178","6","165","7","0"
"West Vincent Township","4,251","1","1","0","0","0","41","9","30","2","0"
"West Whiteland Township","18,190","15","0","2","8","5","533","33","488","12","2"
"West Wyoming","2,689","4","0","0","0","4","55","9","41","5","0"
"West York","4,210","16","0","0","9","7","87","29","50","8","0"
"Whitaker Borough","1,214","8","0","0","8","0","42","11","26","5","0"
"Whitehall","13,379","7","0","3","0","4","62","5","52","5","0"
"Whitehall Township","27,037","40","0","3","23","14","1,410","122","1,250","38","8"
"White Haven Borough","1,144","2","0","0","0","2","11","3","6","2","0"
"Whitemarsh Township","17,634","16","0","1","1","14","271","28","233","10","3"
"White Oak","7,995","10","0","1","3","6","70","9","54","7","0"
"White Township","1,309","4","0","1","0","3","16","7","6","3","0"
"Whitpain Township","18,800","19","0","3","6","10","221","37","178","6","0"
"Wiconisco Township","1,106","0","0","0","0","0","4","0","4","0","0"
"Wilkes-Barre","40,976","180","2","17","104","57","1,521","250","1,170","101","6"
"Wilkes-Barre Township","3,045","4","0","0","2","2","764","12","745","7","2"
"Wilkinsburg","17,504","184","2","11","65","106","628","261","279","88","11"
"Wilkins Township","6,298","7","0","0","3","4","120","10","106","4","1"
"Williamsburg","1,251","2","0","0","0","2","20","2","17","1","0"
"Williamsport","29,380","99","2","5","51","41","1,174","269","849","56","9"
"Willistown Township","10,755","5","0","1","0","4","62","9","51","2","0"
"Windber","4,025","10","0","1","0","9","36","9","24","3","2"
"Wind Gap","2,791","7","0","1","1","5","53","2","50","1","0"
"Womelsdorf","2,824","3","0","0","1","2","37","6","26","5","0"
"Woodward Township","2,265","0","0","0","0","0","4","4","0","0","0"
"Wrightsville","2,260","5","0","0","0","5","22","4","18","0","0"
"Wright Township","5,885","1","0","1","0","0","79","5","74","0","0"
"Wyoming","3,003","4","0","0","2","2","113","20","89","4","0"
"Wyomissing","10,448","14","0","2","7","5","503","26","460","17","1"
"Yardley","2,502","2","0","0","0","2","12","2","7","3","0"
"Yeadon","11,385","81","2","5","31","43","330","110","179","41","2"
"York","40,221","473","11","27","322","113","2,150","462","1,440","248","19"
"York Area Regional","58,148","111","1","17","17","76","752","163","566","23","3"
"Youngsville","1,666","4","0","1","0","3","9","0","9","0","0"
"Zelienople","3,926","14","0","1","0","13","78","5","69","4","0"
