"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"Strasburg","4,334","18","0","3","0","15","132","20","107","5","0"
"Suffolk","83,470","310","5","29","90","186","2,147","386","1,617","144","31"
"Tappahannock","2,177","6","0","1","3","2","137","10","126","1","2"
"Tazewell","4,268","12","0","2","1","9","79","11","65","3","0"
"Timberville","1,714","0","0","0","0","0","12","3","9","0","0"
"Victoria","1,747","3","0","2","0","1","21","6","13","2","0"
"Vienna","14,889","7","0","1","0","6","246","32","209","5","2"
"Vinton","7,876","21","0","5","5","11","298","37","254","7","1"
"Virginia Beach","434,163","1,043","14","73","537","419","12,609","1,921","10,046","642","135"
"Warrenton","9,190","25","0","2","5","18","269","16","238","15","2"
"Warsaw","1,360","4","0","0","0","4","11","0","11","0","0"
"Waverly","2,160","16","0","0","4","12","22","6","11","5","0"
"Waynesboro","21,846","93","1","4","21","67","635","107","494","34","5"
"Weber City","1,310","1","0","0","0","1","32","5","27","0","0"
"West Point","3,145","3","0","0","1","2","41","9","29","3","0"
"White Stone","340","0","0","0","0","0","5","0","5","0","0"
"Williamsburg","12,445","22","0","3","9","10","250","13","224","13","1"
"Winchester","25,904","86","1","8","36","41","1,316","202","1,060","54","6"
"Wise","3,232","4","0","2","0","2","104","10","92","2","1"
"Woodstock","4,297","8","0","0","1","7","59","1","55","3","0"
"Wytheville","8,148","3","1","0","2","0","314","20","283","11","2"
