"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"Brielle","4,856","4","0","0","0","4","47","12","35","0","0"
"Brigantine","12,705","5","0","1","1","3","198","51","144","3","1"
"Brooklawn","2,246","20","0","1","12","7","302","26","268","8","0"
"Buena","3,717","12","0","2","0","10","105","32","65","8","0"
"Burlington","9,416","53","1","4","20","28","197","39","148","10","4"
"Burlington Township","21,388","43","0","3","25","15","485","44","423","18","4"
"Butler","8,130","9","0","1","2","6","97","21","67","9","0"
"Byram Township","8,491","3","0","0","0","3","66","8","55","3","3"
"Caldwell","7,145","1","0","0","1","0","30","10","19","1","0"
"Califon","1,026","0","0","0","0","0","5","2","3","0","0"
"Camden","76,182","1,777","54","70","815","838","4,912","1,221","2,693","998","120"
"Cape May","3,677","2","0","0","0","2","225","13","212","0","0"
"Cape May Point","223","0","0","0","0","0","21","0","21","0","0"
"Carlstadt","6,011","10","0","2","3","5","179","15","142","22","1"
"Carney's Point Township","7,923","20","0","1","8","11","151","50","90","11","1"
"Carteret","22,878","52","0","4","24","24","329","56","242","31","2"
"Cedar Grove Township","12,697","10","1","1","4","4","157","29","122","6","1"
"Chatham","8,209","1","0","0","1","0","56","9","44","3","1"
"Chatham Township","10,118","0","0","0","0","0","34","6","26","2","0"
"Cherry Hill Township","70,946","112","1","9","45","57","2,313","298","1,906","109","3"
"Chesilhurst","1,917","4","0","3","0","1","70","26","39","5","1"
"Chester","1,634","1","0","0","0","1","31","11","20","0","0"
"Chesterfield Township","7,023","1","0","0","1","0","31","1","26","4","0"
"Chester Township","7,822","1","0","0","0","1","34","7","27","0","0"
"Cinnaminson Township","15,259","20","0","1","10","9","351","62","276","13","0"
"Clark Township","14,326","6","0","0","0","6","148","22","117","9","0"
"Clayton","7,528","15","0","1","6","8","188","39","141","8","1"
"Clementon","4,849","40","0","1","13","26","221","44","165","12","2"
"Cliffside Park","22,713","17","0","0","5","12","240","59","171","10","0"
"Clifton","78,180","199","5","9","84","101","1,937","297","1,446","194","4"
"Clinton","2,544","2","0","1","0","1","14","4","10","0","0"
"Clinton Township","13,957","6","0","1","0","5","68","12","54","2","1"
"Closter","8,682","2","0","0","1","1","74","7","65","2","0"
"Collingswood","13,694","42","0","6","15","21","446","88","309","49","3"
"Colts Neck Township","10,116","4","0","0","0","4","76","11","63","2","1"
"Cranbury Township","4,027","2","0","0","1","1","45","21","23","1","0"
"Cranford Township","21,839","11","0","0","4","7","315","45","262","8","1"
"Cresskill","8,622","1","0","0","0","1","26","12","13","1","0"
"Deal","1,040","2","0","1","0","1","37","16","20","1","0"
"Delanco Township","4,529","10","0","2","2","6","72","17","53","2","1"
"Delaware Township","4,692","1","0","0","0","1","34","9","22","3","1"
"Delran Township","17,038","15","0","1","4","10","268","39","209","20","0"
"Demarest","5,135","2","0","0","0","2","16","6","10","0","0"
"Denville Township","16,549","5","0","0","1","4","151","37","103","11","1"
"Deptford Township","30,899","126","0","1","43","82","1,674","260","1,336","78","14"
"Dover","17,900","44","1","1","21","21","307","49","229","29","1"
"Dumont","16,984","16","0","0","2","14","187","13","170","4","4"
"Dunellen","6,950","7","0","0","3","4","148","25","121","2","0"
"Eastampton Township","6,544","11","0","0","3","8","134","32","92","10","0"
"East Brunswick Township","47,299","38","1","3","10","24","891","79","779","33","7"
"East Greenwich Township","7,491","14","0","2","2","10","158","34","116","8","2"
"East Hanover Township","11,382","5","0","0","2","3","177","14","151","12","0"
"East Newark","2,141","2","0","0","0","2","24","3","13","8","0"
"East Orange","65,218","470","6","21","177","266","1,641","508","767","366","16"
"East Rutherford","8,771","5","0","0","0","5","289","23","223","43","0"
"East Windsor Township","26,786","19","0","3","3","13","326","48","260","18","1"
"Eatontown","14,058","34","1","3","15","15","659","60","585","14","0"
"Edgewater","9,770","4","0","0","2","2","201","22","169","10","0"
"Edgewater Park Township","7,719","20","0","1","12","7","172","31","127","14","0"
"Edison Township","99,562","234","1","6","80","147","2,179","447","1,563","169","5"
"Egg Harbor City","4,363","26","0","2","6","18","178","52","119","7","1"
"Egg Harbor Township","40,550","78","1","5","35","37","883","166","650","67","16"
"Elizabeth","124,823","1,124","13","28","749","334","5,744","958","3,492","1,294","13"
"Elk Township","3,945","6","0","2","0","4","94","30","57","7","1"
"Elmer","1,332","0","0","0","0","0","28","4","24","0","0"
"Elmwood Park","18,667","20","0","0","8","12","428","57","323","48","0"
"Elsinboro Township","1,046","0","0","0","0","0","22","6","16","0","0"
"Emerson","7,330","6","0","1","1","4","44","4","40","0","0"
"Englewood","28,132","57","1","2","23","31","533","161","335","37","1"
"Englewood Cliffs","5,807","0","0","0","0","0","100","23","70","7","0"
"Englishtown","1,901","0","0","0","0","0","17","4","12","1","0"
"Essex Fells","2,001","0","0","0","0","0","14","2","12","0","0"
"Evesham Township","45,837","38","1","10","9","18","651","101","533","17","3"
"Ewing Township","36,483","99","3","0","39","57","623","127","441","55","6"
"Fairfield Township, Essex County","7,585","25","0","1","4","20","302","36","242","24","3"
"Fair Haven","5,891","1","0","0","0","1","66","7","59","0","0"
"Fair Lawn","30,550","20","0","0","9","11","353","45","292","16","3"
"Fairview","13,517","50","0","0","21","29","252","117","125","10","0"
"Fanwood","7,108","5","0","0","4","1","83","7","70","6","0"
"Far Hills","904","0","0","0","0","0","6","0","6","0","0"
"Flemington","4,223","14","0","6","1","7","132","28","96","8","0"
"Florence Township","11,478","22","0","4","7","11","162","36","116","10","1"
"Florham Park","12,596","2","0","0","1","1","111","10","96","5","0"
"Fort Lee","36,474","10","0","0","4","6","319","61","247","11","1"
"Franklin","5,100","8","0","1","0","7","98","20","76","2","0"
"Franklin Lakes","11,677","3","0","0","3","0","127","33","93","1","0"
"Franklin Township, Gloucester County","17,288","29","0","3","7","19","411","141","242","28","6"
"Franklin Township, Hunterdon County","3,121","1","0","0","0","1","46","2","44","0","0"
"Franklin Township, Somerset County","59,965","83","1","6","36","40","917","237","617","63","7"
"Freehold","11,478","59","1","4","26","28","346","71","269","6","0"
"Freehold Township","35,161","55","0","6","26","23","994","79","900","15","0"
"Frenchtown","1,456","3","0","0","0","3","21","4","16","1","0"
"Galloway Township","36,577","74","2","3","18","51","838","198","606","34","9"
"Garfield","29,012","46","0","0","16","30","449","113","284","52","0"
"Garwood","4,311","0","0","0","0","0","44","6","38","0","0"
"Gibbsboro","2,416","4","0","0","2","2","36","8","26","2","0"
"Glassboro","19,573","68","0","3","28","37","477","123","331","23","7"
"Glen Ridge","6,662","7","0","0","3","4","123","32","77","14","1"
"Glen Rock","11,147","3","0","1","2","0","80","11","69","0","0"
"Gloucester City","11,318","20","0","4","10","6","372","92","236","44","1"
"Gloucester Township","64,946","212","0","28","60","124","1,731","508","1,094","129","20"
"Green Brook Township","7,055","6","0","0","4","2","130","14","106","10","0"
"Greenwich Township, Gloucester County","4,983","7","0","0","0","7","165","42","118","5","1"
"Greenwich Township, Warren County","5,201","2","0","0","0","2","117","7","109","1","0"
"Guttenberg","10,526","52","0","0","30","22","164","54","95","15","1"
"Hackensack","42,775","148","0","2","58","88","1,175","80","987","108","1"
"Hackettstown","9,431","8","0","0","0","8","208","46","155","7","0"
"Haddonfield","11,335","13","0","1","2","10","204","26","175","3","4"
"Haddon Heights","7,222","5","0","1","0","4","146","23","120","3","0"
"Haddon Township","14,260","27","1","0","11","15","426","73","341","12","3"
"Haledon","8,370","16","0","0","6","10","153","24","104","25","0"
"Hamburg","3,512","4","0","1","0","3","45","7","38","0","1"
"Hamilton Township, Atlantic County","24,995","89","2","6","30","51","1,225","207","969","49","13"
"Hamilton Township, Mercer County","90,282","176","1","9","93","73","1,878","460","1,254","164","6"
"Hammonton","13,558","22","0","0","1","21","211","48","148","15","0"
"Hanover Township","13,695","3","0","0","2","1","137","17","107","13","1"
"Harding Township","3,323","2","0","1","0","1","17","3","13","1","1"
"Hardyston Township","8,614","10","1","3","1","5","117","48","63","6","0"
"Harrington Park","4,879","0","0","0","0","0","15","1","14","0","0"
"Harrison","14,059","38","2","2","23","11","271","52","181","38","0"
"Harrison Township","12,695","15","0","5","1","9","220","44","171","5","2"
"Harvey Cedars","394","0","0","0","0","0","35","6","29","0","0"
"Hasbrouck Heights","11,423","7","0","0","2","5","104","6","95","3","0"
"Haworth","3,398","0","0","0","0","0","10","3","7","0","0"
"Hawthorne","18,015","14","0","0","6","8","311","38","258","15","0"
"Hazlet Township","20,910","12","0","0","6","6","299","39","244","16","3"
"Helmetta","2,026","1","0","0","0","1","8","4","4","0","0"
"High Bridge","3,676","3","0","1","0","2","51","12","39","0","0"
"Highland Park","14,166","11","0","1","8","2","249","29","211","9","0"
"Highlands","5,315","8","0","0","0","8","56","10","45","1","0"
"Hightstown","5,255","10","1","0","6","3","78","13","63","2","1"
"Hillsborough Township","38,718","13","0","4","2","7","322","61","259","2","0"
"Hillsdale","9,845","6","0","3","1","2","65","9","56","0","0"
"Hillside Township","21,177","112","0","12","80","20","659","163","378","118","2"
"Hi-Nella","989","6","0","0","3","3","20","5","13","2","2"
"Hoboken","40,618","149","1","3","56","89","986","203","672","111","2"
"Ho-Ho-Kus","4,017","0","0","0","0","0","31","9","21","1","0"
"Holland Township","5,236","2","0","0","0","2","23","5","18","0","0"
"Holmdel Township","16,991","11","1","0","2","8","280","22","255","3","0"
"Hopatcong","15,490","8","0","0","1","7","122","14","105","3","0"
"Hopewell","1,988","0","0","0","0","0","14","6","8","0","0"
"Hopewell Township","17,968","8","0","0","2","6","138","33","100","5","1"
"Howell Township","51,433","64","0","2","22","40","714","115","567","32","5"
"Independence Township","5,665","1","0","0","1","0","36","5","29","2","0"
"Interlaken","878","0","0","0","0","0","9","6","3","0","0"
"Irvington","56,237","1,200","24","41","573","562","3,173","965","1,332","876","15"
"Island Heights","1,883","3","0","0","0","3","25","3","21","1","0"
"Jackson Township","53,641","33","0","0","13","20","714","151","520","43","10"
"Jamesburg","6,404","8","0","3","2","3","73","16","54","3","0"
"Jefferson Township","21,904","12","1","1","3","7","303","130","166","7","0"
"Jersey City","241,588","2,280","25","49","1,252","954","7,461","1,869","4,426","1,166","83"
"Keansburg","10,516","35","0","1","6","28","239","38","194","7","3"
"Kearny","36,759","118","2","5","55","56","1,018","170","716","132","6"
"Kenilworth","7,611","10","0","0","5","5","166","9","143","14","0"
"Keyport","7,460","11","0","1","2","8","115","28","79","8","2"
"Kinnelon","9,583","1","0","0","1","0","63","23","36","4","0"
"Lacey Township","26,327","29","0","2","7","20","759","81","662","16","1"
"Lake Como","1,771","3","0","0","0","3","29","9","19","1","0"
"Lakehurst","2,705","13","0","2","2","9","60","11","47","2","0"
"Lakewood Township3","70,864","","3","4","93","","1,424","526","805","93","15"
"Lambertville","3,712","8","0","0","0","8","65","16","48","1","0"
"Laurel Springs","1,886","8","0","0","3","5","60","10","48","2","1"
"Lavallette","2,757","4","0","0","0","4","65","8","55","2","0"
"Lawnside","2,818","20","0","0","5","15","99","6","86","7","1"
"Lawrence Township, Mercer County","32,059","59","0","7","19","33","891","110","735","46","8"
"Lebanon Township","6,229","4","0","2","0","2","57","6","46","5","1"
"Leonia","8,609","5","0","0","1","4","73","24","49","0","1"
"Lincoln Park","10,631","4","0","0","0","4","77","17","60","0","0"
"Linden","39,197","156","2","3","93","58","1,372","239","923","210","2"
"Lindenwold","17,077","159","3","5","88","63","694","266","348","80","11"
"Linwood","7,229","6","0","0","2","4","116","56","57","3","0"
"Little Egg Harbor Township","21,067","34","0","7","7","20","433","78","342","13","18"
"Little Falls Township2","11,631","20","0","1","2","17","","46","","25","1"
"Little Ferry","10,495","14","0","0","3","11","104","13","80","11","0"
"Little Silver","6,096","2","0","1","0","1","101","17","84","0","0"
"Livingston Township","27,945","22","0","0","12","10","486","31","435","20","0"
"Loch Arbour","273","1","0","0","1","0","4","3","1","0","0"
"Lodi","23,871","33","0","0","12","21","362","60","274","28","1"
"Logan Township","6,191","12","0","3","1","8","166","30","124","12","1"
"Long Beach Township3","3,538","7","0","0","0","7","","","142","1","0"
"Long Branch","32,331","111","1","2","64","44","825","180","606","39","2"
"Long Hill Township","8,601","2","0","0","2","0","76","11","63","2","0"
"Longport","1,080","0","0","0","0","0","13","2","11","0","0"
"Lopatcong Township","8,713","1","0","0","0","1","109","7","101","1","0"
"Lower Alloways Creek Township","1,879","1","0","0","0","1","29","6","20","3","1"
"Lower Township","19,963","39","0","3","6","30","457","94","353","10","7"
"Lumberton Township","12,258","29","0","4","11","14","357","59","286","12","7"
"Lyndhurst Township","19,397","12","0","0","9","3","342","43","265","34","2"
"Madison","16,056","12","0","2","2","8","114","23","89","2","0"
"Magnolia","4,307","27","1","0","9","17","92","23","53","16","1"
"Mahwah Township","24,225","7","0","0","1","6","195","13","155","27","1"
"Manalapan Township","39,115","24","0","5","5","14","418","75","317","26","0"
"Manasquan","6,208","8","0","2","1","5","205","33","171","1","0"
"Manchester Township","41,877","10","0","0","0","10","354","79","262","13","7"
"Mansfield Township, Burlington County","8,359","3","1","1","0","1","109","7","93","9","0"
"Mansfield Township, Warren County","8,098","12","0","1","1","10","140","15","121","4","0"
"Mantoloking","453","1","0","0","1","0","16","1","15","0","0"
"Mantua Township","15,262","21","0","5","10","6","375","74","294","7","2"
"Manville","10,869","3","0","0","2","1","195","17","168","10","1"
"Maple Shade Township","19,132","26","2","8","13","3","481","76","341","64","12"
"Maplewood Township","21,970","66","0","1","38","27","442","62","322","58","1"
"Margate City","8,545","10","0","1","3","6","129","23","104","2","2"
"Marlboro Township","41,011","25","0","0","10","15","382","105","253","24","2"
"Matawan3","8,753","11","0","0","2","9","","","93","2","0"
"Maywood","9,156","9","0","0","3","6","86","25","59","2","0"
"Medford Lakes","4,074","3","0","0","0","3","41","9","32","0","0"
"Medford Township","22,809","18","0","1","3","14","315","66","244","5","3"
"Mendham","5,049","3","0","1","0","2","35","0","34","1","0"
"Mendham Township","5,531","4","0","0","0","4","27","4","23","0","0"
"Merchantville","3,743","2","0","1","1","0","74","9","60","5","0"
"Metuchen","13,121","10","0","0","5","5","260","47","204","9","0"
"Middlesex","13,632","8","0","0","3","5","143","23","108","12","0"
"Middle Township","16,077","73","0","5","8","60","735","152","559","24","5"
"Middletown Township","66,105","42","0","3","10","29","1,031","147","856","28","0"
"Midland Park","6,776","4","0","0","2","2","75","20","54","1","0"
"Millburn Township2","18,557","19","0","0","11","8","","50","478","","0"
"Milltown","6,968","3","0","1","1","1","117","16","100","1","0"
"Millville","28,551","237","3","5","85","144","1,333","291","995","47","3"
"Mine Hill Township","3,589","0","0","0","0","0","35","7","27","1","0"
"Monmouth Beach","3,564","3","0","3","0","0","41","6","35","0","0"
"Monroe Township, Gloucester County","32,951","52","0","5","12","35","749","167","543","39","3"
"Monroe Township, Middlesex County","37,412","11","0","0","0","11","255","47","193","15","2"
"Montclair","36,707","86","1","2","43","40","692","221","428","43","4"
"Montgomery Township","23,570","5","0","0","2","3","213","44","161","8","1"
"Montvale","7,344","4","0","0","4","0","39","4","31","4","0"
"Montville Township","21,097","8","0","1","0","7","255","53","191","11","0"
"Moonachie","2,742","2","0","0","0","2","55","12","33","10","0"
"Moorestown Township","19,613","13","0","1","9","3","477","71","396","10","2"
"Morris Plains","5,550","3","0","0","2","1","62","8","52","2","0"
"Morristown","19,117","115","1","2","45","67","543","86","438","19","0"
"Morris Township","20,966","22","0","4","4","14","154","24","117","13","1"
"Mountain Lakes","4,260","0","0","0","0","0","68","28","38","2","1"
"Mountainside","6,526","4","0","0","1","3","54","3","47","4","1"
"Mount Arlington","5,813","2","0","0","1","1","42","2","39","1","1"
"Mount Ephraim","4,359","11","0","0","3","8","161","21","132","8","0"
"Mount Holly Township","10,246","43","0","1","20","22","311","50","242","19","0"
"Mount Laurel Township","39,148","29","1","7","14","7","806","81","696","29","2"
"Mount Olive Township","26,042","18","0","3","3","12","282","40","234","8","1"
"Mullica Township","6,024","12","0","0","2","10","86","42","41","3","0"
"National Park","3,220","12","0","0","2","10","111","28","76","7","0"
"Neptune City","5,120","10","0","0","1","9","184","29","150","5","0"
"Neptune Township","28,356","185","1","10","78","96","1,458","285","1,081","92","9"
"Netcong","3,228","22","0","4","1","17","69","14","45","10","1"
"Newark","279,788","2,660","67","51","1,387","1,155","9,750","2,000","3,996","3,754","92"
"New Brunswick","50,605","319","5","18","122","174","2,242","667","1,375","200","7"
"Newfield","1,670","4","0","0","0","4","11","1","10","0","0"
"New Hanover Township","9,364","0","0","0","0","0","10","3","7","0","0"
"New Milford","15,942","8","0","1","5","2","100","18","81","1","0"
"New Providence","11,790","4","0","0","1","3","105","23","82","0","0"
"Newton","8,122","7","0","0","1","6","152","35","113","4","0"
"North Arlington","14,732","13","0","0","4","9","221","22","182","17","5"
"North Bergen Township","55,652","120","0","7","61","52","864","185","557","122","8"
"North Brunswick Township","39,878","71","1","1","29","40","861","177","593","91","4"
"North Caldwell","7,028","2","1","0","0","1","41","10","31","0","0"
"Northfield","7,901","3","0","0","3","0","144","42","99","3","0"
"North Haledon","9,039","8","0","0","1","7","63","4","57","2","1"
"North Hanover Township","7,393","5","0","0","2","3","58","19","36","3","0"
"North Plainfield","21,087","88","0","4","43","41","470","105","324","41","1"
"Northvale","4,539","2","0","0","0","2","17","0","16","1","0"
"North Wildwood","4,819","17","0","3","6","8","313","51","256","6","2"
"Norwood","6,246","1","0","0","0","1","19","2","16","1","0"
"Nutley Township","26,178","32","0","2","6","24","388","59","284","45","3"
"Oakland","13,454","4","0","0","1","3","106","12","89","5","0"
"Oaklyn","3,994","12","0","2","2","8","159","34","118","7","1"
"Ocean City","14,802","31","0","8","6","17","892","138","747","7","0"
"Ocean Gate","2,128","1","0","0","0","1","40","5","34","1","0"
"Oceanport","5,737","3","0","0","0","3","74","14","60","0","0"
"Ocean Township, Monmouth County","28,298","61","0","2","21","38","801","124","648","29","1"
"Ocean Township, Ocean County","8,926","3","0","0","0","3","171","25","142","4","0"
"Ogdensburg","2,548","4","0","0","0","4","33","6","26","1","0"
"Old Bridge Township","66,463","48","1","4","14","29","799","178","554","67","5"
"Old Tappan","6,071","0","0","0","0","0","39","3","36","0","0"
"Oradell","7,789","0","0","0","0","0","48","5","41","2","0"
"Orange","30,979","326","4","11","175","136","1,415","488","557","370","2"
"Oxford Township","2,596","1","0","0","0","1","27","11","14","2","0"
"Palisades Park","19,563","17","0","0","9","8","220","70","138","12","0"
"Palmyra","7,424","26","1","0","6","19","208","47","141","20","0"
"Paramus","26,232","88","0","3","36","49","1,709","90","1,556","63","6"
"Park Ridge","8,932","3","0","0","0","3","43","3","36","4","0"
"Parsippany-Troy Hills Township","50,990","30","0","1","7","22","724","167","495","62","1"
"Passaic","66,723","674","5","3","323","343","1,483","318","923","242","4"
"Paterson","145,542","1,456","17","23","771","645","4,560","1,563","2,020","977","18"
"Paulsboro","6,046","39","0","0","15","24","278","82","171","25","0"
"Peapack and Gladstone","2,558","0","0","0","0","0","14","3","9","2","0"
"Pemberton","1,503","6","0","1","3","2","12","0","11","1","0"
"Pemberton Township","27,995","58","3","8","11","36","459","128","298","33","5"
"Pennington","2,653","1","0","0","1","0","23","2","18","3","1"
"Pennsauken Township","34,897","139","3","10","61","65","1,441","348","937","156","8"
"Penns Grove","4,663","20","0","2","6","12","179","48","120","11","1"
"Pennsville Township","13,332","14","0","0","1","13","372","63","299","10","5"
"Pequannock Township","17,102","6","0","0","0","6","176","52","118","6","0"
"Perth Amboy","48,853","216","1","2","109","104","1,135","216","785","134","5"
"Phillipsburg","14,406","35","0","4","18","13","293","73","201","19","4"
"Pine Beach","2,067","0","0","0","0","0","40","1","37","2","0"
"Pine Hill","11,231","42","0","4","12","26","309","71","225","13","11"
"Pine Valley","23","0","0","0","0","0","0","0","0","0","0"
"Piscataway Township","52,585","52","2","1","27","22","694","131","503","60","1"
"Pitman","9,169","10","0","0","5","5","137","11","118","8","0"
"Plainfield","46,124","461","5","14","212","230","1,539","390","1,011","138","5"
"Plainsboro Township","21,219","9","0","1","2","6","170","16","141","13","1"
"Pleasantville","18,713","181","1","5","87","88","764","262","446","56","6"
"Plumsted Township","8,253","5","0","3","0","2","114","29","75","10","0"
"Pohatcong Township","3,320","12","0","0","2","10","81","8","72","1","0"
"Point Pleasant","19,959","14","0","0","1","13","447","33","411","3","0"
"Point Pleasant Beach","5,401","9","0","2","2","5","236","41","193","2","0"
"Pompton Lakes","11,106","5","0","0","0","5","126","9","113","4","0"
"Princeton","13,456","14","0","0","4","10","326","65","257","4","3"
"Princeton Township","17,512","10","0","3","4","3","155","48","104","3","2"
"Prospect Park","5,592","8","0","0","5","3","120","27","80","13","0"
"Rahway","28,286","89","0","2","64","23","654","112","477","65","2"
"Ramsey","14,620","13","0","1","2","10","220","12","201","7","0"
"Randolph Township","25,293","5","0","0","1","4","187","28","153","6","3"
"Raritan","7,033","11","0","0","5","6","164","26","133","5","0"
"Raritan Township","22,712","5","1","2","0","2","199","23","170","6","2"
"Readington Township","16,010","7","0","4","1","2","188","42","142","4","2"
"Red Bank","11,843","57","0","4","39","14","265","31","227","7","0"
"Ridgefield","10,854","5","0","0","1","4","101","19","77","5","2"
"Ridgefield Park","12,383","9","0","0","3","6","194","38","137","19","1"
"Ridgewood","24,165","5","0","1","2","2","240","38","199","3","0"
"Ringwood","12,688","3","0","0","1","2","88","22","66","0","0"
"Riverdale","2,909","7","0","0","1","6","111","10","96","5","0"
"River Edge","10,648","6","0","1","3","2","97","35","60","2","1"
"Riverside Township","7,717","22","0","0","11","11","103","33","66","4","1"
"Riverton","2,629","0","0","0","0","0","77","19","58","0","4"
"River Vale Township","9,648","3","0","0","1","2","45","12","33","0","0"
"Robbinsville Township","12,157","11","0","3","0","8","108","18","88","2","0"
"Rochelle Park Township","6,166","2","0","0","1","1","95","17","74","4","0"
"Rockaway","6,268","1","0","0","0","1","60","5","51","4","0"
"Rockaway Township","25,606","17","0","2","9","6","455","36","409","10","2"
"Rockleigh","388","2","0","0","0","2","2","1","1","0","0"
"Roseland","5,343","1","0","0","1","0","25","7","17","1","0"
"Roselle","20,593","87","1","1","56","29","554","193","316","45","4"
"Roselle Park","12,775","23","0","1","7","15","208","43","152","13","1"
"Roxbury Township","23,278","15","0","0","1","14","300","37","252","11","0"
"Rumson","7,205","2","0","0","1","1","66","24","40","2","1"
"Runnemede","8,338","20","0","0","14","6","377","44","315","18","1"
"Rutherford","17,487","11","0","0","2","9","383","29","327","27","0"
"Saddle Brook Township","13,593","10","1","0","5","4","343","39","279","25","0"
"Saddle River","3,839","2","0","0","0","2","12","3","7","2","0"
"Salem","5,634","91","3","0","37","51","332","118","190","24","8"
"Sayreville","42,408","81","0","6","30","45","720","147","522","51","8"
"Scotch Plains Township","22,911","16","0","1","4","11","263","33","221","9","2"
"Sea Bright","1,804","6","0","0","0","6","49","1","48","0","0"
"Sea Girt","2,030","6","0","1","1","4","34","4","30","0","0"
"Sea Isle City3","2,927","10","0","2","2","6","","","172","3","0"
"Seaside Heights","3,326","34","0","6","3","25","219","25","184","10","1"
"Seaside Park","2,301","2","0","1","1","0","77","15","57","5","0"
"Secaucus","15,254","21","0","0","8","13","644","29","553","62","2"
"Ship Bottom","1,440","1","0","0","0","1","91","31","60","0","0"
"Shrewsbury","3,763","5","0","1","2","2","95","10","83","2","1"
"Somerdale","5,045","17","0","1","5","11","154","44","95","15","1"
"Somers Point","11,351","50","1","0","16","33","369","71","292","6","4"
"Somerville","12,675","20","1","0","10","9","224","27","183","14","0"
"South Amboy","7,773","15","0","0","2","13","121","32","78","11","2"
"South Bound Brook","4,884","2","0","0","0","2","37","11","26","0","0"
"South Brunswick Township","40,941","41","2","4","13","22","453","60","367","26","3"
"South Hackensack Township","2,274","13","0","1","6","6","82","8","60","14","0"
"South Harrison Township","3,141","5","0","0","0","5","12","3","8","1","0"
"South Orange","15,885","49","2","0","34","13","365","75","222","68","1"
"South Plainfield","22,708","32","1","0","20","11","475","74","376","25","4"
"South River","15,716","42","0","2","8","32","231","49","173","9","5"
"South Toms River","3,707","8","0","2","2","4","114","36","69","9","0"
"Sparta Township","19,262","0","0","0","0","0","138","10","126","2","0"
"Spotswood","8,151","6","0","0","3","3","125","31","93","1","2"
"Springfield","14,710","19","0","0","5","14","259","31","203","25","1"
