"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"Fort Lawn","803","6","0","0","0","6","76","32","40","4","0"
"Fountain Inn","7,560","42","0","4","3","35","142","19","107","16","1"
"Gaffney","12,942","125","0","8","27","90","812","159","584","69","4"
"Georgetown","8,470","172","1","3","22","146","780","146","590","44","2"
"Goose Creek","37,227","111","0","4","30","77","755","147","548","60","7"
"Great Falls","2,023","40","0","1","10","29","170","41","123","6","2"
"Greeleyville","397","11","0","0","3","8","24","9","15","0","0"
"Greenville","59,038","592","2","21","157","412","3,705","659","2,681","365","10"
"Greenwood","22,399","277","0","6","38","233","1,673","355","1,263","55","5"
"Greer","24,220","121","1","6","23","91","768","132","553","83","3"
"Hampton","2,766","12","0","1","2","9","120","37","75","8","0"
"Hanahan","15,950","79","0","7","17","55","610","140","413","57","2"
"Hardeeville","1,947","38","1","2","14","21","216","30","174","12","0"
"Harleyville","687","3","0","0","2","1","36","12","22","2","0"
"Hartsville","7,419","235","1","7","34","193","1,165","248","876","41","3"
"Hemingway","499","3","0","1","2","0","83","24","50","9","0"
"Holly Hill","1,344","9","0","0","3","6","94","44","45","5","0"
"Honea Path","3,649","46","0","1","4","41","215","47","153","15","2"
"Inman","1,963","11","0","2","1","8","78","8","64","6","0"
"Irmo","11,584","42","1","1","13","27","319","57","251","11","0"
"Isle of Palms","4,686","8","0","0","1","7","197","71","111","15","0"
"Iva","1,193","1","0","0","1","0","12","2","6","4","0"
"Jackson","1,642","5","0","1","0","4","33","9","23","1","0"
"Jamestown","100","0","0","0","0","0","1","0","1","0","0"
"Johnsonville","1,452","7","0","0","2","5","52","11","37","4","0"
"Johnston","2,331","22","0","2","3","17","125","22","90","13","0"
"Jonesville","893","1","0","0","0","1","29","8","18","3","1"
"Kingstree","3,243","28","0","0","10","18","303","66","220","17","0"
"Lake City","6,689","109","0","10","14","85","513","113","361","39","3"
"Lamar","987","13","0","0","0","13","37","10","21","6","1"
"Lancaster","9,913","222","3","6","31","182","653","167","447","39","4"
"Landrum","2,583","7","0","1","0","6","88","15","70","3","0"
"Latta","1,483","51","0","0","8","43","86","17","62","7","0"
"Laurens","9,706","139","0","2","26","111","689","181","481","27","1"
"Lexington","15,673","46","0","3","14","29","551","53","479","19","0"
"Liberty","3,057","8","0","1","1","6","159","25","120","14","0"
"Loris","2,330","23","0","0","5","18","114","19","91","4","0"
"Lyman","2,842","12","0","1","3","8","93","12","73","8","0"
"Manning","3,937","56","0","5","13","38","324","63","247","14","2"
"Marion","6,782","94","1","1","19","73","585","148","398","39","0"
"Mauldin","20,891","74","0","5","18","51","490","74","384","32","3"
"McColl","2,327","25","2","0","1","22","118","45","67","6","3"
"McCormick","2,677","36","0","1","1","34","71","15","53","3","0"
"Moncks Corner","6,996","59","0","3","15","41","426","92","297","37","1"
"Mount Pleasant","67,027","215","0","17","32","166","1,404","202","1,114","88","1"
"Mullins","4,689","69","1","2","17","49","588","199","364","25","3"
"Myrtle Beach","30,850","532","2","37","217","276","4,834","782","3,587","465","7"
"Newberry","10,942","49","0","1","12","36","504","77","416","11","1"
"New Ellenton","2,231","23","0","0","7","16","100","39","51","10","2"
"Ninety Six","1,916","12","0","1","1","10","43","8","34","1","0"
"North","775","5","0","0","0","5","34","7","26","1","0"
"North Augusta","20,616","62","2","5","26","29","1,005","145","790","70","1"
"North Charleston","92,749","1,375","14","69","570","722","6,705","1,202","4,721","782","20"
"North Myrtle Beach","16,073","78","2","6","28","42","1,733","350","1,348","35","2"
"Orangeburg","12,755","112","0","8","39","65","866","209","594","63","5"
"Pacolet","2,790","8","1","0","1","6","81","17","57","7","1"
"Pageland","2,509","42","0","1","4","37","184","36","142","6","3"
"Pamplico","1,153","10","0","0","1","9","13","6","6","1","0"
"Pawleys Island","141","0","0","0","0","0","26","4","22","0","0"
"Pelion","597","1","0","0","0","1","42","1","40","1","0"
"Pickens","3,006","15","0","1","2","12","141","26","109","6","1"
"Pine Ridge","1,775","4","0","0","0","4","13","4","9","0","0"
"Port Royal","10,331","35","0","4","7","24","274","49","210","15","0"
"Prosperity","1,060","8","0","2","1","5","31","6","24","1","0"
"Ridgeland","2,632","36","1","2","15","18","192","23","156","13","0"
"Ridgeville","2,076","0","0","0","0","0","0","0","0","0","0"
"Rock Hill","66,906","749","4","43","102","600","2,970","596","2,137","237","19"
"Salem","132","0","0","0","0","0","4","0","4","0","0"
"Saluda","2,920","56","0","0","4","52","84","7","71","6","0"
"Santee","712","20","0","1","9","10","81","14","61","6","0"
"Scranton","996","1","0","0","0","1","24","5","18","1","0"
"Simpsonville","17,033","111","0","4","13","94","794","134","618","42","5"
"Society Hill","683","1","0","0","0","1","14","4","9","1","0"
"South Congaree","2,385","7","0","0","1","6","63","15","43","5","0"
"Spartanburg","38,726","802","6","23","203","570","3,572","953","2,352","267","38"
"Springdale","2,916","9","0","0","2","7","112","8","90","14","0"
"Springfield","481","2","0","0","1","1","6","1","2","3","0"
"St. George","2,108","8","0","1","1","6","119","29","84","6","0"
"St. Matthews","1,965","33","0","3","4","26","104","18","81","5","0"
"St. Stephen","1,756","6","1","0","0","5","100","22","73","5","0"
"Sullivans Island","1,874","1","0","0","0","1","50","16","33","1","0"
"Summerton","1,023","36","0","0","8","28","89","27","58","4","2"
"Summerville","46,405","163","1","8","57","97","1,511","164","1,204","143","1"
"Sumter","38,547","577","5","13","129","430","2,745","674","1,852","219","14"
"Surfside Beach","4,782","18","0","2","6","10","326","79","196","51","0"
"Swansea","790","6","0","0","1","5","43","6","35","2","0"
"Tega Cay","4,799","10","0","1","0","9","71","14","55","2","0"
"Timmonsville","2,381","44","0","1","7","36","195","67","110","18","2"
"Travelers Rest","4,523","8","1","0","3","4","230","24","195","11","2"
"Turbeville","704","9","0","1","6","2","34","16","16","2","0"
"Union","7,999","127","2","3","15","107","409","98","302","9","7"
"Wagener","874","12","0","2","2","8","54","22","30","2","0"
"Walhalla","3,626","35","1","4","1","29","150","36","107","7","0"
"Walterboro","5,777","115","0","4","37","74","629","78","512","39","5"
"Ware Shoals","2,343","11","0","1","0","10","111","20","88","3","0"
"Wellford","2,330","10","0","1","2","7","73","14","50","9","0"
"West Columbia","13,983","176","2","8","46","120","1,032","139","828","65","1"
"Westminster","2,658","27","0","0","1","26","117","32","83","2","0"
"West Pelzer","909","2","0","0","1","1","24","4","15","5","0"
"Whitmire","1,528","6","0","2","0","4","36","7","28","1","0"
"Williamston","3,936","34","0","1","12","21","121","25","86","10","1"
"Williston","3,194","8","0","0","3","5","102","25","70","7","1"
"Winnsboro","3,545","52","0","6","3","43","283","46","228","9","1"
"Woodruff","4,065","20","0","4","1","15","183","49","122","12","0"
"Yemassee","866","1","0","0","0","1","21","2","18","1","0"
"York","7,834","108","2","6","21","79","376","84","276","16","1"
