"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"Collegedale","7,599","8","0","1","2","5","325","33","284","8","0"
"Collierville","40,001","70","1","5","15","49","801","110","660","31","2"
"Collinwood","1,017","0","0","0","0","0","4","0","2","2","0"
"Columbia","34,080","421","7","18","69","327","1,657","459","1,127","71","16"
"Cookeville","29,276","133","1","18","26","88","1,758","357","1,326","75","5"
"Coopertown","3,356","7","0","0","1","6","46","18","24","4","0"
"Copperhill","447","5","0","0","1","4","15","8","6","1","1"
"Cornersville","953","2","0","0","0","2","10","1","6","3","0"
"Covington","9,175","91","0","1","15","75","504","148","338","18","1"
"Cowan","1,736","4","0","1","0","3","61","9","43","9","1"
"Cross Plains","1,647","3","0","0","0","3","25","5","17","3","0"
"Crossville","11,563","106","1","11","10","84","951","238","664","49","1"
"Crump","1,453","18","0","0","1","17","79","24","55","0","0"
"Cumberland City","327","12","0","0","0","12","14","5","9","0","0"
"Cumberland Gap","202","0","0","0","0","0","7","2","4","1","0"
"Dandridge","2,619","9","0","1","2","6","119","13","97","9","0"
"Dayton","6,676","22","1","1","3","17","350","78","259","13","2"
"Decatur","1,463","2","0","0","0","2","65","13","50","2","0"
"Decaturville","822","0","0","0","0","0","3","3","0","0","0"
"Decherd","2,135","10","0","0","0","10","59","12","42","5","0"
"Dickson","13,861","96","0","4","11","81","831","85","704","42","2"
"Dover","1,592","4","0","0","0","4","22","2","18","2","0"
"Dresden","2,605","14","0","0","1","13","64","14","50","0","0"
"Dyer","2,397","2","0","0","0","2","25","9","15","1","0"
"Dyersburg","17,222","156","2","13","32","109","1,340","323","946","71","3"
"East Ridge","19,630","174","1","8","33","132","1,297","358","863","76","5"
"Elizabethton","13,909","77","0","3","7","67","748","127","587","34","8"
"Elkton","605","2","0","0","1","1","12","2","7","3","0"
"Englewood","1,741","6","0","0","0","6","46","10","31","5","0"
"Erin","1,449","6","0","0","1","5","38","5","33","0","0"
"Erwin","5,805","8","0","2","2","4","132","15","114","3","0"
"Estill Springs","2,265","5","0","1","0","4","41","8","32","1","0"
"Ethridge","555","0","0","0","0","0","11","2","7","2","0"
"Etowah","3,768","31","0","2","2","27","191","35","139","17","3"
"Fairview","7,917","23","1","1","1","20","132","28","89","15","0"
"Fayetteville","7,102","63","1","2","9","51","406","61","336","9","3"
"Franklin","58,997","116","1","13","18","84","908","142","739","27","2"
"Friendship","594","1","0","0","0","1","14","1","11","2","0"
"Gadsden","537","2","0","0","0","2","10","4","4","2","0"
"Gainesboro","836","2","0","0","0","2","24","3","18","3","0"
"Gallatin","29,507","125","1","9","23","92","614","90","489","35","5"
"Gallaway","707","12","0","0","0","12","34","8","24","2","0"
"Gates","847","2","0","0","1","1","11","9","1","1","0"
"Gatlinburg","5,755","37","0","6","6","25","569","243","306","20","4"
"Germantown","41,160","26","0","3","5","18","610","114","484","12","7"
"Gibson","399","0","0","0","0","0","17","5","9","3","0"
"Gleason","1,387","10","0","0","0","10","39","10","24","5","1"
"Goodlettsville","16,781","89","0","5","21","63","799","132","614","53","0"
"Gordonsville","1,316","6","0","0","0","6","32","8","23","1","0"
"Grand Junction","307","2","0","0","0","2","7","2","4","1","0"
"Graysville","1,427","9","0","0","1","8","27","2","22","3","1"
"Greenbrier","6,575","31","0","0","1","30","133","33","95","5","0"
"Greenfield","2,019","11","0","1","1","9","37","7","29","1","0"
"Halls","2,181","12","0","0","1","11","64","17","42","5","0"
"Harriman","6,659","44","0","7","7","30","339","86","227","26","3"
"Henderson","6,374","28","0","0","4","24","230","39","187","4","1"
"Hendersonville","47,819","189","0","24","24","141","1,146","166","919","61","3"
"Henning","1,276","17","0","0","1","16","50","25","22","3","0"
"Henry","548","2","0","0","0","2","10","3","7","0","0"
"Hohenwald","3,822","27","0","2","2","23","123","29","88","6","0"
"Hollow Rock","938","1","0","0","0","1","16","3","13","0","0"
"Hornbeak","418","1","0","0","0","1","1","1","0","0","0"
"Humboldt","9,072","74","1","5","13","55","578","130","409","39","10"
"Huntingdon","4,132","7","0","0","2","5","126","32","92","2","0"
"Huntland","870","0","0","0","0","0","23","13","10","0","1"
"Jacksboro","2,054","12","0","0","1","11","275","21","253","1","0"
"Jackson","63,620","707","7","28","244","428","4,630","1,093","3,124","413","17"
"Jamestown","1,899","9","0","0","1","8","160","31","123","6","2"
"Jasper","3,107","15","0","0","0","15","63","13","44","6","0"
"Jefferson City","8,127","31","0","3","3","25","501","70","407","24","0"
"Jellico","2,528","13","0","0","5","8","166","26","129","11","0"
"Johnson City","61,690","309","0","20","51","238","2,849","535","2,203","111","15"
"Jonesborough","5,165","6","0","0","1","5","66","11","54","1","0"
"Kenton","1,294","4","0","0","0","4","13","6","7","0","0"
"Kimball","1,399","8","0","0","0","8","95","3","83","9","1"
"Kingsport","44,350","374","2","18","53","301","2,764","542","2,083","139","25"
"Kingston Springs","2,941","0","0","0","0","0","39","3","34","2","0"
"Knoxville","184,559","1,992","28","140","668","1,156","12,186","2,661","8,383","1,142","101"
"Lafayette","4,383","15","1","0","1","13","85","27","54","4","0"
"La Follette","8,195","82","1","2","6","73","604","200","370","34","3"
"La Grange","146","0","0","0","0","0","1","0","0","1","0"
"Lake City","1,837","2","0","0","0","2","133","23","100","10","1"
"Lakewood","2,594","9","0","1","2","6","44","18","16","10","0"
"La Vergne","30,638","182","0","7","20","155","864","248","539","77","3"
"Lawrenceburg","10,784","122","1","5","13","103","565","111","430","24","3"
"Lebanon","24,599","186","2","9","37","138","1,106","167","860","79","11"
"Lenoir City","7,978","75","0","5","5","65","466","70","366","30","1"
"Lewisburg","10,888","73","0","2","6","65","345","87","235","23","2"
"Livingston","3,553","31","0","0","1","30","105","32","72","1","1"
"Lookout Mountain","1,863","1","0","0","0","1","12","1","11","0","0"
"Loretto","1,706","8","0","0","0","8","15","3","12","0","0"
"Loudon","4,850","18","0","0","4","14","70","8","59","3","0"
"Lynnville","335","0","0","0","0","0","0","0","0","0","0"
"Madisonville","4,638","20","0","2","4","14","250","44","193","13","0"
"Martin","10,080","46","0","7","3","36","447","67","370","10","0"
"Maryville","27,259","52","0","5","13","34","774","189","545","40","2"
"Mason","1,216","10","0","0","0","10","32","6","23","3","0"
"Maury City","692","2","0","0","1","1","13","5","8","0","0"
"Maynardville","1,899","6","0","0","0","6","82","10","62","10","0"
"McEwen","1,658","5","0","0","2","3","14","4","8","2","0"
"McKenzie","5,405","19","1","1","4","13","253","62","183","8","0"
"McMinnville","13,251","68","0","11","7","50","613","108","465","40","0"
"Medina","2,022","6","0","0","1","5","27","11","14","2","1"
"Memphis","672,046","12,937","138","366","4,787","7,646","53,839","15,874","32,548","5,417","190"
"Middleton","614","0","0","0","0","0","18","5","11","2","1"
"Milan","7,854","50","0","4","2","44","311","85","213","13","1"
"Millersville","6,361","15","0","0","3","12","117","37","72","8","2"
"Millington","10,282","104","1","7","18","78","599","97","467","35","1"
"Minor Hill","447","2","0","0","0","2","13","2","10","1","0"
"Monteagle","1,200","9","0","0","3","6","17","3","10","4","0"
"Morristown","27,579","237","0","19","52","166","2,087","202","1,766","119","13"
"Moscow","569","3","0","0","0","3","24","8","14","2","0"
"Mountain City","2,397","7","0","0","0","7","66","15","49","2","1"
"Mount Carmel","5,478","7","0","0","0","7","68","8","59","1","0"
"Mount Juliet","21,177","57","0","2","5","50","537","108","404","25","4"
"Mount Pleasant","4,401","14","0","0","0","14","192","21","158","13","1"
"Munford","6,538","13","0","1","1","11","166","33","119","14","0"
"Murfreesboro","102,536","646","6","31","162","447","4,439","1,029","3,217","193","8"
"Nashville","602,181","8,404","76","301","2,384","5,643","32,347","6,326","23,764","2,257","116"
"Newbern","3,140","40","1","0","4","35","120","25","86","9","0"
"New Hope","1,036","1","0","0","0","1","4","2","2","0","0"
"New Market","1,335","1","0","0","0","1","4","1","3","0","0"
"Newport","7,466","85","3","4","16","62","711","124","532","55","3"
"New Tazewell","2,874","14","0","0","6","8","129","24","102","3","0"
"Niota","800","0","0","0","0","0","4","0","3","1","0"
"Nolensville","2,662","7","0","0","0","7","39","6","33","0","0"
"Norris","1,469","0","0","0","0","0","13","3","8","2","0"
"Oakland","4,825","5","0","0","1","4","35","6","26","3","0"
"Oak Ridge","27,540","123","0","11","34","78","1,504","443","979","82","9"
"Obion","1,073","0","0","0","0","0","22","0","22","0","1"
"Oliver Springs","3,314","3","0","0","0","3","108","21","76","11","0"
"Oneida","3,854","27","0","0","1","26","229","59","167","3","0"
"Paris","9,941","53","0","4","9","40","539","168","360","11","2"
"Parsons","2,353","4","0","0","0","4","38","8","27","3","0"
"Petersburg","598","1","0","0","0","1","12","3","7","2","0"
"Pigeon Forge","6,237","72","0","10","15","47","715","270","392","53","6"
"Pikeville","1,899","4","0","0","0","4","24","0","22","2","0"
"Piperton","1,207","1","0","0","0","1","30","9","17","4","0"
"Pittman Center","666","0","0","0","0","0","21","16","5","0","0"
"Pleasant View","4,074","1","0","0","1","0","93","32","58","3","0"
"Portland","11,321","50","1","4","2","43","355","130","204","21","3"
"Powells Crossroads","1,221","0","0","0","0","0","4","2","1","1","0"
"Pulaski","7,797","59","1","6","11","41","444","107","323","14","2"
"Puryear","673","2","0","0","0","2","14","4","9","1","0"
"Red Bank","11,512","63","0","7","9","47","531","137","362","32","0"
"Red Boiling Springs","1,060","2","0","0","0","2","11","3","7","1","0"
"Ridgely","1,521","8","1","0","0","7","26","9","17","0","0"
"Ridgetop","1,711","6","0","0","1","5","30","15","15","0","1"
"Rockwood","5,575","7","0","1","0","6","344","63","262","19","0"
"Rogersville","4,331","31","1","0","7","23","333","70","249","14","1"
"Rossville","522","0","0","0","0","0","11","0","10","1","0"
"Rutherford","1,243","5","0","0","0","5","18","5","13","0","0"
"Savannah","7,293","87","1","6","10","70","650","137","478","35","5"
"Scotts Hill","911","7","0","0","0","7","15","4","11","0","0"
"Selmer","4,684","29","0","4","1","24","230","46","176","8","0"
"Sevierville","16,652","97","1","5","23","68","1,109","163","874","72","3"
"Sewanee","2,579","0","0","0","0","0","84","23","60","1","0"
"Shelbyville","19,902","109","0","9","18","82","608","171","409","28","1"
"Signal Mountain","7,089","1","0","0","0","1","74","16","58","0","2"
"Smithville","4,345","36","0","4","10","22","225","46","166","13","0"
"Sneedville","1,320","2","0","0","0","2","40","14","25","1","0"
"Soddy-Daisy","12,407","73","0","7","9","57","480","118","328","34","1"
"Somerville","2,966","24","0","0","3","21","81","8","71","2","0"
"South Carthage","1,315","15","0","0","2","13","30","6","20","4","0"
"South Fulton","2,403","4","0","0","0","4","71","29","36","6","0"
"South Pittsburg","3,128","4","0","0","1","3","94","20","67","7","1"
"Sparta","4,928","15","0","1","10","4","404","83","301","20","6"
"Spencer","1,682","0","0","0","0","0","28","3","21","4","0"
"Spring City","1,999","1","0","0","0","1","56","6","45","5","1"
"Springfield","17,210","235","1","10","67","157","811","126","642","43","4"
"Spring Hill","27,290","48","0","6","4","38","282","39","233","10","1"
"St. Joseph","857","0","0","0","0","0","24","15","8","1","0"
"Surgoinsville","1,774","0","0","0","0","0","21","2","19","0","0"
"Sweetwater","6,638","56","0","0","4","52","286","65","210","11","2"
"Tazewell","2,143","12","0","0","4","8","118","46","68","4","0"
"Tellico Plains","963","12","0","0","0","12","40","10","30","0","0"
"Toone","350","0","0","0","0","0","5","1","4","0","0"
"Townsend","263","1","0","0","0","1","8","3","5","0","0"
"Tracy City","1,656","11","0","0","0","11","30","9","17","4","1"
"Trenton","4,477","35","0","0","3","32","187","45","135","7","2"
"Trezevant","885","8","0","0","1","7","22","6","16","0","1"
"Trimble","720","2","0","0","0","2","6","2","3","1","1"
"Troy","1,213","4","0","0","0","4","22","3","19","0","0"
"Tullahoma","18,776","109","0","5","18","86","890","185","648","57","0"
"Tusculum","2,296","4","0","0","2","2","30","7","23","0","0"
"Union City","10,612","84","0","8","10","66","622","105","504","13","0"
"Vonore","1,517","15","0","1","1","13","102","18","81","3","0"
"Wartburg","920","2","0","0","0","2","8","3","5","0","0"
"Wartrace","580","0","0","0","0","0","3","2","1","0","0"
"Watertown","1,410","8","0","1","1","6","28","5","20","3","1"
"Waverly","4,172","4","0","0","0","4","87","13","68","6","0"
"Waynesboro","2,117","10","0","0","0","10","38","7","26","5","0"
"Westmoreland","2,189","13","0","0","0","13","41","16","24","1","1"
"White Bluff","2,528","2","0","1","0","1","41","13","24","4","0"
"White House","9,973","26","1","3","0","22","163","29","129","5","0"
"White Pine","2,101","17","0","2","1","14","128","14","100","14","2"
"Whiteville","4,459","4","0","0","1","3","80","16","54","10","0"
"Whitwell","1,595","5","1","0","0","4","80","20","54","6","3"
"Winchester","7,898","66","0","4","3","59","409","92","298","19","5"
"Winfield","1,000","11","0","1","0","10","72","27","44","1","1"
"Woodbury","2,555","4","0","1","1","2","56","14","35","7","1"
