"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"Dighton","6,819","13","0","0","0","13","27","10","15","2",""
"Douglas","8,033","12","0","3","0","9","34","12","15","7","0"
"Dover","5,634","4","0","0","0","4","21","4","16","1","0"
"Dracut","29,608","32","0","2","11","19","280","45","235","0","1"
"Dudley","11,181","23","0","3","2","18","52","32","17","3","1"
"East Bridgewater","13,988","23","0","4","2","17","206","42","148","16","1"
"East Brookfield","2,065","6","0","0","1","5","49","7","39","3","1"
"Eastham","5,440","0","0","0","0","0","80","26","54","0","0"
"Easthampton","16,072","43","0","1","2","40","179","63","109","7","6"
"East Longmeadow","15,363","23","0","1","2","20","369","64","290","15","2"
"Easton","23,047","15","0","0","4","11","211","44","159","8","0"
"Edgartown","3,935","8","0","0","0","8","103","25","69","9","0"
"Egremont","1,351","2","0","0","0","2","22","5","17","0","0"
"Erving","1,546","6","0","1","0","5","38","14","22","2","0"
"Everett","37,172","188","2","15","50","121","1,352","325","874","153","1"
"Fairhaven","16,115","51","1","0","10","40","558","146","389","23","2"
"Fall River","90,760","1,088","3","65","240","780","3,528","842","2,337","349","37"
"Falmouth","33,302","125","1","15","9","100","1,110","552","520","38","16"
"Fitchburg2","40,377","","4","24","62","","1,182","316","761","105","12"
"Framingham","64,519","196","1","11","40","144","1,600","268","1,166","166",""
"Franklin","31,608","3","0","0","2","1","96","15","78","3","1"
"Freetown","8,990","17","0","0","1","16","163","58","90","15","3"
"Gardner","20,587","88","0","11","8","69","557","190","331","36","3"
"Georgetown","8,241","2","0","0","0","2","41","5","35","1",""
"Gill","1,381","1","0","0","0","1","16","5","11","0","0"
"Gloucester","30,303","26","0","10","1","15","624","103","504","17","1"
"Goshen","960","1","0","0","0","1","2","2","0","0","0"
"Grafton","17,872","7","0","0","0","7","136","58","61","17","1"
"Granby","6,303","7","0","1","0","6","102","12","83","7","0"
"Granville","1,695","2","0","0","0","2","25","9","16","0",""
"Great Barrington","7,353","13","0","2","2","9","126","37","85","4","1"
"Greenfield","17,651","121","0","18","6","97","563","258","278","27","3"
"Groton","10,776","2","0","1","0","1","39","12","27","0","1"
"Groveland","7,041","3","0","0","0","3","48","8","39","1","0"
"Hadley","4,786","16","0","1","4","11","186","30","149","7","1"
"Halifax","7,722","20","0","3","0","17","70","16","48","6","0"
"Hamilton","8,170","0","0","0","0","0","61","11","49","1","0"
"Hampden","5,321","9","0","3","1","5","45","13","31","1","0"
"Hanover","14,064","4","0","0","1","3","368","42","321","5","0"
"Hanson2","10,010","","1","2","2","","166","45","109","12","4"
"Hardwick","2,653","10","0","0","0","10","25","4","19","2","1"
"Harvard","6,001","2","0","0","0","2","49","19","29","1","1"
"Harwich","12,381","32","0","2","2","28","273","114","153","6","3"
"Hatfield","3,259","2","0","0","0","2","4","1","3","0",""
"Haverhill","60,001","403","1","11","60","331","1,476","677","667","132","5"
"Hingham","22,724","7","0","0","3","4","358","74","279","5","0"
"Hinsdale","1,945","6","0","0","0","6","5","4","1","0",""
"Holden","16,695","10","0","0","1","9","91","19","68","4","1"
"Holliston","13,953","9","0","0","1","8","69","14","52","3","0"
"Holyoke","39,722","451","2","44","65","340","2,347","461","1,650","236","20"
"Hopedale","6,195","8","1","1","0","6","47","15","28","4","1"
"Hopkinton","14,419","2","0","0","0","2","84","3","78","3","0"
"Hubbardston","4,531","8","0","0","0","8","36","7","22","7","1"
"Hudson","19,766","2","0","1","0","1","172","22","137","13","0"
"Hull","11,064","42","0","0","3","39","150","51","88","11","1"
"Kingston","12,405","43","0","3","4","36","387","39","332","16","4"
"Lakeville","10,678","4","0","0","0","4","184","95","78","11","1"
"Lancaster","7,130","9","0","1","1","7","50","8","35","7","1"
"Lawrence","69,812","456","4","14","104","334","1,979","615","1,023","341",""
"Lee","5,782","8","0","0","0","8","53","4","38","11","0"
"Leicester","11,042","24","0","2","2","20","170","34","122","14","3"
"Lenox","5,106","9","0","2","0","7","91","21","68","2","1"
"Leominster","41,095","224","1","8","19","196","1,246","220","964","62","8"
"Leverett","1,753","0","0","0","0","0","7","4","3","0","0"
"Lexington","30,321","23","0","0","2","21","325","55","262","8","0"
"Lincoln","7,984","0","0","0","0","0","61","17","42","2","0"
"Littleton","8,776","15","0","4","0","11","93","24","65","4","1"
"Longmeadow","15,275","6","0","0","0","6","297","60","226","11","1"
"Lowell3","110,136","1,167","6","42","225","894","3,750","1,073","2,227","450","33"
"Ludlow","22,530","15","0","2","5","8","306","84","206","16","3"
"Lunenburg","10,012","24","0","1","2","21","174","37","124","13","0"
"Lynn","90,042","816","6","36","182","592","3,014","1,133","1,408","473","8"
"Lynnfield","11,360","12","0","2","3","7","152","29","114","9","1"
"Manchester-by-the-Sea","5,268","0","0","0","0","0","12","2","9","1","0"
"Marblehead","19,994","35","0","2","2","31","196","31","157","8","2"
"Marion","5,226","10","0","0","1","9","116","35","74","7","0"
"Marlborough","38,253","147","0","11","15","121","732","108","572","52","3"
"Marshfield","24,600","47","0","6","11","30","306","64","215","27","0"
"Mashpee","14,417","46","0","2","6","38","354","116","226","12","4"
"Mattapoisett","6,468","5","0","0","0","5","100","6","91","3","0"
"Maynard","10,144","13","0","0","1","12","16","2","13","1","0"
"Medfield","12,261","7","1","0","0","6","68","12","55","1","2"
"Medford","55,555","89","0","2","44","43","1,466","205","1,166","95",""
"Medway","12,782","3","0","1","0","2","113","25","86","2","0"
"Melrose","26,737","30","0","1","9","20","336","75","235","26","2"
"Mendon","5,823","8","0","1","0","7","43","12","29","2","1"
"Merrimac","6,459","2","0","1","0","1","32","17","12","3","2"
"Methuen","43,987","129","1","4","14","110","1,035","221","696","118","1"
"Middleboro","21,402","92","0","7","12","73","509","129","335","45","1"
"Millbury","13,551","35","0","0","1","34","282","74","194","14","2"
"Millis","7,928","1","0","0","0","1","51","13","36","2","0"
"Millville","2,857","5","0","0","0","5","35","8","26","1","0"
"Milton","26,298","16","2","0","6","8","280","67","207","6",""
"Monson","8,841","28","0","4","0","24","133","38","90","5","0"
"Montague","8,318","49","0","7","2","40","186","59","116","11","6"
"Monterey","963","0","0","0","0","0","0","0","0","0","0"
"Nahant","3,505","9","0","1","0","8","30","5","22","3","0"
"Natick","31,943","60","0","3","4","53","817","65","727","25","0"
"Needham","28,231","5","0","1","3","1","237","41","191","5","0"
"New Bedford","91,473","1,191","4","59","301","827","3,353","1,056","1,978","319","43"
"Newbury","6,950","3","0","2","0","1","49","15","30","4","1"
"Newburyport","17,133","19","0","1","1","17","249","31","202","16","0"
"New Salem","998","0","0","0","0","0","1","0","1","0","0"
"Newton","83,191","117","0","8","19","90","1,111","186","896","29","4"
"Norfolk","10,666","11","1","1","0","9","87","45","41","1","0"
"North Adams","13,781","85","1","4","5","75","634","251","355","28","4"
"Northampton","28,341","97","0","9","12","76","813","143","624","46","3"
"North Andover","27,775","13","2","0","3","8","222","26","186","10","1"
"North Attleboro","27,994","30","0","2","7","21","635","94","519","22","2"
"Northborough","14,683","8","0","0","1","7","101","16","80","5","1"
"Northbridge","14,526","33","0","2","0","31","237","69","161","7","3"
"North Brookfield2","4,834","","0","2","0","","38","9","23","6","0"
"Northfield","2,990","11","0","1","0","10","70","24","43","3",""
"North Reading","14,040","11","0","1","0","10","122","29","91","2","2"
"Norton","19,366","12","0","5","0","7","104","35","68","1","0"
"Norwell","10,329","10","0","2","1","7","107","18","85","4","0"
"Norwood","28,119","35","1","4","11","19","594","93","460","41","3"
"Oak Bluffs","3,731","6","0","0","0","6","110","12","97","1","0"
"Orange","7,831","24","0","2","2","20","194","93","95","6","0"
"Orleans","6,309","7","0","1","0","6","196","45","147","4","2"
"Oxford","13,671","44","0","1","4","39","169","47","102","20","3"
"Palmer","12,891","37","0","1","1","35","182","67","105","10","3"
"Paxton","4,546","3","0","0","1","2","27","10","17","0","0"
"Peabody","51,846","144","1","9","22","112","1,318","171","1,024","123","6"
"Pembroke","18,806","41","0","6","3","32","252","57","172","23","0"
"Pepperell","11,438","27","0","1","2","24","172","32","133","7","0"
"Pittsfield","42,597","298","0","53","16","229","1,105","374","672","59","6"
"Plainville","8,388","9","0","0","1","8","118","24","87","7","2"
"Plymouth","55,608","87","0","4","14","69","995","195","769","31","4"
"Princeton","3,510","0","0","0","0","0","32","19","13","0","0"
"Provincetown","3,383","17","0","2","0","15","189","10","177","2","0"
"Quincy","95,061","347","2","15","105","225","1,872","598","1,139","135","8"
"Randolph","30,068","150","0","7","22","121","756","138","547","71","1"
"Raynham","13,893","21","0","9","6","6","455","84","337","34","1"
"Reading","23,055","13","0","0","3","10","265","44","214","7","0"
"Rehoboth","11,649","10","0","1","0","9","163","41","105","17","1"
"Revere","56,445","237","2","15","51","169","1,594","291","1,063","240","2"
"Rochester","5,301","11","0","1","0","10","77","26","48","3","1"
"Rockland","17,789","19","0","3","3","13","302","44","241","17",""
"Rockport","7,615","10","0","4","0","6","23","6","15","2","1"
"Rowley","5,881","5","0","1","1","3","29","8","14","7","2"
"Royalston","1,396","2","0","0","0","2","12","6","6","0","0"
"Rutland","8,049","16","0","0","2","14","47","18","25","4","0"
"Salem","41,531","86","0","10","15","61","846","175","584","87",""
"Salisbury","8,609","46","0","6","1","39","191","79","95","17","1"
"Sandwich","20,258","26","0","1","3","22","351","90","253","8","4"
"Saugus","27,327","101","0","5","23","73","1,115","206","831","78","1"
"Savoy","722","1","0","0","0","1","3","2","1","0","0"
"Scituate","17,879","19","0","2","1","16","196","46","140","10","2"
"Seekonk","13,610","36","0","2","5","29","512","63","426","23","2"
"Sharon","16,984","5","0","0","0","5","114","34","80","0","1"
"Shelburne","2,034","0","0","0","0","0","15","1","14","0","0"
"Sherborn","4,218","0","0","0","0","0","22","11","11","0","0"
"Shirley","7,738","7","0","1","0","6","58","14","42","2","0"
"Shrewsbury","33,706","7","0","0","1","6","439","106","314","19","0"
"Somerset","18,265","49","0","3","8","38","307","38","260","9","0"
"Somerville","74,012","304","2","20","112","170","2,313","450","1,614","249","7"
"Southampton2","6,036","","0","1","0","","53","12","36","5","1"
"Southborough","9,569","0","0","0","0","0","55","14","36","5","0"
"Southbridge","16,886","80","0","4","10","66","401","172","199","30","5"
"South Hadley","16,921","33","0","3","7","23","257","66","185","6","2"
"Southwick","9,507","11","0","0","0","11","132","42","76","14","0"
"Springfield","151,249","1,898","14","117","567","1,200","7,336","2,002","4,432","902","61"
"Stockbridge","2,227","2","0","2","0","0","121","49","69","3","0"
"Stoughton","26,924","88","0","8","22","58","500","197","276","27","0"
"Stow","6,378","4","0","0","0","4","46","15","28","3","1"
"Sturbridge","9,266","20","0","6","0","14","163","33","122","8","1"
"Sudbury","17,190","4","0","2","0","2","112","21","90","1","0"
"Sunderland","3,714","14","0","0","1","13","43","21","19","3","0"
"Sutton","9,107","11","0","1","0","10","82","26","47","9","0"
"Swampscott","13,940","14","0","2","2","10","245","38","202","5","0"
"Swansea","16,274","49","0","3","3","43","306","48","231","27","3"
"Taunton","55,745","305","6","10","51","238","1,267","543","626","98","12"
"Templeton","7,911","14","1","3","1","9","100","44","49","7","1"
"Tewksbury","29,692","59","0","15","5","39","501","109","356","36","0"
"Tisbury","3,809","7","1","0","1","5","121","22","84","15","0"
"Topsfield","6,056","1","0","0","0","1","67","9","55","3","0"
"Townsend","9,394","5","0","1","0","4","149","96","48","5","0"
"Truro","2,139","2","0","1","0","1","23","6","16","1","0"
"Tyngsboro","11,955","13","0","3","4","6","195","49","126","20","1"
"Upton","6,629","5","1","0","0","4","53","12","30","11","0"
"Uxbridge","12,820","20","0","2","0","18","142","58","76","8","3"
"Wales","1,857","1","0","0","0","1","3","0","3","0","0"
"Walpole","23,113","25","0","3","6","16","356","59","285","12","3"
"Waltham","60,459","89","0","9","15","65","848","108","696","44","1"
"Ware","9,961","43","0","3","5","35","186","29","146","11","2"
"Warren","5,108","25","0","0","0","25","59","30","19","10","0"
"Watertown","32,462","52","0","3","6","43","563","101","433","29","1"
"Wellesley","26,975","14","0","2","4","8","215","51","155","9","0"
"Wellfleet","2,746","10","0","0","0","10","66","24","40","2","1"
"Wenham","4,608","7","0","1","2","4","30","3","25","2","0"
"Westborough","18,509","13","0","2","4","7","278","80","180","18","2"
"West Boylston","8,302","15","0","5","3","7","177","32","138","7","0"
"West Bridgewater","6,682","7","0","0","1","6","133","24","101","8","2"
"West Brookfield","3,827","8","0","0","1","7","55","15","37","3","0"
"Westfield","40,857","106","0","21","9","76","648","251","371","26","5"
"Westford","21,913","5","0","0","1","4","133","29","95","9","0"
"Westhampton","1,601","1","0","0","0","1","5","1","3","1","0"
"Westminster","7,446","7","0","1","0","6","144","18","116","10","0"
"West Newbury","4,283","6","0","0","0","6","25","3","22","0","0"
"Westport","15,253","55","0","2","0","53","183","74","81","28","1"
"West Tisbury","2,646","0","0","0","0","0","15","2","11","2","0"
"Westwood","13,995","12","0","2","2","8","156","32","114","10","5"
"Weymouth","53,180","106","0","8","20","78","859","173","630","56",""
"Wilbraham","14,098","12","0","1","4","7","187","37","139","11","0"
"Williamsburg","2,442","3","0","1","0","2","48","34","14","0","0"
"Williamstown","8,071","13","0","3","0","10","146","21","121","4","2"
"Wilmington","21,712","46","1","0","1","44","395","94","289","12","4"
"Winchendon","10,192","50","0","3","3","44","242","44","181","17","2"
"Winchester","21,171","5","0","1","1","3","295","49","238","8","1"
"Winthrop","20,404","70","0","3","8","59","279","100","160","19","2"
"Woburn","37,005","74","0","3","10","61","888","96","719","73","2"
"Worcester","177,151","1,718","6","42","373","1,297","6,356","1,701","3,983","672","10"
"Wrentham","11,181","2","0","1","1","0","43","7","36","0","0"
"Yarmouth","23,903","166","0","7","17","142","949","240","675","34","7"
