"City","Population","Violent
crime","Murder and 
nonnegligent
manslaughter","Forcible
rape","Robbery","Aggravated
assault","Property
crime","Burglary","Larceny-
theft","Motor
vehicle
theft","Arson1"
"East Greenbush Town","17,057","13","0","0","4","9","376","28","338","10",""
"East Hampton Town","18,998","20","0","2","4","14","477","92","366","19","0"
"East Hampton Village","1,330","0","0","0","0","0","120","13","107","0","0"
"East Rochester Village","6,221","10","0","2","3","5","187","31","144","12","0"
"East Syracuse Village","2,974","14","0","0","7","7","172","21","143","8","2"
"Eden Town","7,734","0","0","0","0","0","52","13","37","2","0"
"Ellenville Village","3,877","24","0","2","1","21","105","34","70","1","1"
"Ellicott Town","5,229","13","0","0","3","10","268","43","215","10","0"
"Ellicottville","1,877","1","0","0","0","1","155","8","147","0","0"
"Elmira","29,255","108","3","4","34","67","1,168","276","872","20","2"
"Elmira Heights Village","3,886","1","0","0","0","1","77","17","58","2","0"
"Elmsford Village","4,779","5","0","0","1","4","38","11","22","5","0"
"Endicott Village","12,428","39","0","4","13","22","481","83","385","13","3"
"Evans Town","16,827","27","0","3","5","19","296","58","229","9","0"
"Fairport Village","5,442","5","0","1","0","4","58","17","39","2","0"
"Fallsburg Town","12,283","16","0","3","2","11","217","66","141","10","2"
"Fishkill Town","19,113","7","0","1","4","2","243","20","210","13","2"
"Fishkill Village","1,700","1","0","0","0","1","22","3","18","1","0"
"Floral Park Village","15,256","9","0","0","7","2","83","11","65","7","0"
"Florida Village","2,780","2","0","0","0","2","40","7","33","0","0"
"Fort Edward Village","3,023","4","0","0","0","4","32","9","22","1","0"
"Fort Plain Village","2,179","1","0","1","0","0","19","9","10","0","0"
"Frankfort Town","4,865","2","0","0","2","0","38","8","30","0","0"
"Franklinville Village","1,699","0","0","0","0","0","33","9","24","0","0"
"Fredonia Village","11,097","18","0","1","1","16","225","12","206","7","1"
"Freeport Village","42,249","201","1","4","108","88","1,032","216","696","120","3"
"Friendship Town","1,837","2","0","0","0","2","6","0","5","1","0"
"Fulton City","11,209","21","1","1","5","14","427","56","366","5","0"
"Garden City Village","21,741","11","0","0","10","1","265","22","233","10",""
"Gates Town","28,383","62","0","4","30","28","939","123","779","37","2"
"Geddes Town","10,482","5","0","0","4","1","220","29","187","4","0"
"Geneseo Village","7,669","6","0","2","1","3","102","20","82","0","0"
"Geneva","13,156","24","0","1","12","11","330","66","257","7","3"
"Germantown Town","1,982","1","0","0","0","1","1","0","1","0","0"
"Glen Cove","25,982","27","0","0","15","12","258","51","196","11","0"
"Glen Park Village","503","0","0","0","0","0","4","0","4","0","0"
"Glens Falls","13,923","16","0","0","1","15","520","46","468","6","0"
"Glenville Town","21,444","9","0","3","0","6","294","40","243","11","0"
"Gloversville","14,989","56","1","6","2","47","666","108","533","25","2"
"Goshen Town","8,534","4","0","0","0","4","95","13","76","6","0"
"Goshen Village","5,531","7","0","0","0","7","101","20","79","2","1"
"Gouverneur Village","4,005","14","0","4","1","9","182","21","161","0","0"
"Gowanda Village","2,606","2","0","0","1","1","122","29","93","0","0"
"Granville Village","2,541","3","0","2","1","0","40","19","20","1","0"
"Great Neck Estates Village","2,668","0","0","0","0","0","4","1","3","0","0"
"Greece Town","92,932","131","1","8","45","77","2,294","266","1,932","96","4"
"Greenburgh Town","43,808","50","0","3","11","36","757","99","629","29","1"
"Greene Village","1,654","0","0","0","0","0","0","0","0","0","0"
"Green Island Village","2,591","4","0","3","1","0","63","14","45","4","0"
"Greenport Town","4,262","1","0","0","0","1","105","6","99","0","0"
"Greenwich Village","1,825","4","0","0","0","4","36","6","27","3","0"
"Greenwood Lake Village","3,428","17","0","1","0","16","49","8","40","1","0"
"Groton Village","2,401","2","0","0","0","2","51","16","34","1","0"
"Guilderland Town","33,215","24","0","0","17","7","842","74","757","11","1"
"Hamburg Town","43,980","35","0","1","7","27","878","149","694","35","0"
"Hamburg Village","9,349","5","0","0","0","5","199","23","172","4","1"
"Hamilton Village","3,819","0","0","0","0","0","22","4","16","2","0"
"Hancock Village","1,090","6","0","0","0","6","7","6","1","0","0"
"Harriman Village","2,253","1","0","0","0","1","42","5","36","1","0"
"Hastings-on-Hudson Village","7,981","29","0","3","2","24","113","15","98","0","0"
"Haverstraw Town","36,019","64","0","6","19","39","520","140","364","16","1"
"Hempstead Village","51,613","341","10","10","192","129","897","197","469","231","16"
"Herkimer Village","6,973","87","0","6","5","76","391","49","340","2","0"
"Highlands Town","9,067","0","0","0","0","0","11","1","10","0","0"
"Homer Village","3,255","1","0","0","0","1","62","14","48","0","0"
"Hoosick Falls Village","3,269","4","0","1","0","3","75","16","48","11","0"
"Hornell","8,498","22","0","2","2","18","179","31","145","3","1"
"Horseheads Village","6,208","11","0","1","1","9","162","13","148","1","11"
"Hudson","6,788","27","1","0","3","23","222","37","185","0","0"
"Hudson Falls Village","6,645","10","0","2","1","7","46","11","33","2","1"
"Hunter Town","2,707","3","0","0","0","3","19","6","10","3","0"
"Huntington Bay Village","1,446","0","0","0","0","0","4","0","4","0","0"
"Hyde Park Town","20,355","5","0","1","1","3","207","32","171","4","0"
"Ilion Village","8,033","23","0","1","4","18","188","29","153","6","0"
"Independence Town","1,037","0","0","0","0","0","0","0","0","0","0"
"Inlet Town","381","0","0","0","0","0","4","0","4","0","0"
"Irondequoit Town","49,767","87","0","1","39","47","1,384","211","1,096","77","0"
"Irvington Village","6,688","1","0","0","0","1","40","13","26","1","1"
"Ithaca","30,114","58","0","1","28","29","1,094","207","861","26","0"
"Jamestown","29,279","184","3","20","40","121","1,180","344","810","26","17"
"Johnson City Village","14,745","75","0","7","17","51","868","96","758","14","0"
"Johnstown","8,428","6","0","1","0","5","278","26","247","5","1"
"Jordan Village","1,320","0","0","0","0","0","6","1","5","0","0"
"Kenmore Village","14,973","33","0","2","11","20","281","39","230","12","4"
"Kensington Village","1,160","0","0","0","0","0","0","0","0","0","0"
"Kent Town","14,247","3","1","0","1","1","115","31","82","2","1"
"Kings Point Village","5,126","4","0","0","0","4","5","3","2","0","0"
"Kingston","22,520","69","0","5","48","16","645","115","510","20",""
"Kirkland Town","8,376","0","0","0","0","0","124","20","103","1","1"
"Lackawanna","17,549","91","0","6","16","69","476","115","336","25","1"
"Lake Placid Village","2,777","2","0","0","0","2","72","10","61","1","0"
"Lake Success Village","2,792","1","0","0","0","1","73","12","55","6","0"
"Lakewood-Busti","7,356","4","0","0","0","4","280","22","254","4","0"
"Lancaster Town","23,329","24","0","1","7","16","508","62","435","11","0"
"Larchmont Village","6,598","2","0","0","1","1","138","27","107","4","0"
"Le Roy Village","4,147","4","0","0","2","2","86","22","63","1","2"
"Lewisboro Town","12,607","0","0","0","0","0","84","9","75","0","0"
"Lewiston Town and Village","16,697","7","0","1","1","5","167","32","123","12","5"
"Liberty Village","3,881","20","1","4","4","11","159","35","118","6","0"
"Little Falls","4,878","45","0","0","0","45","144","28","111","5","0"
"Liverpool Village","2,348","2","0","0","2","0","58","5","52","1","0"
"Lloyd Harbor Village","3,597","0","0","0","0","0","10","2","8","0","0"
"Lloyd Town","10,853","10","0","3","1","6","132","21","109","2","0"
"Lockport","20,597","48","0","1","12","35","837","188","615","34","7"
"Long Beach","34,478","13","0","0","6","7","252","23","229","0","0"
"Lowville Village","3,184","5","0","0","1","4","101","14","87","0","0"
"Lynbrook Village","19,132","20","0","0","13","7","170","23","134","13","2"
"Lyons Village","3,395","21","0","0","5","16","200","29","169","2","0"
"Macedon Town and Village","8,785","4","0","0","1","3","49","13","35","1","0"
"Malone Village","5,782","13","0","1","2","10","223","36","187","0","0"
"Malverne Village","8,551","7","0","0","6","1","44","12","31","1","0"
"Mamaroneck Town","11,535","4","0","0","2","2","166","31","128","7","1"
"Mamaroneck Village","18,450","24","0","0","6","18","240","58","174","8","1"
"Manlius Town","24,954","24","0","3","3","18","467","49","409","9",""
"Massena Village","10,530","20","0","3","1","16","141","45","93","3","0"
"Maybrook Village","4,133","1","0","0","1","0","31","5","26","0","0"
"McGraw Village","956","0","0","0","0","0","3","0","3","0","0"
"Mechanicville","4,876","15","0","1","4","10","105","22","78","5","0"
"Medina Village","6,011","24","0","3","8","13","262","63","194","5","0"
"Menands Village","3,798","10","0","2","4","4","138","30","103","5","0"
"Middleport Village","1,778","2","0","0","0","2","61","4","55","2","0"
"Middletown","25,928","177","5","14","75","83","1,016","216","755","45","3"
"Millbrook Village","1,532","1","0","0","0","1","3","0","3","0","0"
"Monroe Village","8,174","22","0","0","8","14","224","24","196","4",""
"Montgomery Village","4,683","0","0","0","0","0","55","0","55","0","0"
"Monticello Village","6,551","36","0","3","15","18","275","85","184","6","2"
"Moravia Village","1,287","1","0","0","0","1","15","5","10","0","0"
"Moriah Town","3,468","2","0","0","0","2","6","2","4","0","0"
"Mount Hope Town","7,533","1","0","1","0","0","52","9","37","6","0"
"Mount Kisco Village","10,484","8","0","0","4","4","110","16","93","1","0"
"Mount Morris Village","2,867","4","0","0","1","3","53","11","42","0","0"
"Mount Pleasant Town","26,477","15","0","0","4","11","248","39","202","7","0"
"Mount Vernon","67,810","667","10","10","347","300","1,716","452","1,102","162","12"
"New Berlin Town","1,709","0","0","0","0","0","15","3","12","0","0"
"Newburgh","28,180","476","7","13","162","294","1,063","333","640","90",""
"Newburgh Town","31,111","29","0","3","17","9","1,116","116","951","49","3"
"New Castle Town","17,806","3","0","0","0","3","105","29","73","3","0"
"New Hartford Town and Village","19,231","11","0","0","5","6","803","53","744","6","0"
"New Paltz Town and Village","13,930","47","0","6","5","36","291","63","220","8",""
"New Rochelle","73,376","191","0","1","118","72","1,565","184","1,290","91",""
"New Windsor Town","25,279","28","0","0","10","18","526","89","425","12","2"
"New York","8,345,075","48,430","523","890","22,186","24,831","149,989","19,867","117,682","12,440",""
"New York Mills Village","3,326","2","0","0","1","1","75","7","67","1","0"
"Niagara Falls","51,192","562","3","24","171","364","2,747","827","1,759","161","29"
"Niagara Town","8,401","11","0","0","5","6","336","74","248","14","2"
"Niskayuna Town","21,925","11","0","0","5","6","378","25","343","10","0"
"Nissequogue Village","1,534","0","0","0","0","0","8","0","8","0","0"
"North Castle Town","12,237","3","0","0","0","3","75","12","59","4","1"
"North Greenbush Town","11,888","10","0","1","1","8","229","36","191","2","0"
"Northport Village","7,376","1","0","0","1","0","71","11","58","2","1"
"North Syracuse Village","6,596","9","0","1","2","6","105","17","85","3","0"
"North Tonawanda","31,199","35","0","1","10","24","521","121","380","20","1"
"Northville Village","1,157","0","0","0","0","0","10","0","10","0","0"
"Norwich","7,021","16","0","7","1","8","317","49","261","7",""
"Nunda Town and Village","2,900","4","0","4","0","0","13","3","8","2","0"
"Ocean Beach Village","143","1","0","0","0","1","96","7","89","0","0"
"Ogdensburg","11,032","20","0","2","1","17","579","108","454","17","1"
"Ogden Town","19,263","15","0","1","2","12","257","34","209","14","0"
"Old Brookville Village","2,222","2","0","0","1","1","117","32","83","2","1"
"Old Westbury Village","5,362","3","0","1","1","1","33","4","28","1","1"
"Olean","14,165","89","0","11","8","70","463","47","413","3","6"
"Oneida","10,768","27","0","7","3","17","423","76","345","2","0"
"Oneonta City","13,224","48","0","6","5","37","327","84","235","8","0"
"Orangetown Town","36,759","51","0","1","17","33","547","49","487","11","0"
"Orchard Park Town","28,599","17","0","1","3","13","453","56","382","15","0"
"Oriskany Village","1,408","0","0","0","0","0","16","5","10","1","0"
"Ossining Town","5,764","1","0","0","0","1","45","5","39","1","0"
"Ossining Village","23,907","45","0","4","18","23","313","70","234","9","2"
"Oswego City","17,303","64","0","14","7","43","533","86","437","10","1"
"Owego Village","3,676","9","0","1","0","8","18","3","15","0","1"
"Oxford Village","1,542","0","0","0","0","0","16","2","14","0","0"
"Oyster Bay Cove Village","2,212","0","0","0","0","0","10","2","8","0","0"
"Painted Post Village","1,751","2","0","1","0","1","54","3","51","0","0"
"Peekskill","24,820","54","4","0","24","26","231","28","191","12","2"
"Pelham Manor Village","5,490","4","0","0","1","3","84","15","67","2","0"
"Pelham Village","6,479","8","0","0","3","5","140","22","116","2","0"
"Penn Yan Village","5,153","5","0","3","1","1","102","11","90","1","0"
"Perry Village","3,667","3","0","0","0","3","91","21","68","2","0"
"Philmont Village","1,368","4","0","0","0","4","3","2","1","0","0"
"Piermont Village","2,570","0","0","0","0","0","64","10","53","1","0"
"Pine Plains Town","2,721","0","0","0","0","0","25","3","22","0","0"
"Plattekill Town","10,925","15","0","1","1","13","102","32","66","4","1"
"Plattsburgh City","19,521","25","0","7","1","17","672","97","559","16","7"
"Pleasantville Village","7,164","0","0","0","0","0","0","0","0","0","0"
"Port Byron Village","1,234","0","0","0","0","0","0","0","0","0","0"
"Port Chester Village","28,237","69","0","1","47","21","636","88","509","39","2"
"Port Dickinson Village","1,597","1","0","0","0","1","12","6","6","0","0"
"Port Jervis","9,152","24","0","3","4","17","205","37","165","3","3"
"Portville Village","952","0","0","0","0","0","3","1","2","0","0"
"Port Washington","18,237","9","0","0","5","4","127","22","101","4","3"
"Potsdam Village","9,798","14","0","1","0","13","118","10","105","3","0"
"Poughkeepsie","29,606","394","5","23","162","204","1,122","261","784","77","8"
"Poughkeepsie Town","43,453","57","0","1","31","25","1,484","126","1,339","19","2"
"Pulaski Village","2,280","4","0","0","0","4","45","8","36","1","0"
"Quogue Village","1,114","2","0","0","0","2","40","8","30","2","0"
"Ramapo Town","75,433","78","1","6","19","52","722","121","573","28","0"
"Rensselaer City","7,926","30","0","3","9","18","246","58","175","13","0"
"Rhinebeck Village","3,064","3","0","0","1","2","67","5","62","0","0"
"Riverhead Town","34,618","113","2","4","36","71","1,085","192","864","29","0"
"Rochester","205,341","2,302","42","98","1,059","1,103","11,130","2,808","7,060","1,262","215"
"Rockville Centre Village","23,513","14","1","1","11","1","285","41","225","19","0"
"Rome","33,746","41","2","8","14","17","611","111","466","34","2"
"Rosendale Town","6,253","3","0","0","0","3","42","11","29","2","0"
"Rotterdam Town","29,689","41","0","4","12","25","842","97","722","23","10"
"Rouses Point Village","2,344","0","0","0","0","0","15","7","8","0","0"
"Rye","15,275","7","0","0","0","7","200","42","146","12","0"
"Rye Brook Village","9,720","0","0","0","0","0","91","19","67","5","0"
"Sackets Harbor Village","1,434","0","0","0","0","0","10","1","9","0","0"
"Sag Harbor Village","2,333","6","0","0","0","6","59","8","48","3","0"
"Salamanca","5,577","28","0","3","5","20","253","60","189","4","1"
"Sands Point Village","2,795","0","0","0","0","0","11","2","9","0","0"
"Saranac Lake Village","4,801","10","0","2","0","8","127","29","96","2","0"
"Saratoga Springs","29,091","23","0","1","6","16","602","78","503","21","3"
"Saugerties Town","15,791","13","0","3","1","9","327","179","145","3","3"
"Saugerties Village","3,862","4","0","0","0","4","83","9","70","4","1"
"Scarsdale Village","17,739","7","0","0","2","5","186","25","155","6","0"
"Schenectady","61,506","654","9","35","288","322","3,054","925","1,905","224","39"
"Schodack Town","11,533","6","0","0","2","4","108","26","81","1","0"
"Schoharie Village","996","0","0","0","0","0","20","11","9","0","0"
"Scotia Village","8,093","10","0","1","4","5","179","22","146","11","0"
"Seneca Falls Village","6,673","7","0","1","0","6","58","8","50","0","4"
"Shandaken Town","3,073","3","0","1","1","1","34","11","23","0","0"
"Shawangunk Town","12,792","9","0","0","2","7","141","22","118","1","1"
"Shelter Island Town","2,453","0","0","0","0","0","63","14","48","1","0"
"Sherburne Village","1,419","0","0","0","0","0","47","4","43","0","0"
"Sherrill","3,120","2","0","0","0","2","11","0","11","0","0"
"Shortsville Village","1,319","0","0","0","0","0","0","0","0","0","0"
"Sidney Village","3,692","13","0","0","2","11","212","29","182","1","1"
"Silver Creek Village","2,798","2","0","1","0","1","57","2","53","2","0"
"Skaneateles Village","2,550","0","0","0","0","0","12","3","9","0","0"
"Sodus Point Village","1,104","0","0","0","0","0","5","1","4","0","0"
"Sodus Village","1,598","0","0","0","0","0","49","10","38","1","0"
"Solvay Village","6,429","27","0","5","6","16","162","35","117","10","1"
"Southampton Town","50,089","87","0","10","25","52","1,200","273","852","75","3"
"Southampton Village","4,049","3","1","0","1","1","186","22","164","0","0"
"South Glens Falls Village","3,401","5","0","2","1","2","143","19","122","2","0"
"South Nyack Village","3,374","3","0","0","1","2","70","11","55","4","1"
"Spring Valley Village","26,337","200","0","7","63","130","516","85","407","24","1"
"Stillwater Town","6,560","0","0","0","0","0","28","3","23","2","0"
"Stockport Town","2,824","0","0","0","0","0","4","2","2","0","0"
"Stony Point Town","15,226","7","0","0","2","5","146","16","128","2","0"
"Suffern Village","10,957","4","0","0","2","2","58","8","45","5","0"
"Syracuse","138,211","1,366","24","71","419","852","6,165","1,938","3,725","502","70"
"Tarrytown Village","11,435","4","0","0","4","0","146","15","126","5","2"
"Ticonderoga Town","4,995","9","0","0","0","9","67","14","50","3","1"
"Tonawanda","14,792","19","0","1","6","12","396","41","333","22","2"
"Tonawanda Town","56,605","136","1","8","37","90","1,160","222","882","56","6"
"Troy","47,567","392","5","19","152","216","2,363","600","1,650","113","15"
"Trumansburg Village","1,594","2","0","0","0","2","82","14","67","1","0"
"Tuckahoe Village","6,253","0","0","0","0","0","51","11","35","5","1"
"Tupper Lake Village","3,824","12","0","1","0","11","178","24","154","0","0"
"Tuxedo Park Village","720","0","0","0","0","0","0","0","0","0","0"
"Tuxedo Town","3,003","1","0","0","0","1","14","2","11","1","0"
"Ulster Town","12,733","9","0","1","6","2","284","35","238","11","3"
"Utica","58,234","479","4","21","181","273","2,778","729","1,929","120","20"
"Vernon Village","1,154","2","0","1","0","1","16","7","8","1","0"
"Vestal Town","27,412","18","0","0","0","18","592","44","545","3","0"
"Walden Village","7,035","20","0","1","4","15","114","8","102","4","0"
"Wallkill Town","27,643","28","0","3","16","9","781","90","667","24",""
"Walton Village","2,824","7","0","0","0","7","52","14","35","3","0"
"Wappingers Falls Village","5,386","3","0","1","2","0","139","12","123","4","1"
"Warsaw Village","3,632","11","0","2","5","4","64","7","54","3","0"
"Washingtonville Village","6,185","3","0","0","1","2","82","4","77","1","0"
"Waterford Town and Village","8,579","0","0","0","0","0","68","11","55","2","0"
"Waterloo Village","5,020","5","0","0","1","4","216","14","196","6","0"
"Watertown","27,546","143","0","12","20","111","1,286","194","1,035","57","9"
"Watervliet","9,788","32","0","1","8","23","272","48","214","10","1"
"Watkins Glen Village","2,032","2","0","0","1","1","79","3","75","1","1"
"Waverly Village","4,338","1","0","0","0","1","133","26","103","4","0"
"Wayland Village","1,787","0","0","0","0","0","14","0","14","0","0"
"Webster Town and Village","41,735","27","1","2","7","17","564","92","449","23","3"
"Weedsport Village","1,913","0","0","0","0","0","44","3","41","0","0"
"Wellsville Village","4,874","25","0","0","0","25","111","31","73","7","1"
"West Carthage Village","2,183","5","0","1","0","4","16","2","14","0","0"
"Westfield Village","3,361","4","0","0","0","4","55","18","36","1","0"
"Westhampton Beach Village","1,937","7","0","2","1","4","36","9","27","0","0"
"West Seneca Town","43,837","64","0","7","12","45","911","136","729","46","5"
"Whitehall Village","2,565","5","0","1","0","4","36","4","28","4","0"
"White Plains","57,932","86","0","1","20","65","1,167","40","1,103","24","1"
"Whitesboro Village","3,772","12","0","0","1","11","49","8","38","3","0"
"Whitestown Town","9,310","0","0","0","0","0","97","14","78","5","0"
"Windham Town","1,928","1","0","0","0","1","61","21","39","1","0"
"Woodbury Town","10,309","6","0","2","3","1","380","22","352","6","0"
"Woodstock Town","6,166","2","0","0","0","2","77","20","52","5","1"
"Yonkers","199,615","914","9","42","447","416","3,126","653","2,121","352","40"
"Yorktown Town","37,928","33","0","3","3","27","450","65","378","7","1"
"Yorkville Village","2,565","1","0","0","1","0","80","17","60","3","0"
"Youngstown Village","1,862","0","0","0","0","0","8","6","2","0","0"
